名称,区,板块,具体地址,面积（㎡）,房型,租价（元/月）
合租·东景花园 4居室 南卧,福田区,景田,东景花园,25.00㎡,南,4室1厅1卫
合租·玉湖湾 6居室 南/东北卧,宝安区,碧海,玉湖湾,20.00㎡,南 东北,6室2厅2卫
合租·鑫竹苑 5居室 南卧,福田区,竹子林,鑫竹苑,14.50㎡,南,5室1厅1卫
合租·科苑西住宅小区 5居室 南卧,南山区,科技园,科苑西住宅小区,30.00㎡,南,5室0厅1卫
合租·振业梅苑 4居室 东南卧,福田区,梅林,振业梅苑,20.00㎡,东南,4室1厅2卫
合租·科技园五十八区 6居室 南卧,南山区,科技园,科技园五十八区,20.00㎡,南,6室1厅2卫
合租·华润城润府一期 5居室 南卧,南山区,科技园,华润城润府一期,6.40㎡,南,5室1厅1卫
合租·荟芳园 6居室 东南卧,南山区,南山中心,荟芳园,16.00㎡,东南,6室1厅2卫
合租·众孚新村 4居室 东卧,福田区,石厦,众孚新村,11.10㎡,东,4室1厅1卫
合租·月亮湾花园 4居室 东南卧,南山区,前海,月亮湾花园,20.00㎡,东南,4室1厅2卫
合租·帝景园一期 4居室 南卧,南山区,科技园,帝景园一期,14.90㎡,南,4室1厅1卫
合租·长景阁 5居室 南卧,福田区,景田,长景阁,15.00㎡,南,5室0厅0卫
合租·海文花园 4居室 北卧,南山区,科技园,海文花园,13.00㎡,北,4室1厅1卫
合租·鸿荣源·壹方中心·玖誉 6居室 东南卧,宝安区,宝安中心,鸿荣源·壹方中心·玖誉,12.00㎡,东南,6室2厅2卫
合租·登良花园 5居室 南卧,南山区,南山中心,登良花园,9.40㎡,南,5室1厅1卫
合租·凯伦花园 4居室 西北卧,福田区,梅林,凯伦花园,12.00㎡,西北,4室1厅1卫
合租·佳兆业中央广场一期 4居室 东南卧,龙岗区,坂田,佳兆业中央广场一期,11.92㎡,东南,4室1厅1卫
合租·华茂苑 5居室 东卧,福田区,梅林,华茂苑,15.00㎡,东,5室1厅2卫
合租·御景湾 4居室 东南卧,宝安区,宝安中心,御景湾,9.00㎡,东南,4室1厅1卫
合租·华茂苑 5居室 西南卧,福田区,梅林,华茂苑,13.00㎡,西南,5室1厅2卫
合租·阳光棕榈园一期 4居室 西南卧,南山区,前海,阳光棕榈园一期,7.80㎡,西南,4室1厅1卫
合租·幸福珺湾 5居室 西南卧,宝安区,碧海,幸福珺湾,18.00㎡,西南,5室2厅2卫
合租·海滨广场 4居室 西南卧,福田区,皇岗,海滨广场,12.00㎡,西南,4室1厅2卫
合租·海王小区 8居室 西北卧,南山区,前海,海王小区,20.00㎡,西北,8室0厅1卫
合租·莲花二村 5居室 南卧,福田区,莲花,莲花二村,12.00㎡,南,5室1厅2卫
合租·槟城西岸 4居室 复式 西南卧,宝安区,碧海,槟城西岸,15.00㎡,西南,4室1厅1卫
合租·帝港海湾豪园 4居室 东南卧,福田区,福田保税区,帝港海湾豪园,16.00㎡,东南,4室1厅1卫
合租·金泓凯旋城一期 4居室 西南卧,宝安区,宝安中心,金泓凯旋城一期,12.50㎡,西南,4室1厅2卫
合租·龙塘小区 5居室 南卧,福田区,景田,龙塘小区,20.00㎡,南,5室1厅1卫
合租·深航假日名居 5居室 西南卧,宝安区,宝安中心,深航假日名居,13.00㎡,西南,5室2厅2卫
合租·华强城市花园一期 4居室 东南卧,宝安区,福永,华强城市花园一期,12.00㎡,东南,4室1厅2卫
合租·豪方花园 9居室 南卧,南山区,科技园,豪方花园,11.00㎡,南,9室2厅4卫
合租·建发大厦 5居室 北卧,福田区,车公庙,建发大厦,18.00㎡,北,5室0厅5卫
合租·深南花园 7居室 南卧,南山区,科技园,深南花园,20.00㎡,南,7室1厅1卫
合租·西湖花园 7居室 南卧,罗湖区,地王,西湖花园,24.00㎡,南,7室0厅7卫
合租·槟城西岸 4居室 东南卧,宝安区,碧海,槟城西岸,18.00㎡,东南,4室2厅2卫
合租·乐山居 5居室 西北卧,福田,上步,乐山居,16.00㎡,西北,5室0厅5卫
合租·侨社小区 5居室 南卧,罗湖区,罗湖口岸,侨社小区,18.00㎡,南,5室0厅1卫
合租·星河雅居 5居室 西卧,福田区,新洲,星河雅居,8.00㎡,西,5室1厅2卫
合租·松园南小区 6居室 北卧,罗湖区,地王,松园南小区,20.00㎡,北,6室0厅1卫
合租·海滨城广场二期 4居室 东南卧,宝安区,翻身,海滨城广场二期,12.00㎡,东南,4室2厅2卫
合租·中航天逸 5居室 西南卧,龙华区,红山,中航天逸,15.00㎡,西南,5室1厅2卫
合租·玉湖湾 6居室 西南卧,宝安区,碧海,玉湖湾,11.00㎡,西南,6室2厅2卫
合租·常丰花园 4居室 西南卧,南山区,南头,常丰花园,10.00㎡,西南,4室1厅1卫
合租·活力宝小区 4居室 南卧,福田区,车公庙,活力宝小区,22.00㎡,南,4室1厅1卫
合租·豪方花园 9居室 南卧,南山区,科技园,豪方花园,11.00㎡,南,9室2厅4卫
合租·西城上筑花园 4居室 北卧,宝安区,宝安中心,西城上筑花园,7.50㎡,北,4室1厅1卫
合租·万科四季花城二期 7居室 东南卧,龙岗区,坂田,万科四季花城二期,15.00㎡,东南,7室1厅3卫
合租·中新街社区 4居室 北卧,南山区,华侨城,中新街社区,9.60㎡,北,4室1厅1卫
合租·玉湖湾 6居室 西南卧,宝安区,碧海,玉湖湾,11.00㎡,西南,6室2厅2卫
合租·招北小区 4居室 南卧,南山区,蛇口,招北小区,11.90㎡,南,4室1厅1卫
合租·新洲苑 5居室 南卧,福田区,新洲,新洲苑,15.00㎡,南,5室2厅2卫
合租·龙光玖龙玺 5居室 北卧,龙华区,梅林关,龙光玖龙玺,6.87㎡,北,5室1厅1卫
合租·西湖花园 7居室 南卧,罗湖区,地王,西湖花园,24.00㎡,南,7室0厅7卫
合租·紫竹园 4居室 南卧,南山区,蛇口,紫竹园,8.00㎡,南,4室1厅1卫
合租·槟城西岸 4居室 东南卧,宝安区,碧海,槟城西岸,18.00㎡,东南,4室2厅2卫
合租·艺丰花园C区 4居室 北卧,福田区,梅林,艺丰花园C区,9.40㎡,北,4室1厅1卫
合租·文德福花园 5居室 北卧,南山区,后海,文德福花园,12.00㎡,北,5室1厅2卫
合租·万科天誉二期 4居室 西南卧,龙岗区,龙岗中心城,万科天誉二期,10.60㎡,西南,4室1厅1卫
合租·云海天城 6居室 东/东北卧,南山区,后海,云海天城,15.00㎡,东 东北,6室1厅2卫
合租·灵芝新村洪浪十九区 5居室 南卧,宝安区,新安,灵芝新村洪浪十九区,20.00㎡,南,5室1厅1卫
合租·博伦花园 4居室 西南卧,福田区,石厦,博伦花园,18.00㎡,西南,4室0厅1卫
合租·桃花园 4居室 南卧,南山区,南头,桃花园,10.80㎡,南,4室1厅1卫
合租·玉湖湾 5居室 东北卧,宝安区,碧海,玉湖湾,13.00㎡,东北,5室2厅2卫
合租·景莲花园 5居室 东/西卧,福田区,景田,景莲花园,20.00㎡,东 西,5室0厅1卫
合租·碧海富通城一期 5居室 南卧,宝安区,碧海,碧海富通城一期,20.00㎡,南,5室2厅2卫
合租·阳光棕榈园一期 4居室 东卧,南山区,前海,阳光棕榈园一期,8.57㎡,东,4室1厅1卫
合租·深华科技园 8居室 东南卧,福田区,梅林,深华科技园,30.00㎡,东南,8室0厅0卫
合租·南海城中心 4居室 东卧,南山区,南山中心,南海城中心,8.50㎡,东,4室1厅1卫
合租·海王小区 8居室 西南卧,南山区,前海,海王小区,15.00㎡,西南,8室0厅1卫
合租·金叶茗苑 5居室 东北卧,宝安区,翻身,金叶茗苑,12.40㎡,东北,5室1厅1卫
合租·活力宝小区 4居室 南卧,福田区,车公庙,活力宝小区,13.00㎡,南,4室1厅1卫
合租·振业花园 4居室 北卧,福田区,福田中心,振业花园,9.30㎡,北,4室1厅1卫
合租·凯伦花园 4居室 西北卧,福田区,梅林,凯伦花园,12.00㎡,西北,4室1厅1卫
合租·松园南小区 4居室 南卧,罗湖区,地王,松园南小区,13.00㎡,南,4室1厅1卫
合租·留仙居南区 4居室 北卧,南山区,大学城,留仙居南区,14.00㎡,北,4室1厅1卫
合租·星海名城一期五组团 4居室 南卧,南山区,前海,星海名城一期五组团,24.29㎡,南,4室1厅1卫
合租·京光海景花园 4居室 东卧,南山区,后海,京光海景花园,19.00㎡,东,4室1厅1卫
合租·中熙君南山 4居室 西南卧,南山区,南山中心,中熙君南山,12.50㎡,西南,4室1厅1卫
合租·珠光花半里 4居室 北卧,南山区,西丽,珠光花半里,12.08㎡,北,4室1厅1卫
合租·椰风海岸 4居室 北卧,南山区,前海,椰风海岸,13.90㎡,北,4室1厅1卫
合租·中信海阔天空 5居室 南卧,南山区,科技园,中信海阔天空,10.30㎡,南,5室1厅1卫
合租·愉康花园 4居室 南卧,南山区,南山中心,愉康花园,10.90㎡,南,4室1厅1卫
合租·荔园新村(杜鹃山西街) 4居室 南卧,南山区,华侨城,荔园新村(杜鹃山西街),13.90㎡,南,4室1厅1卫
合租·益田花园 5居室 南卧,福田区,皇岗,益田花园,23.00㎡,南,5室1厅1卫
合租·深物业前海港湾花园 4居室 西卧,南山区,前海,深物业前海港湾花园,13.76㎡,西,4室1厅1卫
合租·春树里 4居室 西南卧,南山区,蛇口,春树里,21.54㎡,西南,4室1厅1卫
合租·嘉葆润金座 4居室 南卧,福田区,新洲,嘉葆润金座,18.80㎡,南,4室1厅1卫
合租·荟芳园 4居室 东卧,南山区,南山中心,荟芳园,15.20㎡,东,4室1厅1卫
合租·碧海红树园 4居室 南卧,福田区,上下沙,碧海红树园,13.30㎡,南,4室1厅1卫
合租·华润城润府一期 4居室 北卧,南山区,科技园,华润城润府一期,10.60㎡,北,4室1厅1卫
合租·滨海春城 4居室 东卧,宝安区,翻身,滨海春城,20.07㎡,东,4室1厅1卫
合租·世界花园米兰居 4居室 南卧,南山区,华侨城,世界花园米兰居,14.10㎡,南,4室1厅1卫
合租·宝能城 5居室 南卧,南山区,大学城,宝能城,12.00㎡,南,5室1厅2卫
合租·华业玫瑰四季馨园一期 5居室 南卧,龙华区,红山,华业玫瑰四季馨园一期,15.00㎡,南,5室1厅1卫
合租·汇景豪苑 4居室 南卧,南山区,科技园,汇景豪苑,10.27㎡,南,4室1厅1卫
合租·阳光棕榈园一期 4居室 北卧,南山区,前海,阳光棕榈园一期,14.76㎡,北,4室1厅1卫
合租·彩福大厦 4居室 东卧,福田区,福田中心,彩福大厦,9.10㎡,东,4室1厅1卫
合租·阳光带海滨城一期 5居室 北卧,南山区,科技园,阳光带海滨城一期,16.70㎡,北,5室1厅1卫
合租·蓝漪花园 5居室 北卧,南山区,蛇口,蓝漪花园,20.50㎡,北,5室1厅2卫
合租·黄埔雅苑一期 4居室 南卧,福田区,福田中心,黄埔雅苑一期,11.40㎡,南,4室1厅1卫
合租·阳光带海滨城二期 5居室 南卧,南山区,科技园,阳光带海滨城二期,9.40㎡,南,5室1厅1卫
合租·招商名仕花园 4居室 南卧,南山区,后海,招商名仕花园,14.80㎡,南,4室1厅1卫
合租·中海深圳湾畔花园 4居室 西南卧,南山区,白石洲,中海深圳湾畔花园,11.66㎡,西南,4室1厅1卫
合租·恒立听海花园 4居室 西北卧,南山区,科技园,恒立听海花园,13.40㎡,西北,4室1厅1卫
合租·彩福大厦 4居室 东卧,福田区,福田中心,彩福大厦,9.10㎡,东,4室1厅1卫
合租·阳光带海滨城一期 5居室 北卧,南山区,科技园,阳光带海滨城一期,16.70㎡,北,5室1厅1卫
合租·雷圳碧榕湾海景花园 4居室 西卧,南山区,前海,雷圳碧榕湾海景花园,12.48㎡,西,4室1厅1卫
合租·泰华阳光海小区 5居室 东卧,宝安区,碧海,泰华阳光海小区,17.00㎡,东,5室1厅1卫
合租·万象新园 4居室 南卧,南山区,南山中心,万象新园,11.35㎡,南,4室1厅1卫
合租·南景苑 4居室 东卧,南山区,南头,南景苑,19.70㎡,东,4室1厅1卫
合租·深铁阅山境花园 4居室 北卧,南山区,大学城,深铁阅山境花园,11.99㎡,北,4室1厅1卫
合租·金海燕花园 5居室 北卧,福田区,竹子林,金海燕花园,11.70㎡,北,5室1厅1卫
合租·彩福大厦 4居室 东卧,福田区,福田中心,彩福大厦,15.10㎡,东,4室1厅1卫
合租·滨海之窗 4居室 南卧,南山区,后海,滨海之窗,12.10㎡,南,4室1厅1卫
合租·越海家园 4居室 南卧,福田区,竹子林,越海家园,14.05㎡,南,4室1厅1卫
合租·西城上筑花园 4居室 北卧,宝安区,宝安中心,西城上筑花园,12.30㎡,北,4室1厅1卫
合租·华联城市全景壹号 5居室 北卧,宝安区,新安,华联城市全景壹号,11.81㎡,北,5室1厅1卫
合租·中信花园 4居室 南卧,南山区,白石洲,中信花园,11.90㎡,南,4室1厅1卫
合租·港湾丽都 4居室 西卧,南山区,前海,港湾丽都,12.10㎡,西,4室1厅1卫
合租·蔚蓝海岸1期 4居室 东卧,南山区,后海,蔚蓝海岸1期,11.80㎡,东,4室1厅1卫
合租·国都高尔夫一期 4居室 南卧,福田区,车公庙,国都高尔夫一期,14.00㎡,南,4室1厅2卫
合租·星海名城一期三组团 4居室 南卧,南山区,前海,星海名城一期三组团,13.10㎡,南,4室1厅1卫
合租·招商桃花园三期 4居室 南卧,南山区,蛇口,招商桃花园三期,15.00㎡,南,4室1厅1卫
合租·阳光棕榈园一期 5居室 南卧,南山区,前海,阳光棕榈园一期,20.00㎡,南,5室1厅2卫
合租·椰风海岸 4居室 东南卧,南山区,前海,椰风海岸,20.00㎡,东南,4室1厅2卫
合租·港湾丽都 5居室 东南卧,南山区,前海,港湾丽都,22.00㎡,东南,5室1厅2卫
合租·如意家园 4居室 东南卧,南山区,南头,如意家园,20.00㎡,东南,4室1厅2卫
合租·椰风海岸 4居室 东南卧,南山区,前海,椰风海岸,20.00㎡,东南,4室1厅2卫
合租·世界花园香山居 5居室 南卧,南山区,华侨城,世界花园香山居,30.00㎡,南,5室1厅5卫
合租·大冲城市花园 5居室 东南卧,南山区,科技园,大冲城市花园,18.00㎡,东南,5室1厅4卫
合租·世界花园海华居 5居室 南卧,南山区,华侨城,世界花园海华居,18.00㎡,南,5室2厅5卫
合租·君子广场 5居室 南卧,福田区,竹子林,君子广场,35.00㎡,南,5室0厅4卫
合租·星海名城二期八组团 5居室 南卧,南山区,前海,星海名城二期八组团,19.00㎡,南,5室0厅5卫
合租·星海名城二期八组团 5居室 北卧,南山区,前海,星海名城二期八组团,18.00㎡,北,5室0厅5卫
合租·万科四季花城二期 4居室 南卧,龙岗区,坂田,万科四季花城二期,7.20㎡,南,4室1厅1卫
合租·桂园小区一区 4居室 北卧,南山区,蛇口,桂园小区一区,6.60㎡,北,4室1厅1卫
合租·天悦龙庭二期 5居室 东北卧,宝安区,宝安中心,天悦龙庭二期,7.20㎡,东北,5室1厅2卫
合租·学府花园 4居室 南卧,南山区,南山中心,学府花园,6.40㎡,南,4室1厅1卫
合租·幸福珺湾 5居室 西卧,宝安区,碧海,幸福珺湾,10.50㎡,西,5室1厅1卫
合租·福源花园一期 4居室 北卧,福田区,福田保税区,福源花园一期,7.00㎡,北,4室1厅1卫
合租·华彩花园 4居室 西卧,南山区,蛇口,华彩花园,7.80㎡,西,4室1厅1卫
合租·莲花北 4居室 南卧,福田区,莲花,莲花北,7.80㎡,南,4室1厅1卫
合租·松坪村菊苑 4居室 北卧,南山区,科技园,松坪村菊苑,6.50㎡,北,4室1厅1卫
合租·优品建筑 4居室 南卧,龙华区,龙华中心,优品建筑,11.50㎡,南,4室1厅1卫
合租·金地名郡园 4居室 西卧,龙岗区,龙岗中心城,金地名郡园,10.70㎡,西,4室1厅1卫
合租·领航城领丽花园 5居室 南卧,宝安区,西乡,领航城领丽花园,9.20㎡,南,5室1厅1卫
合租·汇龙苑 4居室 东卧,龙华区,梅林关,汇龙苑,8.50㎡,东,4室1厅1卫
合租·莲花北 4居室 南卧,福田区,莲花,莲花北,11.00㎡,南,4室1厅1卫
合租·前海花园 4居室 北卧,南山区,前海,前海花园,7.40㎡,北,4室1厅1卫
合租·益田村 4居室 南卧,福田区,石厦,益田村,7.20㎡,南,4室1厅1卫
合租·宝民花园 4居室 西卧,宝安区,新安,宝民花园,13.30㎡,西,4室1厅1卫
合租·祥祺花园 4居室 南卧,南山区,白石洲,祥祺花园,6.70㎡,南,4室1厅1卫
合租·大信花园 4居室 东卧,龙华区,龙华中心,大信花园,10.30㎡,东,4室1厅1卫
合租·中航天逸 4居室 东卧,龙华区,红山,中航天逸,6.50㎡,东,4室1厅1卫
合租·桃源村一期 4居室 北卧,南山区,西丽,桃源村一期,6.00㎡,北,4室1厅1卫
合租·园岭新村 4居室 南卧,福田区,园岭,园岭新村,9.60㎡,南,4室1厅1卫
合租·建业小区北区 4居室 北卧,福田区,竹子林,建业小区北区,8.50㎡,北,4室1厅1卫
合租·碧水龙庭 4居室 西北卧,龙华区,民治,碧水龙庭,10.00㎡,西北,4室1厅1卫
合租·宝民花园 4居室 西北卧,宝安区,新安,宝民花园,7.67㎡,西北,4室1厅1卫
合租·特发和平里二期 5居室 西卧,龙华区,上塘,特发和平里二期,8.76㎡,西,5室1厅1卫
合租·艺丰花园A区 4居室 南卧,福田区,梅林,艺丰花园A区,9.80㎡,南,4室1厅1卫
合租·栖游家园 4居室 东南卧,南山区,蛇口,栖游家园,5.04㎡,东南,4室1厅1卫
合租·星河银湖谷 5居室 南卧,龙岗区,坂田,星河银湖谷,7.09㎡,南,5室1厅1卫
合租·景鹏大厦 4居室 西北卧,福田区,景田,景鹏大厦,6.00㎡,西北,4室1厅1卫
合租·天源大厦 4居室 南卧,南山区,南山中心,天源大厦,26.00㎡,南,4室1厅2卫
合租·中商花园 8居室 南卧,宝安区,翻身,中商花园,26.00㎡,南,8室1厅8卫
合租·前海花园三期 5居室 北卧,南山区,前海,前海花园三期,8.56㎡,北,5室1厅1卫
合租·南山花园 5居室 东南/南卧,南山区,前海,南山花园,30.00㎡,东南 南,5室1厅1卫
合租·帝景园二期 4居室 北卧,南山区,科技园,帝景园二期,8.30㎡,北,4室1厅1卫
合租·景园大厦(爱榕路) 4居室 南卧,南山区,蛇口,景园大厦(爱榕路),15.00㎡,南,4室1厅2卫
合租·桃源村一期 4居室 南卧,南山区,西丽,桃源村一期,8.20㎡,南,4室1厅1卫
合租·金竹园南座 4居室 南卧,南山区,蛇口,金竹园南座,17.93㎡,南,4室1厅1卫
合租·汇景豪苑 4居室 北卧,南山区,科技园,汇景豪苑,7.89㎡,北,4室1厅1卫
合租·益田花园 4居室 北卧,福田区,皇岗,益田花园,15.80㎡,北,4室1厅1卫
合租·前海花园 4居室 南卧,南山区,前海,前海花园,11.20㎡,南,4室1厅1卫
合租·帝港海湾豪园 4居室 北卧,福田区,福田保税区,帝港海湾豪园,6.00㎡,北,4室1厅1卫
合租·海滨花园 4居室 西卧,南山区,蛇口,海滨花园,10.10㎡,西,4室1厅1卫
合租·深航飞行员公寓 4居室 南卧,南山区,南山中心,深航飞行员公寓,5.80㎡,南,4室1厅1卫
合租·科技园四十八区 4居室 北卧,南山区,科技园,科技园四十八区,11.30㎡,北,4室1厅1卫
合租·美丽365花园 5居室 东南卧,龙华区,龙华中心,美丽365花园,16.57㎡,东南,5室1厅1卫
合租·愉康花园 4居室 南卧,南山区,南山中心,愉康花园,9.78㎡,南,4室1厅1卫
合租·深南花园 4居室 西卧,南山区,科技园,深南花园,9.52㎡,西,4室1厅1卫
合租·汇宾广场 4居室 西北卧,南山区,南山中心,汇宾广场,11.00㎡,西北,4室1厅1卫
合租·益田村 4居室 北卧,福田区,石厦,益田村,10.80㎡,北,4室1厅1卫
合租·碧海云天二期 4居室 北卧,福田区,竹子林,碧海云天二期,8.34㎡,北,4室1厅1卫
合租·豪方花园 4居室 南卧,南山区,科技园,豪方花园,15.62㎡,南,4室1厅1卫
合租·椰树花园 4居室 东北卧,福田区,新洲,椰树花园,12.30㎡,东北,4室1厅1卫
合租·星海名城一期六组团 4居室 西卧,南山区,前海,星海名城一期六组团,15.25㎡,西,4室1厅1卫
合租·万象新园 4居室 北卧,南山区,南山中心,万象新园,12.40㎡,北,4室1厅1卫
合租·翠竹园 5居室 南卧,南山区,蛇口,翠竹园,12.04㎡,南,5室1厅1卫
合租·缤纷假日豪园 4居室 北卧,南山区,南山中心,缤纷假日豪园,7.70㎡,北,4室1厅1卫
合租·桂芳园六期 4居室 北卧,龙岗区,布吉大芬,桂芳园六期,12.00㎡,北,4室1厅1卫
合租·大冲都市花园 4居室 北卧,南山区,科技园,大冲都市花园,6.00㎡,北,4室1厅1卫
合租·金成时代家园 5居室 东北卧,宝安区,宝安中心,金成时代家园,11.56㎡,东北,5室1厅1卫
合租·嘉隆星苑 4居室 西卧,福田区,香梅北,嘉隆星苑,7.50㎡,西,4室1厅1卫
合租·绿洲花园 4居室 东卧,福田区,新洲,绿洲花园,9.60㎡,东,4室1厅1卫
合租·鸿荣源·壹城中心第九区 4居室 南卧,龙华区,龙华中心,鸿荣源·壹城中心第九区,11.07㎡,南,4室1厅1卫
合租·海云轩 4居室 东北卧,宝安区,翻身,海云轩,8.80㎡,东北,4室1厅1卫
合租·金泓凯旋城一期 5居室 西卧,宝安区,宝安中心,金泓凯旋城一期,7.50㎡,西,5室1厅1卫
合租·松泉山庄 5居室 北卧,罗湖区,布心,松泉山庄,17.00㎡,北,5室1厅1卫
合租·菁英趣庭 5居室 东南卧,宝安区,宝安中心,菁英趣庭,8.50㎡,东南,5室1厅2卫
合租·荔园新村(杜鹃山西街) 4居室 北卧,南山区,华侨城,荔园新村(杜鹃山西街),10.30㎡,北,4室1厅1卫
合租·汇宾广场 4居室 南卧,南山区,南山中心,汇宾广场,7.95㎡,南,4室1厅1卫
合租·玉湖湾 4居室 南卧,宝安区,碧海,玉湖湾,11.80㎡,南,4室1厅1卫
合租·万科四季花城二期 4居室 北卧,龙岗区,坂田,万科四季花城二期,10.60㎡,北,4室1厅1卫
合租·祥祺花园 4居室 北卧,南山区,白石洲,祥祺花园,7.30㎡,北,4室1厅1卫
合租·益田花园二期 5居室 北卧,福田区,皇岗,益田花园二期,8.70㎡,北,5室1厅1卫
合租·星河盛世花园 5居室 南卧,龙华区,梅林关,星河盛世花园,7.63㎡,南,5室1厅1卫
合租·竹园小区 4居室 南卧,福田区,竹子林,竹园小区,8.00㎡,南,4室1厅1卫
合租·泰华阳光海小区 4居室 东卧,宝安区,碧海,泰华阳光海小区,8.80㎡,东,4室1厅1卫
合租·祥云天都世纪大厦 4居室 北卧,福田区,新洲,祥云天都世纪大厦,6.80㎡,北,4室1厅1卫
合租·西湖花园 4居室 北卧,罗湖区,地王,西湖花园,11.11㎡,北,4室1厅1卫
合租·桃源村二期 4居室 东北卧,南山区,西丽,桃源村二期,6.48㎡,东北,4室1厅1卫
合租·世界花园米兰居 4居室 北卧,南山区,华侨城,世界花园米兰居,8.70㎡,北,4室1厅1卫
合租·莲花二村 4居室 南卧,福田区,莲花,莲花二村,10.80㎡,南,4室1厅1卫
合租·园岭新村 4居室 南卧,福田区,园岭,园岭新村,15.90㎡,南,4室1厅1卫
合租·星海名城二期八组团 5居室 西南卧,南山区,前海,星海名城二期八组团,8.38㎡,西南,5室1厅2卫
合租·西城上筑花园 4居室 北卧,宝安区,宝安中心,西城上筑花园,7.50㎡,北,4室1厅1卫
合租·中新街社区 4居室 北卧,南山区,华侨城,中新街社区,9.60㎡,北,4室1厅1卫
合租·招北小区 4居室 南卧,南山区,蛇口,招北小区,11.90㎡,南,4室1厅1卫
合租·龙光玖龙玺 5居室 北卧,龙华区,梅林关,龙光玖龙玺,6.87㎡,北,5室1厅1卫
合租·紫竹园 4居室 南卧,南山区,蛇口,紫竹园,8.00㎡,南,4室1厅1卫
合租·艺丰花园C区 4居室 北卧,福田区,梅林,艺丰花园C区,9.40㎡,北,4室1厅1卫
合租·万科天誉二期 4居室 西南卧,龙岗区,龙岗中心城,万科天誉二期,10.60㎡,西南,4室1厅1卫
合租·景发花园 4居室 东卧,福田区,景田,景发花园,10.30㎡,东,4室1厅1卫
合租·青春家园 4居室 东卧,南山区,南山中心,青春家园,9.41㎡,东,4室1厅1卫
合租·佳兆业中央广场三期 4居室 南卧,龙岗区,坂田,佳兆业中央广场三期,12.04㎡,南,4室1厅1卫
合租·国华大厦 4居室 南卧,福田区,香蜜湖,国华大厦,16.00㎡,南,4室1厅1卫
合租·滨海之窗 4居室 南卧,南山区,后海,滨海之窗,8.52㎡,南,4室1厅1卫
合租·星海名城二期七组团 4居室 南卧,南山区,前海,星海名城二期七组团,12.10㎡,南,4室1厅1卫
合租·保利城花园 4居室 北卧,南山区,南山中心,保利城花园,8.60㎡,北,4室1厅1卫
合租·艺丰花园C区 4居室 东卧,福田区,梅林,艺丰花园C区,16.80㎡,东,4室1厅2卫
合租·科技园三十六区 4居室 南卧,南山区,科技园,科技园三十六区,10.11㎡,南,4室1厅1卫
合租·瑞铧苑 4居室 东北卧,南山区,后海,瑞铧苑,9.24㎡,东北,4室1厅2卫
合租·通业花园 4居室 东南卧,福田区,梅林,通业花园,14.30㎡,东南,4室1厅1卫
合租·振业花园 4居室 南卧,福田区,福田中心,振业花园,14.50㎡,南,4室1厅1卫
合租·中海深圳湾畔花园 4居室 西卧,南山区,白石洲,中海深圳湾畔花园,8.10㎡,西,4室1厅1卫
合租·东方新地 4居室 西南卧,南山区,南头,东方新地,10.00㎡,西南,4室1厅1卫
合租·科技园三十六区 5居室 南卧,南山区,科技园,科技园三十六区,19.40㎡,南,5室1厅1卫
合租·信和自由广场 5居室 东卧,南山区,后海,信和自由广场,10.42㎡,东,5室1厅2卫
合租·金众小区 4居室 南卧,福田区,竹子林,金众小区,11.31㎡,南,4室1厅1卫
合租·泰然广场 4居室 北卧,福田区,上下沙,泰然广场,12.00㎡,北,4室1厅1卫
合租·中海日辉台 4居室 南卧,龙岗区,坂田,中海日辉台,11.44㎡,南,4室1厅1卫
合租·润裕花园 5居室 西卧,福田区,梅林,润裕花园,13.10㎡,西,5室1厅1卫
合租·豪方花园 4居室 南卧,南山区,科技园,豪方花园,19.60㎡,南,4室1厅1卫
合租·荟芳园 4居室 北卧,南山区,南山中心,荟芳园,10.02㎡,北,4室1厅1卫
合租·星海名城二期八组团 5居室 北卧,南山区,前海,星海名城二期八组团,13.20㎡,北,5室1厅2卫
合租·玉湖湾 5居室 南卧,宝安区,碧海,玉湖湾,12.70㎡,南,5室1厅1卫
合租·泰华阳光海小区 5居室 西南卧,宝安区,碧海,泰华阳光海小区,13.00㎡,西南,5室1厅1卫
合租·月亮湾花园 4居室 南卧,南山区,前海,月亮湾花园,15.42㎡,南,4室1厅1卫
合租·南山豪庭 4居室 南卧,南山区,南头,南山豪庭,11.60㎡,南,4室1厅1卫
合租·春树里 4居室 南卧,南山区,蛇口,春树里,8.50㎡,南,4室1厅1卫
合租·富源商贸中心 4居室 东南卧,宝安区,翻身,富源商贸中心,19.60㎡,东南,4室1厅1卫
合租·青春家园 4居室 南卧,南山区,南山中心,青春家园,13.80㎡,南,4室1厅1卫
合租·西城上筑花园 4居室 东卧,宝安区,宝安中心,西城上筑花园,13.40㎡,东,4室1厅1卫
合租·景苑大厦 4居室 北卧,福田区,景田,景苑大厦,12.48㎡,北,4室1厅1卫
合租·科技园三十四区 4居室 南卧,南山区,科技园,科技园三十四区,10.90㎡,南,4室1厅1卫
合租·荔园新村(杜鹃山西街) 5居室 南卧,南山区,华侨城,荔园新村(杜鹃山西街),15.00㎡,南,5室1厅1卫
合租·华府假日大厦 4居室 东北卧,南山区,蛇口,华府假日大厦,12.65㎡,东北,4室1厅1卫
合租·泰华锦绣城 5居室 北卧,宝安区,翻身,泰华锦绣城,15.60㎡,北,5室1厅1卫
合租·南航明珠花园 5居室 南卧,宝安区,西乡,南航明珠花园,18.90㎡,南,5室1厅1卫
