名称,区,板块,具体地址,面积（㎡）,房型,租价（元/月）
整租·八龙桥雅苑 3室1厅 南/北,怀柔,怀柔,八龙桥雅苑,104.89㎡,南 北,3室1厅1卫
整租·金鼎欣盛家园 3室1厅 南/北,大兴,大兴其它,金鼎欣盛家园,113.00㎡,南 北,3室1厅1卫
整租·东关一区 3室2厅 南/北,怀柔,怀柔,东关一区,103.00㎡,南 北,3室2厅1卫
整租·优品园 3室1厅 南/北,怀柔,怀柔,优品园,105.00㎡,南 北,3室1厅1卫
整租·当代采育满庭春MOMA 3室2厅 南/北,大兴,大兴新机场洋房别墅区,当代采育满庭春MOMA,120.00㎡,南 北,3室2厅2卫
整租·仓上小区 3室2厅 南/北,顺义,顺义城,仓上小区,116.00㎡,南 北,3室2厅2卫
整租·富力华庭苑西区 3室1厅 南/北,大兴,大兴新机场,富力华庭苑西区,100.00㎡,南 北,3室1厅2卫
整租·富力飞常HAOS 4房间 南,大兴,大兴新机场,富力飞常HAOS,100.00㎡,南,4房间1卫
整租·天竺新村 3室1厅 南/北,顺义,首都机场,天竺新村,100.00㎡,南 北,3室1厅1卫
整租·天竺新村 3室1厅 南/北,顺义,首都机场,天竺新村,100.00㎡,南 北,3室1厅1卫
整租·港馨家园西区 3室1厅 南/北,顺义,顺义城,港馨家园西区,115.00㎡,南 北,3室1厅1卫
整租·富怀嘉苑A区 3室1厅 南/北,怀柔,怀柔,富怀嘉苑A区,107.00㎡,南 北,3室1厅1卫
整租·天竺新村 3室1厅 南/北,顺义,首都机场,天竺新村,100.00㎡,南 北,3室1厅1卫
整租·沙顺路110号院 3室2厅 南/北,昌平,小汤山,沙顺路110号院,116.19㎡,南 北,3室2厅2卫
整租·东顺城街 3室1厅 南/北,通州,万达,东顺城街,104.00㎡,南 北,3室1厅1卫
整租·四海公寓 3室1厅 南/北,通州,潞苑,四海公寓,105.00㎡,南 北,3室1厅1卫
整租·天竺新村 3室1厅 南/北,顺义,首都机场,天竺新村,110.00㎡,南 北,3室1厅1卫
整租·天竺新村 3室1厅 南/北,顺义,首都机场,天竺新村,100.00㎡,南 北,3室1厅1卫
整租·北城根小区 3室1厅 南/北,昌平,鼓楼大街,北城根小区,117.00㎡,南 北,3室1厅1卫
整租·富力华庭苑东区 3室1厅 南/北,大兴,大兴新机场,富力华庭苑东区,100.00㎡,南 北,3室1厅2卫
整租·新城阳光 3室2厅 南/西/北,通州,梨园,新城阳光,115.36㎡,南 西 北,3室2厅1卫
整租·久筑物业 3室1厅 东南,石景山,鲁谷,久筑物业,104.00㎡,东南,3室1厅1卫
整租·康盛园 3室1厅 南/北,大兴,高米店,康盛园,117.83㎡,南 北,3室1厅2卫
整租·金隅万科城三期 3室1厅 南/北,昌平,鼓楼大街,金隅万科城三期,111.00㎡,南 北,3室1厅1卫
整租·龙禧苑一区 3室1厅 南/北,昌平,回龙观,龙禧苑一区,108.00㎡,南 北,3室1厅1卫
整租·八龙桥雅苑 3室1厅 南/北,怀柔,怀柔,八龙桥雅苑,104.00㎡,南 北,3室1厅1卫
整租·公庄小区 3室2厅 南/北,通州,梨园,公庄小区,118.65㎡,南 北,3室2厅2卫
整租·建邦华庭西区 3室2厅 南/北,房山,长阳,建邦华庭西区,109.52㎡,南 北,3室2厅1卫
整租·天通苑东二区 3室1厅 西/西北,昌平,天通苑,天通苑东二区,106.67㎡,西 西北,3室1厅1卫
整租·玉璟园 3室1厅 南/北,大兴,瀛海,玉璟园,111.00㎡,南 北,3室1厅2卫
整租·万科四季花城 3室2厅 南/北,顺义,顺义城,万科四季花城,118.00㎡,南 北,3室2厅1卫
整租·古月佳园西区 3室1厅 南/北,通州,通州其它,古月佳园西区,102.00㎡,南 北,3室1厅1卫
整租·怡兴园 3室1厅 南/北,大兴,黄村中,怡兴园,104.00㎡,南 北,3室1厅1卫
整租·长阳半岛怡和南路10号院 3室1厅 南/北,房山,长阳,长阳半岛怡和南路10号院,109.00㎡,南 北,3室1厅1卫
整租·贵园南里甲区 3室1厅 南/北,亦庄开发区,亦庄,贵园南里甲区,103.00㎡,南 北,3室1厅1卫
整租·云立方 3室1厅 南/北,大兴,天宫院,云立方,101.06㎡,南 北,3室1厅1卫
整租·K2清水湾 3室2厅 西南,通州,潞苑,K2清水湾,113.46㎡,西南,3室2厅2卫
整租·柏泉庄园雁舞园A区 3室2厅 南/北,怀柔,怀柔,柏泉庄园雁舞园A区,120.00㎡,南 北,3室2厅2卫
整租·建邦华庭东区 3室1厅 南/北,房山,长阳,建邦华庭东区,107.86㎡,南 北,3室1厅1卫
整租·紫运南里三区 3室1厅 南/北,通州,通州其它,紫运南里三区,120.00㎡,南 北,3室1厅1卫
整租·美然绿色家园 3室1厅 南/北,大兴,旧宫,美然绿色家园,102.00㎡,南 北,3室1厅1卫
整租·首座御园一区二期 3室1厅 南/北,大兴,枣园,首座御园一区二期,118.00㎡,南 北,3室1厅1卫
整租·首座御园一区二期 3室2厅 南/北,大兴,枣园,首座御园一区二期,115.89㎡,南 北,3室2厅2卫
整租·富力尚悦居C区 3室2厅 南/北,通州,通州其它,富力尚悦居C区,112.00㎡,南 北,3室2厅1卫
整租·富力尚悦居A区 3室1厅 南,通州,通州其它,富力尚悦居A区,114.00㎡,南,3室1厅1卫
整租·富力尚悦居C区 3室1厅 南/北,通州,通州其它,富力尚悦居C区,112.00㎡,南 北,3室1厅1卫
整租·旧宫北里 3室1厅 南/北,大兴,旧宫,旧宫北里,115.00㎡,南 北,3室1厅1卫
整租·碧波园 3室1厅 南/北,房山,长阳,碧波园,106.44㎡,南 北,3室1厅1卫
整租·万科城市花园 3室2厅 南/北,顺义,后沙峪,万科城市花园,110.00㎡,南 北,3室2厅2卫
整租·靓景明居 3室2厅 南/北,通州,九棵树(家乐福),靓景明居,105.55㎡,南 北,3室2厅2卫
整租·西环里 3室1厅 南/北,昌平,西关环岛,西环里,110.89㎡,南 北,3室1厅1卫
整租·西上园老三区 3室2厅 复式 南/北,通州,武夷花园,西上园老三区,100.96㎡,南 北,3室2厅2卫
整租·温泉花园B区 3室1厅 南/北,昌平,北七家,温泉花园B区,120.00㎡,南 北,3室1厅1卫
整租·金域缇香 3室1厅 南/北,房山,长阳,金域缇香,115.74㎡,南 北,3室1厅2卫
整租·名流花园 3室1厅 东南,昌平,北七家,名流花园,106.68㎡,东南,3室1厅1卫
整租·温泉花园B区 3室2厅 南/北,昌平,北七家,温泉花园B区,119.73㎡,南 北,3室2厅2卫
整租·兴海园 3室1厅 南/北,大兴,瀛海,兴海园,109.00㎡,南 北,3室1厅1卫
整租·观音寺北里 3室1厅 南/北,大兴,观音寺,观音寺北里,120.00㎡,南 北,3室1厅1卫
整租·和平街东里 3室1厅 复式 南/北,昌平,鼓楼大街,和平街东里,113.00㎡,南 北,3室1厅1卫
整租·东关南里小区 3室1厅 南/北,昌平,东关,东关南里小区,110.52㎡,南 北,3室1厅1卫
整租·首开香溪郡 3室1厅 南/北,通州,通州其它,首开香溪郡,103.00㎡,南 北,3室1厅1卫
整租·怡馨家园 3室1厅 南/北,顺义,顺义城,怡馨家园,108.00㎡,南 北,3室1厅1卫
整租·裕龙二区 3室1厅 南/北,顺义,顺义城,裕龙二区,114.77㎡,南 北,3室1厅1卫
整租·双兴南区 3室2厅 东/南/北,顺义,顺义城,双兴南区,110.00㎡,东 南 北,3室2厅1卫
整租·四中家属院 3室2厅 南/北,通州,万达,四中家属院,111.00㎡,南 北,3室2厅1卫
整租·鲁能7号院溪园 3室2厅 南/北,顺义,马坡,鲁能7号院溪园,118.00㎡,南 北,3室2厅2卫
整租·明发雅苑 3室1厅 南/北,大兴,天宫院,明发雅苑,102.81㎡,南 北,3室1厅1卫
整租·阿尔法社区二期 3室1厅 南/北,通州,九棵树(家乐福),阿尔法社区二期,100.00㎡,南 北,3室1厅1卫
整租·东兴一区 3室1厅 南/北,顺义,顺义城,东兴一区,109.00㎡,南 北,3室1厅1卫
整租·碧波园 3室2厅 南/北,房山,长阳,碧波园,117.66㎡,南 北,3室2厅2卫
整租·澜花语岸 3室2厅 南/北,通州,潞苑,澜花语岸,108.95㎡,南 北,3室2厅2卫
整租·新安里 3室1厅 南/北,大兴,枣园,新安里,117.00㎡,南 北,3室1厅1卫
整租·北辰墅院1900 3室2厅 南/北,顺义,马坡,北辰墅院1900,119.00㎡,南 北,3室2厅2卫
整租·幸福西区 3室1厅 西北,顺义,顺义城,幸福西区,100.37㎡,西北,3室1厅1卫
整租·首座御园一区二期 3室2厅 西南,大兴,枣园,首座御园一区二期,118.00㎡,西南,3室2厅2卫
整租·富力惠兰美居 3室1厅 西南,通州,潞苑,富力惠兰美居,108.00㎡,西南,3室1厅2卫
整租·金茂北京国际社区 3室2厅 南,顺义,顺义其它,金茂北京国际社区,118.00㎡,南,3室2厅2卫
整租·首开国风美仑 3室1厅 南/北,通州,通州其它,首开国风美仑,101.00㎡,南 北,3室1厅1卫
整租·潭柘新区4号院 3室2厅 南/北,门头沟,门头沟其它,潭柘新区4号院,114.00㎡,南 北,3室2厅1卫
整租·东兴一区 3室2厅 南/北,顺义,顺义城,东兴一区,113.63㎡,南 北,3室2厅1卫
整租·天竺新村 3室1厅 南/北,顺义,首都机场,天竺新村,100.00㎡,南 北,3室1厅1卫
整租·沙顺路110号院 3室2厅 南/北,昌平,小汤山,沙顺路110号院,116.19㎡,南 北,3室2厅2卫
整租·车站南里 3室1厅 南/北,大兴,黄村火车站,车站南里,100.00㎡,南 北,3室1厅1卫
整租·义和庄东里 3室2厅 南,大兴,黄村火车站,义和庄东里,109.00㎡,南,3室2厅2卫
整租·碧桂园小区二区 3室1厅 南/北,房山,长阳,碧桂园小区二区,117.62㎡,南 北,3室1厅2卫
整租·胜利嘉园 3室2厅 南/北,昌平,西关环岛,胜利嘉园,119.80㎡,南 北,3室2厅2卫
整租·石园南区 3室1厅 南/北,顺义,顺义城,石园南区,100.13㎡,南 北,3室1厅1卫
整租·天韵家园 3室2厅 南/北,怀柔,怀柔,天韵家园,102.66㎡,南 北,3室2厅1卫
整租·港馨家园西区 3室1厅 南/北,顺义,顺义城,港馨家园西区,113.00㎡,南 北,3室1厅1卫
整租·仓上小区 3室1厅 南/北,顺义,顺义城,仓上小区,100.70㎡,南 北,3室1厅1卫
整租·北京城建琨廷漫缇 3室1厅 南/北,房山,窦店,北京城建琨廷漫缇,105.73㎡,南 北,3室1厅1卫
整租·四海公寓 3室1厅 南/北,通州,潞苑,四海公寓,104.85㎡,南 北,3室1厅1卫
整租·迎宾中路 3室2厅 南/北,怀柔,怀柔,迎宾中路,100.18㎡,南 北,3室2厅1卫
整租·裕龙六区 3室1厅 南,顺义,顺义城,裕龙六区,114.00㎡,南,3室1厅1卫
整租·金华里 3室1厅 南/北,大兴,大兴其它,金华里,100.61㎡,南 北,3室1厅1卫
整租·泉河园二区 3室2厅 南/北,怀柔,怀柔,泉河园二区,113.84㎡,南 北,3室2厅1卫
整租·裕龙西区 3室1厅 南/北,顺义,顺义城,裕龙西区,117.23㎡,南 北,3室1厅2卫
整租·新潮嘉园三期 3室1厅 南/北,通州,潞苑,新潮嘉园三期,103.00㎡,南 北,3室1厅1卫
整租·十里春风 3室1厅 南/北,通州,通州其它,十里春风,116.05㎡,南 北,3室1厅3卫
整租·仁和花园一区 3室1厅 南/北,顺义,顺义城,仁和花园一区,113.00㎡,南 北,3室1厅1卫
整租·北京城建琨廷北区 3室1厅 南/北,房山,窦店,北京城建琨廷北区,100.45㎡,南 北,3室1厅1卫
整租·四海公寓 3室1厅 南/北,通州,潞苑,四海公寓,104.85㎡,南 北,3室1厅1卫
整租·汇都家园 3室2厅 南/北,怀柔,怀柔,汇都家园,110.00㎡,南 北,3室2厅2卫
整租·月华新村 3室1厅 东/西,房山,良乡,月华新村,102.76㎡,东 西,3室1厅1卫
整租·月华新村 3室2厅 东/西,房山,良乡,月华新村,102.35㎡,东 西,3室2厅1卫
整租·裕龙一区 3室1厅 南/北,顺义,顺义城,裕龙一区,111.00㎡,南 北,3室1厅1卫
整租·潭柘新区6号院 3室2厅 南/北,门头沟,门头沟其它,潭柘新区6号院,114.00㎡,南 北,3室2厅1卫
整租·富力华庭苑东区 3室1厅 南/北,大兴,大兴新机场,富力华庭苑东区,100.77㎡,南 北,3室1厅1卫
整租·彩俸北区 3室1厅 南/北,顺义,顺义其它,彩俸北区,106.90㎡,南 北,3室1厅1卫
整租·富怀嘉苑A区 3室1厅 南/北,怀柔,怀柔,富怀嘉苑A区,107.00㎡,南 北,3室1厅1卫
整租·兴海家园月苑 3室1厅 南/北,大兴,西红门,兴海家园月苑,111.53㎡,南 北,3室1厅1卫
独栋·恒寓星光店 星光二店 J户型 3室1厅,,,,105.00-106.00㎡,,3室1厅2卫
整租·青荷里南山园 3室1厅 南/北,朝阳,豆各庄,青荷里南山园,104.00㎡,南 北,3室1厅1卫
独栋·恒寓星光店 新房开业85折 自持项目三室0中介 3室1厅,,,,101.00㎡,,3室1厅2卫
整租·青荷里南山园 3室2厅 南/北,朝阳,豆各庄,青荷里南山园,105.00㎡,南 北,3室2厅1卫
整租·瀛海家园瑞园E区 3室1厅 南/北,大兴,瀛海,瀛海家园瑞园E区,109.00㎡,南 北,3室1厅1卫
整租·鑫苑鑫都汇 3室1厅 南/北,大兴,天宫院,鑫苑鑫都汇,104.54㎡,南 北,3室1厅1卫
整租·诚苑南里 3室1厅 南/北,丰台,新宫,诚苑南里,113.00㎡,南 北,3室1厅1卫
整租·合生滨江帝景一期 3室1厅 南/北,通州,玉桥,合生滨江帝景一期,112.13㎡,南 北,3室1厅1卫
整租·金隅观澜时代 3室1厅 东/西,昌平,东关,金隅观澜时代,100.00㎡,东 西,3室1厅1卫
整租·梧桐苑知秋园 3室2厅 南/北,门头沟,上岸地铁,梧桐苑知秋园,119.49㎡,南 北,3室2厅2卫
整租·同华园 3室2厅 南/北,大兴,西红门,同华园,117.44㎡,南 北,3室2厅1卫
整租·福星花园 3室1厅 南/北,大兴,西红门,福星花园,108.00㎡,南 北,3室1厅1卫
整租·龙跃苑一区 3室1厅 南/北,昌平,回龙观,龙跃苑一区,112.00㎡,南 北,3室1厅1卫
整租·长阳半岛3号院 3室1厅 南/北,房山,长阳,长阳半岛3号院,119.61㎡,南 北,3室1厅2卫
整租·西上园三区 3室2厅 南/北,通州,武夷花园,西上园三区,104.00㎡,南 北,3室2厅1卫
整租·朝丰家园6号院 3室2厅 南/北,朝阳,豆各庄,朝丰家园6号院,107.00㎡,南 北,3室2厅1卫
整租·长阳半岛怡和南路8号院 3室1厅 南/北,房山,长阳,长阳半岛怡和南路8号院,102.41㎡,南 北,3室1厅1卫
整租·长桥园公寓 3室1厅 南/北,通州,通州北苑,长桥园公寓,104.36㎡,南 北,3室1厅1卫
整租·鲁能7号院水岸公馆 3室2厅 南/北,顺义,马坡,鲁能7号院水岸公馆,119.00㎡,南 北,3室2厅2卫
整租·莲水怡园 3室1厅 南/北,通州,马驹桥,莲水怡园,119.95㎡,南 北,3室1厅2卫
整租·怡乐北街 3室1厅 南/北,通州,九棵树(家乐福),怡乐北街,105.00㎡,南 北,3室1厅1卫
整租·长安花园 3室1厅 东南/西北,朝阳,望京,长安花园,107.26㎡,东南 西北,3室1厅1卫
整租·天竺花园 3室1厅 南/北,顺义,天竺,天竺花园,108.00㎡,南 北,3室1厅1卫
整租·映翠居 3室1厅 南/北,通州,梨园,映翠居,115.00㎡,南 北,3室1厅2卫
整租·徜徉嘉园5号院 3室2厅 南/北,房山,长阳,徜徉嘉园5号院,111.00㎡,南 北,3室2厅2卫
整租·贵园北里甲区 3室1厅 南/北,亦庄开发区,亦庄,贵园北里甲区,103.00㎡,南 北,3室1厅1卫
整租·尚城 4房间 复式 东南,昌平,回龙观,尚城,100.00㎡,东南,4房间2卫
整租·华业东方玫瑰A区 3室2厅 南/北,通州,临河里,华业东方玫瑰A区,116.84㎡,南 北,3室2厅1卫
整租·华兴园 3室2厅 东北,通州,通州北苑,华兴园,115.93㎡,东北,3室2厅1卫
整租·公庄小区 3室2厅 南/北,通州,梨园,公庄小区,116.00㎡,南 北,3室2厅2卫
整租·万科天地 3室1厅 复式 南,大兴,义和庄,万科天地,110.00㎡,南,3室1厅2卫
整租·绿岛家园 3室2厅 南/北,门头沟,城子,绿岛家园,101.91㎡,南 北,3室2厅1卫
整租·万科天地 3室1厅 复式 西,大兴,义和庄,万科天地,120.00㎡,西,3室1厅2卫
整租·艺苑西里 3室2厅 南/西/北,通州,果园,艺苑西里,110.00㎡,南 西 北,3室2厅1卫
整租·万科天地 3室1厅 复式 西,大兴,义和庄,万科天地,110.00㎡,西,3室1厅2卫
整租·北亚花园 3室1厅 南/北,昌平,北七家,北亚花园,112.00㎡,南 北,3室1厅1卫
整租·金域缇香 3室1厅 南/北,房山,长阳,金域缇香,102.94㎡,南 北,3室1厅1卫
整租·首座御园一区二期 3室1厅 南/北,大兴,枣园,首座御园一区二期,120.00㎡,南 北,3室1厅1卫
整租·丽园B区 3室1厅 南/北,大兴,枣园,丽园B区,101.24㎡,南 北,3室1厅1卫
整租·芳源里 3室1厅 南/北,大兴,旧宫,芳源里,100.50㎡,南 北,3室1厅1卫
整租·观音寺北里 3室1厅 南/北,大兴,观音寺,观音寺北里,107.11㎡,南 北,3室1厅1卫
整租·温泉花园B区 3室1厅 南/北,昌平,北七家,温泉花园B区,109.00㎡,南 北,3室1厅2卫
整租·鑫園 3室2厅 南/北,丰台,丰台其它,鑫園,120.00㎡,南 北,3室2厅2卫
整租·南竺园 3室2厅 南/北,顺义,首都机场,南竺园,108.00㎡,南 北,3室2厅2卫
整租·康庄路52号院 3室1厅 南/北,大兴,枣园,康庄路52号院,107.48㎡,南 北,3室1厅1卫
整租·阿尔法社区二期 3室1厅 南/北,通州,九棵树(家乐福),阿尔法社区二期,115.00㎡,南 北,3室1厅1卫
整租·东营前街 3室1厅 南/北,通州,万达,东营前街,111.00㎡,南 北,3室1厅2卫
整租·北街家园六区 3室1厅 南/北,昌平,沙河,北街家园六区,106.76㎡,南 北,3室1厅1卫
整租·裕祥花园 3室2厅 南/北,顺义,后沙峪,裕祥花园,100.14㎡,南 北,3室2厅3卫
整租·车站北里 3室1厅 南/北,大兴,黄村火车站,车站北里,109.00㎡,南 北,3室1厅1卫
整租·首开香溪郡 3室1厅 南/北,通州,通州其它,首开香溪郡,102.00㎡,南 北,3室1厅1卫
整租·天堂河东区 3室1厅 南/北,大兴,天宫院,天堂河东区,120.00㎡,南 北,3室1厅1卫
整租·艺苑东里 3室2厅 南/北,通州,乔庄,艺苑东里,110.89㎡,南 北,3室2厅1卫
整租·中泽雅园 3室1厅 南/北,通州,九棵树(家乐福),中泽雅园,118.23㎡,南 北,3室1厅2卫
整租·阿尔法社区三期 3室1厅 南/北,通州,九棵树(家乐福),阿尔法社区三期,110.00㎡,南 北,3室1厅2卫
整租·石园北区 3室1厅 东/西,顺义,顺义城,石园北区,105.00㎡,东 西,3室1厅1卫
整租·华英园 3室2厅 南/北,顺义,顺义其它,华英园,104.00㎡,南 北,3室2厅1卫
整租·一世情园 3室1厅 南/北,通州,马驹桥,一世情园,120.00㎡,南 北,3室1厅1卫
整租·新悦家园 3室1厅 南/北,昌平,鼓楼大街,新悦家园,109.88㎡,南 北,3室1厅1卫
独栋·回家理想乡 极客丛林二期 夏天中的凉意 4室1厅,,,,12.00-24.00㎡,,4室1厅2卫
整租·中信禧园 3室1厅 南/北,西城,陶然亭,中信禧园,142.07㎡,南 北,3室1厅2卫
整租·北蜂窝路5号院 3室1厅 南/北,海淀,军博,北蜂窝路5号院,146.00㎡,南 北,3室1厅2卫
整租·建国门北大街5号 3室1厅 东,东城,建国门内,建国门北大街5号,191.74㎡,东,3室1厅2卫
整租·丰融园 3室2厅 南/北,西城,金融街,丰融园,158.00㎡,南 北,3室2厅2卫
整租·中海九号公馆二区 3室2厅 南/北,丰台,科技园区,中海九号公馆二区,177.81㎡,南 北,3室2厅3卫
整租·龙湖双珑原著 3室2厅 复式 南/北,朝阳,中央别墅区,龙湖双珑原著,195.00㎡,南 北,3室2厅4卫
整租·公园1872 3室2厅 西南,朝阳,石佛营,公园1872,227.38㎡,西南,3室2厅3卫
整租·雅安国际公寓 3室1厅 东/南,东城,建国门内,雅安国际公寓,149.27㎡,东 南,3室1厅2卫
整租·臻园 3室2厅 南/北,朝阳,望京,臻园,149.00㎡,南 北,3室2厅2卫
整租·丽都水岸 3室2厅 南/北,朝阳,酒仙桥,丽都水岸,176.37㎡,南 北,3室2厅2卫
整租·北京财富中心 3室2厅 南/西/北,朝阳,东大桥,北京财富中心,202.00㎡,南 西 北,3室2厅3卫
整租·蓝堡国际公寓 3室1厅 东南/西北,朝阳,CBD,蓝堡国际公寓,156.22㎡,东南 西北,3室1厅2卫
整租·太阳公元北区 3室2厅 南/北,朝阳,太阳宫,太阳公元北区,137.56㎡,南 北,3室2厅2卫
整租·臻园 3室2厅 南/北,朝阳,望京,臻园,148.81㎡,南 北,3室2厅2卫
整租·泰禾北京院子 3室2厅 南/北,朝阳,中央别墅区,泰禾北京院子,168.00㎡,南 北,3室2厅2卫
整租·御金台 3室2厅 东/南/北,朝阳,东大桥,御金台,304.75㎡,东 南 北,3室2厅3卫
整租·保利东郡 3室2厅 南/北,朝阳,石佛营,保利东郡,168.59㎡,南 北,3室2厅3卫
整租·阳光上东 3室2厅 东南/西北,朝阳,酒仙桥,阳光上东,164.00㎡,东南 西北,3室2厅2卫
整租·新康街1号院 3室2厅 南/北,西城,马甸,新康街1号院,154.29㎡,南 北,3室2厅2卫
整租·太阳公元南区 3室2厅 南/北,朝阳,太阳宫,太阳公元南区,137.00㎡,南 北,3室2厅1卫
整租·尚座大厦 3室1厅 东南,西城,金融街,尚座大厦,173.70㎡,东南,3室1厅1卫
整租·乐成国际 3室2厅 南/北,朝阳,双井,乐成国际,148.80㎡,南 北,3室2厅2卫
整租·使馆壹号院 3室2厅 南/北,东城,东直门,使馆壹号院,183.96㎡,南 北,3室2厅2卫
整租·首开熙悦尚郡 3室2厅 南/北,朝阳,朝青,首开熙悦尚郡,130.00㎡,南 北,3室2厅2卫
整租·北京财富中心 3室2厅 东南,朝阳,东大桥,北京财富中心,167.00㎡,东南,3室2厅2卫
整租·SOHO北京公馆 3室1厅 东/西/北,朝阳,亮马桥,SOHO北京公馆,318.38㎡,东 西 北,3室1厅3卫
整租·亚运新新家园林澜园 3室2厅 南/北,朝阳,亚运村小营,亚运新新家园林澜园,173.94㎡,南 北,3室2厅2卫
整租·SOHO北京公馆 3室1厅 东/东南/南,朝阳,亮马桥,SOHO北京公馆,238.20㎡,东 东南 南,3室1厅3卫
整租·远洋沁山水 3室2厅 南/北,石景山,鲁谷,远洋沁山水,139.66㎡,南 北,3室2厅2卫
整租·富力城D区 3室2厅 南/北,朝阳,双井,富力城D区,237.07㎡,南 北,3室2厅3卫
整租·远大园五区 3室2厅 南/北,海淀,世纪城,远大园五区,169.85㎡,南 北,3室2厅2卫
整租·凤凰城一期 3室2厅 东南,朝阳,三元桥,凤凰城一期,164.62㎡,东南,3室2厅2卫
整租·峻峰华亭 3室1厅 东/西,朝阳,健翔桥,峻峰华亭,222.00㎡,东 西,3室1厅1卫
整租·金宸国际公寓 3室2厅 南/北,西城,金融街,金宸国际公寓,205.51㎡,南 北,3室2厅3卫
整租·远洋天著二期 3室1厅 南/北,大兴,亦庄,远洋天著二期,231.37㎡,南 北,3室1厅4卫
整租·万科蓝山 3室1厅 南,朝阳,大望路,万科蓝山,165.00㎡,南,3室1厅2卫
整租·北京财富中心 3室1厅 西南,朝阳,东大桥,北京财富中心,185.00㎡,西南,3室1厅2卫
整租·梵悦万国府 3室2厅 西北,东城,东直门,梵悦万国府,196.60㎡,西北,3室2厅2卫
整租·贡院九号 3室1厅 东北,东城,建国门内,贡院九号,150.10㎡,东北,3室1厅2卫
整租·碧水云天 3室2厅 南/西,海淀,万柳,碧水云天,148.41㎡,南 西,3室2厅2卫
整租·凤凰城一期 3室2厅 南,朝阳,三元桥,凤凰城一期,185.66㎡,南,3室2厅2卫
整租·臻园 3室2厅 南/北,朝阳,望京,臻园,148.81㎡,南 北,3室2厅2卫
整租·泰禾北京院子 3室2厅 南/北,朝阳,中央别墅区,泰禾北京院子,168.00㎡,南 北,3室2厅2卫
整租·御金台 3室2厅 东/南/北,朝阳,东大桥,御金台,304.75㎡,东 南 北,3室2厅3卫
整租·保利东郡 3室2厅 南/北,朝阳,石佛营,保利东郡,168.59㎡,南 北,3室2厅3卫
整租·阳光上东 3室2厅 东南/西北,朝阳,酒仙桥,阳光上东,164.00㎡,东南 西北,3室2厅2卫
整租·新康街1号院 3室2厅 南/北,西城,马甸,新康街1号院,154.29㎡,南 北,3室2厅2卫
整租·太阳公元南区 3室2厅 南/北,朝阳,太阳宫,太阳公元南区,137.00㎡,南 北,3室2厅1卫
整租·尚座大厦 3室1厅 东南,西城,金融街,尚座大厦,173.70㎡,东南,3室1厅1卫
整租·乐成国际 3室2厅 南/北,朝阳,双井,乐成国际,148.80㎡,南 北,3室2厅2卫
整租·使馆壹号院 3室2厅 南/北,东城,东直门,使馆壹号院,183.96㎡,南 北,3室2厅2卫
整租·首开熙悦尚郡 3室2厅 南/北,朝阳,朝青,首开熙悦尚郡,130.00㎡,南 北,3室2厅2卫
整租·北京财富中心 3室2厅 东南,朝阳,东大桥,北京财富中心,167.00㎡,东南,3室2厅2卫
整租·SOHO北京公馆 3室1厅 东/西/北,朝阳,亮马桥,SOHO北京公馆,318.38㎡,东 西 北,3室1厅3卫
整租·亚运新新家园林澜园 3室2厅 南/北,朝阳,亚运村小营,亚运新新家园林澜园,173.94㎡,南 北,3室2厅2卫
整租·SOHO北京公馆 3室1厅 东/东南/南,朝阳,亮马桥,SOHO北京公馆,238.20㎡,东 东南 南,3室1厅3卫
整租·远洋沁山水 3室2厅 南/北,石景山,鲁谷,远洋沁山水,139.66㎡,南 北,3室2厅2卫
整租·国锐金嵿 3室2厅 南/北,亦庄开发区,亦庄,国锐金嵿,270.00㎡,南 北,3室2厅2卫
整租·阳光上东 3室2厅 南/北,朝阳,酒仙桥,阳光上东,217.00㎡,南 北,3室2厅2卫
整租·高尔夫国际公寓 3室2厅 南/北,朝阳,农展馆,高尔夫国际公寓,280.00㎡,南 北,3室2厅3卫
独栋·回家理想乡 极客丛林二期 夏天中的凉意 4室1厅,,,,12.00-24.00㎡,,4室1厅2卫
独栋·回家理想乡 极客丛林二期 夏天中的凉意 4室1厅,,,,12.00-24.00㎡,,4室1厅2卫
整租·如园北区 3室2厅 南/北,海淀,西北旺,如园北区,228.01㎡,南 北,3室2厅2卫
整租·凤凰城二期 3室2厅 南/北,朝阳,三元桥,凤凰城二期,155.35㎡,南 北,3室2厅2卫
整租·首城国际C区 3室2厅 南/北,朝阳,双井,首城国际C区,170.00㎡,南 北,3室2厅2卫
整租·陶然北岸 3室2厅 东南,西城,陶然亭,陶然北岸,151.00㎡,东南,3室2厅1卫
整租·梵悦万国府 3室2厅 西北,东城,东直门,梵悦万国府,196.00㎡,西北,3室2厅2卫
整租·翠叠园 3室2厅 南/北,海淀,世纪城,翠叠园,171.00㎡,南 北,3室2厅2卫
整租·四合上院 3室1厅 南/北,西城,宣武门,四合上院,151.12㎡,南 北,3室1厅1卫
整租·华普花园 3室2厅 复式 北,东城,东直门,华普花园,205.91㎡,北,3室2厅2卫
整租·中信禧园 3室1厅 南/北,西城,陶然亭,中信禧园,141.85㎡,南 北,3室1厅2卫
整租·中骏天宸 3室2厅 东/西,西城,六铺炕,中骏天宸,137.00㎡,东 西,3室2厅2卫
整租·太阳公元南区 3室2厅 东/南/北,朝阳,太阳宫,太阳公元南区,130.00㎡,东 南 北,3室2厅2卫
