名称,区,板块,具体地址,面积（㎡）,房型,租价（元/月）
整租·西园社区 2室2厅 南,武陵区,宏大,西园社区,68.00㎡,南,2室2厅1卫
整租·中医院宿舍 2室2厅 南/北,武陵区,紫桥,中医院宿舍,70.00㎡,南 北,2室2厅1卫
整租·水榭花城西城 2室1厅 复式 南,武陵区,滨湖公园,水榭花城西城,58.00㎡,南,2室1厅1卫
整租·湘航运公司宿舍 2室2厅 南,武陵区,高山街,湘航运公司宿舍,66.00㎡,南,2室2厅1卫
整租·泰达春天里 2室2厅 东南,武陵区,火车站,泰达春天里,52.00㎡,东南,2室2厅1卫
整租·华邦国际 2室1厅 南,鼎城区,桥南,华邦国际,65.00㎡,南,2室1厅1卫
整租·水榭花城中城一期 2室1厅 南,武陵区,滨湖公园,水榭花城中城一期,50.00㎡,南,2室1厅1卫
整租·南城天街 2室1厅 东,鼎城区,桥南,南城天街,50.00㎡,东,2室1厅1卫
整租·双子国际 2室2厅 南,武陵区,白马湖,双子国际,60.00㎡,南,2室2厅1卫
整租·泰达春天里 2室1厅 南,武陵区,火车站,泰达春天里,64.00㎡,南,2室1厅1卫
整租·盛唐四月天 2室1厅 南,武陵区,地区医院,盛唐四月天,56.00㎡,南,2室1厅1卫
整租·滨江中心城 2室1厅 南/北,鼎城区,德山,滨江中心城,64.00㎡,南 北,2室1厅1卫
整租·水榭花城西城 2室1厅 南,武陵区,滨湖公园,水榭花城西城,50.00㎡,南,2室1厅1卫
整租·紫桥小区 2室2厅 南,武陵区,紫桥,紫桥小区,68.00㎡,南,2室2厅1卫
整租·紫桥小区 2室1厅 南/北,武陵区,紫桥,紫桥小区,67.00㎡,南 北,2室1厅1卫
整租·常德烟厂生活三区 2室1厅 南,武陵区,三岔路,常德烟厂生活三区,52.00㎡,南,2室1厅1卫
整租·紫桥小区 2室1厅 南,武陵区,紫桥,紫桥小区,70.00㎡,南,2室1厅1卫
整租·中医院宿舍 2室2厅 南,武陵区,紫桥,中医院宿舍,70.00㎡,南,2室2厅1卫
整租·高山街吉祥小区 2室2厅 南,武陵区,高山街,高山街吉祥小区,70.00㎡,南,2室2厅1卫
整租·新四村 2室1厅 南/西,武陵区,三闾,新四村,60.00㎡,南 西,2室1厅1卫
整租·南城天街 2室1厅 南,鼎城区,桥南,南城天街,59.00㎡,南,2室1厅1卫
整租·常德烟厂生活三区 2室2厅 南/北,武陵区,三岔路,常德烟厂生活三区,70.00㎡,南 北,2室2厅1卫
整租·天香小筑 2室1厅 南/北,鼎城区,德山,天香小筑,59.92㎡,南 北,2室1厅1卫
整租·常德恒大华府 2室1厅 南,武陵区,芷兰,常德恒大华府,54.00㎡,南,2室1厅2卫
整租·紫桥小区 2室1厅 南,武陵区,紫桥,紫桥小区,64.00㎡,南,2室1厅1卫
整租·南城天街 2室1厅 南,鼎城区,桥南,南城天街,62.00㎡,南,2室1厅2卫
整租·皂果小区西区 2室2厅 南/北,武陵区,三岔路,皂果小区西区,67.39㎡,南 北,2室2厅1卫
整租·紫桥小区 2室1厅 南,武陵区,紫桥,紫桥小区,65.00㎡,南,2室1厅1卫
整租·常德烟厂生活三区 2室1厅 南/北,武陵区,三岔路,常德烟厂生活三区,67.00㎡,南 北,2室1厅1卫
整租·常德烟厂生活三区 2室1厅 南,武陵区,三岔路,常德烟厂生活三区,60.00㎡,南,2室1厅1卫
整租·新四村 2室1厅 南,武陵区,三闾,新四村,60.00㎡,南,2室1厅1卫
整租·锅炉厂宿舍 2室1厅 南,武陵区,地区医院,锅炉厂宿舍,61.00㎡,南,2室1厅1卫
整租·青林苑 2室1厅 南,武陵区,白马湖,青林苑,60.00㎡,南,2室1厅1卫
整租·紫桥小区 2室1厅 南,武陵区,紫桥,紫桥小区,68.00㎡,南,2室1厅1卫
整租·南城天街 2室2厅 南,鼎城区,桥南,南城天街,60.00㎡,南,2室2厅1卫
整租·万寿馨福家园 2室2厅 南,武陵区,火车站,万寿馨福家园,60.00㎡,南,2室2厅1卫
整租·常德市城区供电局宿舍 2室1厅 东南/南,武陵区,滨湖公园,常德市城区供电局宿舍,62.00㎡,东南 南,2室1厅1卫
整租·三闾小区 2室1厅 南,武陵区,三闾,三闾小区,66.00㎡,南,2室1厅1卫
整租·庆丰社区 2室2厅 南,武陵区,三闾,庆丰社区,65.00㎡,南,2室2厅1卫
整租·皂果小区西区 2室1厅 南,武陵区,三岔路,皂果小区西区,70.00㎡,南,2室1厅1卫
整租·紫桥小区 2室1厅 南,武陵区,紫桥,紫桥小区,64.00㎡,南,2室1厅1卫
整租·石油公司宿舍东区 2室2厅 南,武陵区,地区医院,石油公司宿舍东区,63.00㎡,南,2室2厅1卫
整租·紫桥小区 2室1厅 南,武陵区,紫桥,紫桥小区,67.00㎡,南,2室1厅1卫
整租·市农行宿舍 3室2厅 南/北,武陵区,北站,市农行宿舍,121.00㎡,南 北,3室2厅2卫
整租·浙商广场 3室2厅 南/北,武陵区,紫桥,浙商广场,115.00㎡,南 北,3室2厅2卫
整租·星汇蓝湾 3室2厅 南/北,鼎城区,桥南,星汇蓝湾,128.00㎡,南 北,3室2厅2卫
整租·怡景福園 3室2厅 南,武陵区,火车站,怡景福園,129.00㎡,南,3室2厅2卫
整租·水榭花城北城 3室2厅 南/北,武陵区,滨湖公园,水榭花城北城,113.00㎡,南 北,3室2厅1卫
整租·东方美景二期 3室2厅 南,武陵区,柳叶湖,东方美景二期,118.00㎡,南,3室2厅2卫
整租·柳都水语 3室2厅 南/北,武陵区,火车站,柳都水语,125.00㎡,南 北,3室2厅2卫
整租·天香小筑 3室2厅 东南,鼎城区,德山,天香小筑,117.00㎡,东南,3室2厅2卫
整租·恒大御龙天峰 3室2厅 东南,武陵区,火车站,恒大御龙天峰,111.40㎡,东南,3室2厅2卫
整租·城市丽景 3室2厅 南/北,武陵区,紫桥,城市丽景,130.00㎡,南 北,3室2厅2卫
整租·学府家苑 3室2厅 南,武陵区,文理学院,学府家苑,122.66㎡,南,3室2厅2卫
整租·常德碧桂园三期剑桥郡 3室2厅 南,武陵区,白马湖,常德碧桂园三期剑桥郡,115.00㎡,南,3室2厅2卫
整租·新华书店宿舍 3室2厅 南,武陵区,火车站,新华书店宿舍,130.00㎡,南,3室2厅2卫
整租·高泗新居 3室2厅 南,武陵区,五强溪,高泗新居,120.00㎡,南,3室2厅2卫
整租·天源星城 3室2厅 南,武陵区,五强溪,天源星城,127.00㎡,南,3室2厅2卫
整租·德和圆 3室2厅 南,武陵区,白马湖,德和圆,128.00㎡,南,3室2厅2卫
整租·西城水恋 3室2厅 南,武陵区,文理学院,西城水恋,120.00㎡,南,3室2厅1卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,120.60㎡,南,3室2厅2卫
整租·书香名邸 3室2厅 南,武陵区,文理学院,书香名邸,127.55㎡,南,3室2厅2卫
整租·常德碧桂园C区 3室2厅 南/北,武陵区,白马湖,常德碧桂园C区,124.00㎡,南 北,3室2厅2卫
整租·市农行宿舍 3室2厅 南/北,武陵区,北站,市农行宿舍,121.00㎡,南 北,3室2厅2卫
整租·芷蘭居 3室2厅 南/北,武陵区,芷兰,芷蘭居,115.00㎡,南 北,3室2厅2卫
整租·北金城 3室2厅 南/北,武陵区,火车站,北金城,120.00㎡,南 北,3室2厅2卫
整租·万达湖公馆C区 3室2厅 东南,武陵区,白马湖,万达湖公馆C区,130.00㎡,东南,3室2厅2卫
整租·锦绣朗峰 3室2厅 南,武陵区,地区医院,锦绣朗峰,130.00㎡,南,3室2厅1卫
整租·金和嘉苑 3室2厅 南,武陵区,三闾,金和嘉苑,123.50㎡,南,3室2厅1卫
整租·德和圆 3室2厅 南,武陵区,白马湖,德和圆,128.00㎡,南,3室2厅2卫
整租·柳都水语 3室2厅 南,武陵区,火车站,柳都水语,120.00㎡,南,3室2厅2卫
整租·南坪花苑 3室2厅 南/北,武陵区,火车站,南坪花苑,126.00㎡,南 北,3室2厅2卫
整租·南坪花苑 3室2厅 南/北,武陵区,火车站,南坪花苑,126.00㎡,南 北,3室2厅2卫
整租·石油公司宿舍东区 2室1厅 南,武陵区,地区医院,石油公司宿舍东区,60.38㎡,南,2室1厅1卫
整租·湖南文理学院芙蓉学院西校区 2室1厅 南,武陵区,文理学院,湖南文理学院芙蓉学院西校区,70.00㎡,南,2室1厅1卫
整租·紫桥小区 2室1厅 南,武陵区,紫桥,紫桥小区,67.00㎡,南,2室1厅1卫
整租·庆丰社区 2室2厅 南,武陵区,三闾,庆丰社区,60.00㎡,南,2室2厅1卫
整租·华邦国际 2室1厅 南,鼎城区,桥南,华邦国际,65.00㎡,南,2室1厅1卫
整租·西园社区 2室1厅 南,武陵区,宏大,西园社区,65.00㎡,南,2室1厅1卫
整租·皂果小区西区 2室1厅 南,武陵区,三岔路,皂果小区西区,70.00㎡,南,2室1厅1卫
整租·烟草宿舍 2室2厅 南,武陵区,地区医院,烟草宿舍,65.00㎡,南,2室2厅1卫
整租·甘露寺公寓 2室2厅 南,武陵区,甘露寺,甘露寺公寓,65.00㎡,南,2室2厅1卫
整租·西园社区 2室1厅 南,武陵区,宏大,西园社区,68.00㎡,南,2室1厅1卫
整租·西园社区 2室1厅 南,武陵区,宏大,西园社区,65.00㎡,南,2室1厅1卫
整租·高管所单位房 2室2厅 南/北,武陵区,三岔路,高管所单位房,67.00㎡,南 北,2室2厅1卫
整租·西园社区 2室2厅 南,武陵区,宏大,西园社区,69.92㎡,南,2室2厅1卫
整租·电力西苑 2室1厅 南/北,武陵区,三岔路,电力西苑,60.00㎡,南 北,2室1厅1卫
整租·常德烟厂生活三区 2室2厅 南,武陵区,三岔路,常德烟厂生活三区,61.00㎡,南,2室2厅1卫
整租·水榭花城西城 2室2厅 北,武陵区,滨湖公园,水榭花城西城,70.00㎡,北,2室2厅1卫
整租·紫桥小区 2室1厅 南,武陵区,紫桥,紫桥小区,66.00㎡,南,2室1厅1卫
整租·紫桥小区 2室2厅 南,武陵区,紫桥,紫桥小区,67.50㎡,南,2室2厅1卫
整租·茉莉村 2室1厅 南,武陵区,紫桥,茉莉村,65.00㎡,南,2室1厅1卫
整租·城投F1公寓 2室1厅 南,武陵区,火车站,城投F1公寓,63.80㎡,南,2室1厅1卫
整租·原常德化工机械厂化机小区 2室1厅 南/北,武陵区,三岔路,原常德化工机械厂化机小区,55.00㎡,南 北,2室1厅1卫
整租·紫桥小区 2室1厅 南,武陵区,紫桥,紫桥小区,65.00㎡,南,2室1厅1卫
整租·南坪公寓小区 2室1厅 南,武陵区,火车站,南坪公寓小区,60.00㎡,南,2室1厅1卫
整租·紫桥小区 2室2厅 南,武陵区,紫桥,紫桥小区,65.00㎡,南,2室2厅1卫
整租·紫桥小区 2室1厅 南,武陵区,紫桥,紫桥小区,65.00㎡,南,2室1厅1卫
整租·新四村 2室1厅 南/北,武陵区,三闾,新四村,65.00㎡,南 北,2室1厅1卫
整租·鸿正苑 2室2厅 南,武陵区,高山街,鸿正苑,69.00㎡,南,2室2厅1卫
整租·白马湖安置小区 2室1厅 东,武陵区,白马湖,白马湖安置小区,50.00㎡,东,2室1厅1卫
整租·蔚蓝公寓 2室0厅 东,鼎城区,桥南,蔚蓝公寓,70.00㎡,东,2室0厅1卫
整租·老西门 2室1厅 南,武陵区,北站,老西门,68.00㎡,南,2室1厅1卫
整租·朗峰城市优品小区 3室2厅 东南,武陵区,地区医院,朗峰城市优品小区,120.00㎡,东南,3室2厅1卫
整租·保利中央公园二期 3室2厅 南,武陵区,柳叶湖,保利中央公园二期,120.00㎡,南,3室2厅2卫
整租·汇美家居广场 3室2厅 南,武陵区,白马湖,汇美家居广场,120.00㎡,南,3室2厅2卫
整租·常德碧桂园三期剑桥郡 3室2厅 东南,武陵区,白马湖,常德碧桂园三期剑桥郡,112.00㎡,东南,3室2厅2卫
整租·碧桂园天悦湾 3室2厅 南/北,鼎城区,桥南,碧桂园天悦湾,119.00㎡,南 北,3室2厅2卫
整租·碧桂园天悦湾 3室2厅 东南,鼎城区,桥南,碧桂园天悦湾,121.00㎡,东南,3室2厅2卫
整租·常徳市自来水公司宿舍 3室2厅 南/北,武陵区,三岔路,常徳市自来水公司宿舍,112.00㎡,南 北,3室2厅1卫
整租·书香名邸 3室2厅 南,武陵区,文理学院,书香名邸,130.00㎡,南,3室2厅2卫
整租·龙湖双珑原著 3室2厅 南,武陵区,火车站,龙湖双珑原著,112.00㎡,南,3室2厅2卫
整租·常德市第七中学宿舍 3室2厅 南/北,武陵区,三岔路,常德市第七中学宿舍,120.00㎡,南 北,3室2厅2卫
整租·恒大御龙天峰 3室2厅 南/北,武陵区,火车站,恒大御龙天峰,121.00㎡,南 北,3室2厅2卫
整租·龙昌花园 3室2厅 南,武陵区,三岔路,龙昌花园,127.00㎡,南,3室2厅2卫
整租·阳山佳苑 3室2厅 南/北,武陵区,火车站,阳山佳苑,120.00㎡,南 北,3室2厅2卫
整租·华南小区 3室2厅 西南/北,武陵区,宏大,华南小区,130.00㎡,西南 北,3室2厅2卫
整租·常德碧桂园C区 3室2厅 南,武陵区,白马湖,常德碧桂园C区,115.00㎡,南,3室2厅2卫
整租·泽云幸福里 3室2厅 南,武陵区,火车站,泽云幸福里,120.00㎡,南,3室2厅2卫
整租·碧桂园天悦湾 3室2厅 南,鼎城区,桥南,碧桂园天悦湾,125.00㎡,南,3室2厅2卫
整租·南坪花苑 3室2厅 南,武陵区,火车站,南坪花苑,129.00㎡,南,3室2厅2卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,129.00㎡,南,3室2厅2卫
整租·万达湖公馆A1区 3室2厅 南,武陵区,白马湖,万达湖公馆A1区,113.00㎡,南,3室2厅1卫
整租·柳都水语 3室2厅 南,武陵区,火车站,柳都水语,130.00㎡,南,3室2厅2卫
整租·凯特国际 3室2厅 南,武陵区,鸿升,凯特国际,126.00㎡,南,3室2厅2卫
整租·德泰花园 3室2厅 错层 南,武陵区,三闾,德泰花园,112.00㎡,南,3室2厅2卫
整租·柳叶府 3室2厅 南/北,武陵区,柳叶湖,柳叶府,128.00㎡,南 北,3室2厅2卫
整租·御景江南 3室2厅 南,鼎城区,桥南,御景江南,127.41㎡,南,3室2厅2卫
整租·嘉景苑小区 3室2厅 南,武陵区,三闾,嘉景苑小区,122.00㎡,南,3室2厅2卫
整租·常德碧桂园C区 3室2厅 南,武陵区,白马湖,常德碧桂园C区,115.00㎡,南,3室2厅2卫
整租·怡景御园 3室2厅 南,武陵区,火车站,怡景御园,113.00㎡,南,3室2厅2卫
整租·柳叶府 3室2厅 南,武陵区,柳叶湖,柳叶府,118.00㎡,南,3室2厅2卫
整租·沙港名苑 3室2厅 南,武陵区,鸿升,沙港名苑,120.00㎡,南,3室2厅2卫
整租·芙蓉国际公馆 3室2厅 南,武陵区,白马湖,芙蓉国际公馆,130.00㎡,南,3室2厅2卫
整租·天源599 3室2厅 南/北,武陵区,地区医院,天源599,115.00㎡,南 北,3室2厅1卫
整租·恒大御龙天峰 3室2厅 南,武陵区,火车站,恒大御龙天峰,124.00㎡,南,3室2厅2卫
整租·芙蓉盛世 3室2厅 南,武陵区,白马湖,芙蓉盛世,120.00㎡,南,3室2厅2卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,125.00㎡,南,3室2厅2卫
整租·常德恒大华府 3室2厅 东南/南,武陵区,芷兰,常德恒大华府,121.00㎡,东南 南,3室2厅2卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,123.00㎡,南,3室2厅2卫
整租·南坪花苑 3室2厅 南,武陵区,火车站,南坪花苑,126.00㎡,南,3室2厅2卫
整租·七里桥堡 3室1厅 南/北,武陵区,柳叶湖,七里桥堡,110.00㎡,南 北,3室1厅1卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,126.00㎡,南,3室2厅2卫
整租·滨湖新天地 3室2厅 南,武陵区,三岔路,滨湖新天地,123.00㎡,南,3室2厅2卫
整租·芷轩名苑首创二期 3室2厅 南,武陵区,芷兰,芷轩名苑首创二期,128.00㎡,南,3室2厅2卫
整租·常德市第一人民医院广德公寓一区 3室2厅 南,武陵区,地区医院,常德市第一人民医院广德公寓一区,118.00㎡,南,3室2厅2卫
整租·康桥 · 蓝湾 3室2厅 南,武陵区,白马湖,康桥 · 蓝湾,120.00㎡,南,3室2厅2卫
整租·朗峰城市优品小区 3室2厅 东南/南,武陵区,地区医院,朗峰城市优品小区,118.00㎡,东南 南,3室2厅2卫
整租·保利中央公园二期 3室2厅 东南,武陵区,柳叶湖,保利中央公园二期,120.00㎡,东南,3室2厅2卫
整租·恒大御龙天峰 3室2厅 南/北,武陵区,火车站,恒大御龙天峰,121.00㎡,南 北,3室2厅2卫
整租·紫东苑 3室2厅 南,武陵区,三闾,紫东苑,122.00㎡,南,3室2厅2卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,122.00㎡,南,3室2厅2卫
整租·万达湖公馆A2区 3室2厅 南,武陵区,白马湖,万达湖公馆A2区,129.00㎡,南,3室2厅2卫
整租·怡景御园 3室2厅 东南,武陵区,火车站,怡景御园,126.00㎡,东南,3室2厅1卫
整租·万达湖公馆A1区 3室2厅 南,武陵区,白马湖,万达湖公馆A1区,110.00㎡,南,3室2厅2卫
整租·芙蓉盛世 3室2厅 南/北,武陵区,白马湖,芙蓉盛世,126.00㎡,南 北,3室2厅2卫
整租·紫金城金色世纪一期 3室2厅 南,武陵区,火车站,紫金城金色世纪一期,115.00㎡,南,3室2厅2卫
整租·三一翡翠湾 3室2厅 南,武陵区,三闾,三一翡翠湾,119.00㎡,南,3室2厅2卫
整租·恒大御龙天峰 3室2厅 南/北,武陵区,火车站,恒大御龙天峰,121.00㎡,南 北,3室2厅2卫
整租·常德恒大华府 3室2厅 南/北,武陵区,芷兰,常德恒大华府,125.03㎡,南 北,3室2厅2卫
整租·芷轩名苑首创二期 3室2厅 南,武陵区,芷兰,芷轩名苑首创二期,130.00㎡,南,3室2厅2卫
整租·芷蘭居 3室2厅 东南,武陵区,芷兰,芷蘭居,120.00㎡,东南,3室2厅2卫
整租·柳都水语 3室2厅 南,武陵区,火车站,柳都水语,130.00㎡,南,3室2厅2卫
整租·经泽 · 紫缘 2室1厅 南,武陵区,三闾,经泽 · 紫缘,60.00㎡,南,2室1厅1卫
整租·天源星城 2室1厅 南,武陵区,五强溪,天源星城,57.11㎡,南,2室1厅1卫
整租·常德广播电视局宿舍 2室1厅 南,武陵区,宏大,常德广播电视局宿舍,62.00㎡,南,2室1厅1卫
整租·吉春广场 2室1厅 南/北,武陵区,高山街,吉春广场,68.00㎡,南 北,2室1厅1卫
整租·武陵区邻紫小区 2室1厅 南,武陵区,紫桥,武陵区邻紫小区,70.00㎡,南,2室1厅1卫
整租·老西门 2室1厅 南,武陵区,北站,老西门,64.00㎡,南,2室1厅1卫
整租·天源鑫座 2室1厅 南/西北/北,武陵区,三岔路,天源鑫座,69.00㎡,南 西北 北,2室1厅1卫
整租·仙源保障房三期 2室1厅 南,武陵区,文理学院,仙源保障房三期,65.00㎡,南,2室1厅1卫
整租·仙源保障房三期 2室1厅 南,武陵区,文理学院,仙源保障房三期,60.00㎡,南,2室1厅1卫
整租·老西门 2室1厅 东南,武陵区,北站,老西门,58.00㎡,东南,2室1厅1卫
整租·鸿正苑 2室2厅 南,武陵区,高山街,鸿正苑,70.00㎡,南,2室2厅1卫
整租·中旺锦安嘉苑 2室1厅 南,武陵区,三岔路,中旺锦安嘉苑,70.00㎡,南,2室1厅1卫
整租·西园社区 2室2厅 南,武陵区,宏大,西园社区,68.00㎡,南,2室2厅1卫
整租·中医院宿舍 2室2厅 南/北,武陵区,紫桥,中医院宿舍,70.00㎡,南 北,2室2厅1卫
整租·水榭花城西城 2室1厅 复式 南,武陵区,滨湖公园,水榭花城西城,58.00㎡,南,2室1厅1卫
整租·湘航运公司宿舍 2室2厅 南,武陵区,高山街,湘航运公司宿舍,66.00㎡,南,2室2厅1卫
整租·红卫社区 2室1厅 南,武陵区,地区医院,红卫社区,65.00㎡,南,2室1厅1卫
整租·水榭花城中城一期 2室1厅 南,武陵区,滨湖公园,水榭花城中城一期,50.00㎡,南,2室1厅1卫
整租·滨江中心城 2室1厅 南,鼎城区,德山,滨江中心城,64.00㎡,南,2室1厅1卫
整租·双子国际 2室2厅 南,武陵区,白马湖,双子国际,60.00㎡,南,2室2厅1卫
整租·泰达春天里 2室1厅 南,武陵区,火车站,泰达春天里,64.00㎡,南,2室1厅1卫
整租·盛唐四月天 2室1厅 南,武陵区,地区医院,盛唐四月天,56.00㎡,南,2室1厅1卫
整租·老西门 2室2厅 南,武陵区,北站,老西门,60.00㎡,南,2室2厅1卫
整租·致远东城御府 2室1厅 东/西,武陵区,地区医院,致远东城御府,61.00㎡,东 西,2室1厅1卫
整租·仙源保障房三期 2室2厅 东南,武陵区,文理学院,仙源保障房三期,60.00㎡,东南,2室2厅1卫
整租·盛唐四月天 2室1厅 南,武陵区,地区医院,盛唐四月天,56.00㎡,南,2室1厅1卫
整租·盛唐四月天 2室1厅 东,武陵区,地区医院,盛唐四月天,56.00㎡,东,2室1厅1卫
整租·芙蓉生活一区 2室1厅 南,武陵区,三岔路,芙蓉生活一区,66.00㎡,南,2室1厅1卫
整租·广电花园 2室2厅 南,武陵区,宏大,广电花园,70.00㎡,南,2室2厅1卫
整租·南城天街 2室1厅 南/北,鼎城区,桥南,南城天街,64.00㎡,南 北,2室1厅1卫
整租·紫桥小区 2室1厅 南,武陵区,紫桥,紫桥小区,65.00㎡,南,2室1厅1卫
整租·皂果小区西区 2室2厅 南,武陵区,三岔路,皂果小区西区,60.00㎡,南,2室2厅1卫
整租·常德电业局北三院宿舍 2室1厅 东南/南,武陵区,滨湖公园,常德电业局北三院宿舍,65.00㎡,东南 南,2室1厅0卫
整租·西园社区 2室1厅 南,武陵区,宏大,西园社区,68.00㎡,南,2室1厅1卫
整租·工行华都大酒店员工宿舍 2室1厅 南,武陵区,北站,工行华都大酒店员工宿舍,56.00㎡,南,2室1厅1卫
整租·新四村 2室1厅 东南/南,武陵区,三闾,新四村,58.99㎡,东南 南,2室1厅1卫
整租·新二村 2室1厅 南/北,武陵区,滨湖公园,新二村,62.00㎡,南 北,2室1厅1卫
整租·常德烟厂生活三区 2室1厅 南/北,武陵区,三岔路,常德烟厂生活三区,70.00㎡,南 北,2室1厅1卫
整租·龙港新天地 2室1厅 南,武陵区,三岔路,龙港新天地,70.00㎡,南,2室1厅1卫
整租·电力西苑 2室2厅 南,武陵区,三岔路,电力西苑,64.00㎡,南,2室2厅1卫
整租·三闾小区 2室1厅 南/北,武陵区,三闾,三闾小区,67.00㎡,南 北,2室1厅1卫
整租·南城天街 2室1厅 东/北,鼎城区,桥南,南城天街,53.00㎡,东 北,2室1厅1卫
整租·祥瑞小区 2室1厅 南,鼎城区,桥南,祥瑞小区,52.00㎡,南,2室1厅1卫
整租·德山大曲酒厂宿舍 2室1厅 南,武陵区,三闾,德山大曲酒厂宿舍,65.00㎡,南,2室1厅1卫
整租·新四村 2室1厅 南/北,武陵区,三闾,新四村,65.00㎡,南 北,2室1厅1卫
整租·三闾小区 2室2厅 南,武陵区,三闾,三闾小区,68.00㎡,南,2室2厅1卫
整租·五强溪 2室1厅 南,武陵区,五强溪,五强溪,68.00㎡,南,2室1厅1卫
整租·皂果小区西区 2室2厅 南/北,武陵区,三岔路,皂果小区西区,67.00㎡,南 北,2室2厅1卫
整租·西园社区 2室1厅 南,武陵区,宏大,西园社区,65.00㎡,南,2室1厅1卫
整租·皂果小区西区 2室1厅 南,武陵区,三岔路,皂果小区西区,70.00㎡,南,2室1厅1卫
整租·烟草宿舍 2室2厅 南,武陵区,地区医院,烟草宿舍,65.00㎡,南,2室2厅1卫
整租·甘露寺公寓 2室2厅 南,武陵区,甘露寺,甘露寺公寓,65.00㎡,南,2室2厅1卫
整租·西园社区 2室1厅 南,武陵区,宏大,西园社区,68.00㎡,南,2室1厅1卫
整租·西园社区 2室1厅 南,武陵区,宏大,西园社区,65.00㎡,南,2室1厅1卫
整租·高管所单位房 2室2厅 南/北,武陵区,三岔路,高管所单位房,67.00㎡,南 北,2室2厅1卫
整租·西园社区 2室2厅 南,武陵区,宏大,西园社区,69.92㎡,南,2室2厅1卫
整租·电力西苑 2室1厅 南/北,武陵区,三岔路,电力西苑,60.00㎡,南 北,2室1厅1卫
整租·常德烟厂生活三区 2室2厅 南,武陵区,三岔路,常德烟厂生活三区,61.00㎡,南,2室2厅1卫
整租·水榭花城西城 2室2厅 北,武陵区,滨湖公园,水榭花城西城,70.00㎡,北,2室2厅1卫
整租·紫桥小区 2室1厅 南,武陵区,紫桥,紫桥小区,66.00㎡,南,2室1厅1卫
整租·三闾小区 2室1厅 南,武陵区,三闾,三闾小区,65.00㎡,南,2室1厅1卫
整租·常德烟厂生活三区 2室2厅 南,武陵区,三岔路,常德烟厂生活三区,70.00㎡,南,2室2厅1卫
整租·三闾小区 2室1厅 南,武陵区,三闾,三闾小区,65.00㎡,南,2室1厅1卫
整租·武陵区邻紫小区 2室2厅 南,武陵区,紫桥,武陵区邻紫小区,70.00㎡,南,2室2厅1卫
整租·第一幼儿园宿舍 2室1厅 南,武陵区,地区医院,第一幼儿园宿舍,70.00㎡,南,2室1厅1卫
整租·茉莉村 2室1厅 东南,武陵区,紫桥,茉莉村,60.00㎡,东南,2室1厅1卫
整租·皂果小区西区 2室2厅 南/北,武陵区,三岔路,皂果小区西区,60.00㎡,南 北,2室2厅1卫
整租·致远东城御府 2室1厅 南,武陵区,地区医院,致远东城御府,60.00㎡,南,2室1厅1卫
整租·第一幼儿园宿舍 2室2厅 南,武陵区,地区医院,第一幼儿园宿舍,68.00㎡,南,2室2厅1卫
整租·楠沙小区 2室2厅 南,武陵区,三闾,楠沙小区,65.00㎡,南,2室2厅1卫
整租·茉莉村 2室1厅 南,武陵区,紫桥,茉莉村,61.00㎡,南,2室1厅1卫
整租·庆丰社区 2室1厅 南,武陵区,三闾,庆丰社区,50.00㎡,南,2室1厅1卫
整租·中国人寿公司宿舍 2室2厅 南,武陵区,紫桥,中国人寿公司宿舍,70.00㎡,南,2室2厅1卫
整租·茉莉村 2室1厅 南,武陵区,紫桥,茉莉村,61.00㎡,南,2室1厅1卫
整租·常德烟厂生活三区 2室1厅 南,武陵区,三岔路,常德烟厂生活三区,65.00㎡,南,2室1厅1卫
整租·工商银行宿舍 2室1厅 南,武陵区,紫桥,工商银行宿舍,62.00㎡,南,2室1厅1卫
整租·紫桥小区 2室1厅 南,武陵区,紫桥,紫桥小区,65.00㎡,南,2室1厅1卫
整租·皂果小区西区 2室2厅 南,武陵区,三岔路,皂果小区西区,60.00㎡,南,2室2厅1卫
整租·常德电业局北三院宿舍 2室1厅 东南/南,武陵区,滨湖公园,常德电业局北三院宿舍,65.00㎡,东南 南,2室1厅0卫
整租·西园社区 2室1厅 南,武陵区,宏大,西园社区,68.00㎡,南,2室1厅1卫
整租·工行华都大酒店员工宿舍 2室1厅 南,武陵区,北站,工行华都大酒店员工宿舍,56.00㎡,南,2室1厅1卫
整租·新四村 2室1厅 东南/南,武陵区,三闾,新四村,58.99㎡,东南 南,2室1厅1卫
整租·新二村 2室1厅 南/北,武陵区,滨湖公园,新二村,62.00㎡,南 北,2室1厅1卫
整租·常德烟厂生活三区 2室1厅 南/北,武陵区,三岔路,常德烟厂生活三区,70.00㎡,南 北,2室1厅1卫
整租·龙港新天地 2室1厅 南,武陵区,三岔路,龙港新天地,70.00㎡,南,2室1厅1卫
整租·电力西苑 2室2厅 南,武陵区,三岔路,电力西苑,64.00㎡,南,2室2厅1卫
