名称,区,板块,具体地址,面积（㎡）,房型,租价（元/月）
整租·大江苑 3室2厅 南,松江,松江新城,大江苑,133.00㎡,南,3室2厅2卫
整租·首创锦悦 3室2厅 南,松江,松江大学城,首创锦悦,127.33㎡,南,3室2厅1卫
整租·上坤红树湾 3室1厅 南,松江,松江大学城,上坤红树湾,122.00㎡,南,3室1厅1卫
整租·中环国际公寓(二期) 3室1厅 南,宝山,共康,中环国际公寓(二期),137.33㎡,南,3室1厅1卫
整租·好日子大家园B区 3室2厅 南/北,宝山,顾村,好日子大家园B区,130.00㎡,南 北,3室2厅2卫
整租·宝钢五村 3室2厅 南/北,宝山,淞宝,宝钢五村,142.72㎡,南 北,3室2厅2卫
整租·共富四村 3室2厅 南/北,宝山,共富,共富四村,123.79㎡,南 北,3室2厅2卫
整租·恒大名都 3室2厅 南/北,嘉定,安亭,恒大名都,120.41㎡,南 北,3室2厅2卫
整租·金都花好悦园 3室1厅 东南/南/西南,闵行,莘庄南广场,金都花好悦园,132.99㎡,东南 南 西南,3室1厅1卫
整租·新城盛世 3室2厅 南,青浦,盈浦,新城盛世,134.25㎡,南,3室2厅2卫
整租·宝莲湖景园 3室2厅 南,宝山,月浦,宝莲湖景园,146.00㎡,南,3室2厅2卫
整租·鹤北新苑 3室2厅 南,闵行,老闵行,鹤北新苑,130.05㎡,南,3室2厅2卫
整租·北水湾名邸 3室2厅 南,嘉定,菊园新区,北水湾名邸,151.59㎡,南,3室2厅1卫
整租·阳光城丽景湾 3室2厅 南/北,浦东,周浦,阳光城丽景湾,177.77㎡,南 北,3室2厅2卫
整租·松云水苑(公寓) 3室2厅 南,松江,松江大学城,松云水苑(公寓),125.89㎡,南,3室2厅2卫
整租·大发融悦四季 3室2厅 南,青浦,夏阳,大发融悦四季,127.15㎡,南,3室2厅2卫
整租·首创禧悦晴朗 3室2厅 南,青浦,盈浦,首创禧悦晴朗,133.88㎡,南,3室2厅2卫
整租·新汇绿苑一村 3室2厅 南,闵行,闵浦,新汇绿苑一村,125.71㎡,南,3室2厅2卫
整租·国贸天悦一期观澜庭 3室2厅 南,松江,佘山,国贸天悦一期观澜庭,128.43㎡,南,3室2厅2卫
整租·上海康城 3室2厅 南/北,闵行,莘闵别墅,上海康城,127.67㎡,南 北,3室2厅2卫
整租·银泰苑 3室2厅 南,闵行,春申,银泰苑,121.00㎡,南,3室2厅2卫
整租·景瑞城中公园 3室1厅 南,青浦,盈浦,景瑞城中公园,127.11㎡,南,3室1厅2卫
整租·夏阳湖国际花园 3室2厅 南/北,青浦,夏阳,夏阳湖国际花园,139.88㎡,南 北,3室2厅2卫
整租·景怡花苑(公寓) 3室2厅 南,松江,松江新城,景怡花苑(公寓),134.61㎡,南,3室2厅2卫
整租·永清路337弄 3室2厅 南/北,宝山,淞宝,永清路337弄,126.95㎡,南 北,3室2厅1卫
整租·共富二村 3室2厅 南,宝山,共富,共富二村,123.83㎡,南,3室2厅2卫
整租·阳光威尼斯(二期) 3室2厅 错层 南/北,普陀,真光,阳光威尼斯(二期),129.34㎡,南 北,3室2厅2卫
整租·玉华苑 3室2厅 南,宝山,大华,玉华苑,120.00㎡,南,3室2厅2卫
整租·海上纳缇 3室2厅 南/北,金山,金山,海上纳缇,146.50㎡,南 北,3室2厅2卫
整租·馨祥佳苑 3室2厅 南,宝山,顾村,馨祥佳苑,124.00㎡,南,3室2厅1卫
整租·正阳世纪星城英伦风情 3室2厅 南,奉贤,南桥,正阳世纪星城英伦风情,132.29㎡,南,3室2厅2卫
整租·宝业万华城 3室2厅 南,浦东,惠南,宝业万华城,120.00㎡,南,3室2厅2卫
整租·大众春盛苑 3室2厅 南,嘉定,安亭,大众春盛苑,143.34㎡,南,3室2厅2卫
整租·澳丽映象 3室2厅 南/北,嘉定,安亭,澳丽映象,136.00㎡,南 北,3室2厅2卫
整租·博泰新苑 3室2厅 南/北,嘉定,安亭,博泰新苑,133.55㎡,南 北,3室2厅2卫
整租·龙泽园 3室2厅 南,金山,金山,龙泽园,136.06㎡,南,3室2厅2卫
整租·博泰新苑 3室2厅 南/北,嘉定,安亭,博泰新苑,132.21㎡,南 北,3室2厅2卫
整租·安亭大厦 3室1厅 南,嘉定,安亭,安亭大厦,153.80㎡,南,3室1厅2卫
整租·沁乐佳苑 3室2厅 南/北,嘉定,安亭,沁乐佳苑,135.90㎡,南 北,3室2厅2卫
整租·明丰公寓 3室2厅 南,松江,松江新城,明丰公寓,122.30㎡,南,3室2厅2卫
整租·安亭大厦 3室1厅 东/南/北,嘉定,安亭,安亭大厦,153.80㎡,东 南 北,3室1厅2卫
整租·叶城三街坊 3室2厅 南,嘉定,嘉定老城,叶城三街坊,122.50㎡,南,3室2厅2卫
整租·金地水悦堂 3室2厅 南/北,青浦,朱家角,金地水悦堂,222.94㎡,南 北,3室2厅3卫
整租·金地格林郡 3室2厅 南,青浦,夏阳,金地格林郡,125.76㎡,南,3室2厅2卫
整租·玉兰一村 3室2厅 南,嘉定,安亭,玉兰一村,122.24㎡,南,3室2厅2卫
整租·金山豪庭 3室2厅 南,金山,金山,金山豪庭,162.03㎡,南,3室2厅2卫
整租·新城盛景园 3室2厅 南,青浦,夏阳,新城盛景园,121.86㎡,南,3室2厅1卫
整租·西部花苑（一期、三期） 3室2厅 南,青浦,盈浦,西部花苑（一期、三期）,122.00㎡,南,3室2厅1卫
整租·电建地产·泷悦蓝湾 3室2厅 南,奉贤,海湾,电建地产·泷悦蓝湾,126.00㎡,南,3室2厅3卫
整租·新南家园 3室2厅 南/北,奉贤,西渡,新南家园,133.58㎡,南 北,3室2厅2卫
整租·赞成红树林 3室2厅 南,金山,金山,赞成红树林,134.56㎡,南,3室2厅2卫
整租·玉兰四村 3室2厅 南/北,嘉定,安亭,玉兰四村,127.08㎡,南 北,3室2厅2卫
整租·龙泽园 3室2厅 南,金山,金山,龙泽园,138.63㎡,南,3室2厅2卫
整租·民乐佳苑一区 3室2厅 南/北,青浦,盈浦,民乐佳苑一区,125.00㎡,南 北,3室2厅2卫
整租·汇锦城三期 3室2厅 南/北,浦东,新场,汇锦城三期,123.00㎡,南 北,3室2厅2卫
整租·新理想花园 3室2厅 南/北,松江,松江老城,新理想花园,122.10㎡,南 北,3室2厅2卫
整租·沁富佳苑 3室2厅 南,嘉定,安亭,沁富佳苑,129.30㎡,南,3室2厅2卫
整租·安亭大厦 3室2厅 南/西/北,嘉定,安亭,安亭大厦,153.80㎡,南 西 北,3室2厅2卫
整租·城中花园 3室1厅 南,浦东,康桥,城中花园,143.00㎡,南,3室1厅2卫
独栋·柚米寓 嘉定新城店 三房，家庭用房首选 3室2厅,,,,120.00㎡,,3室2厅2卫
整租·紫欣公寓 3室2厅 南/北,闵行,莘庄南广场,紫欣公寓,150.00㎡,南 北,3室2厅2卫
独栋·盛大天地青春里公寓 二期 3房1厅2卫 3室1厅,,,,120.00㎡,,3室1厅2卫
整租·保利星海屿筑 3室2厅 南/北,嘉定,嘉定新城,保利星海屿筑,131.00㎡,南 北,3室2厅2卫
整租·绿地崴廉公寓 3室2厅 南,浦东,高行,绿地崴廉公寓,130.63㎡,南,3室2厅2卫
整租·新南路壹号(公寓) 3室2厅 南/北,松江,莘闵别墅,新南路壹号(公寓),190.00㎡,南 北,3室2厅2卫
整租·西郊九韵城 3室2厅 南,闵行,华漕,西郊九韵城,125.36㎡,南,3室2厅2卫
整租·上海西环中心星信名邸 3室1厅 南,嘉定,南翔,上海西环中心星信名邸,124.23㎡,南,3室1厅1卫
整租·浦江世博家园二街坊 3室2厅 南/北,闵行,浦江,浦江世博家园二街坊,127.00㎡,南 北,3室2厅2卫
整租·奥林匹克花园 3室2厅 南/北,松江,九亭,奥林匹克花园,192.59㎡,南 北,3室2厅2卫
整租·华唐苑 3室2厅 南,闵行,春申,华唐苑,128.56㎡,南,3室2厅2卫
整租·闵浦新苑二村 3室2厅 南,闵行,闵浦,闵浦新苑二村,122.00㎡,南,3室2厅2卫
整租·宝城二村 3室2厅 南,宝山,淞宝,宝城二村,138.36㎡,南,3室2厅2卫
整租·经纬阳光水岸家园(一期) 3室2厅 南,宝山,上大,经纬阳光水岸家园(一期),125.86㎡,南,3室2厅1卫
整租·龙威茗庭 3室2厅 南,浦东,周浦,龙威茗庭,134.00㎡,南,3室2厅2卫
整租·中金海棠湾（二期） 3室2厅 南/北,浦东,周浦,中金海棠湾（二期）,131.68㎡,南 北,3室2厅2卫
整租·匡巷三村 3室2厅 南/北,嘉定,江桥,匡巷三村,127.83㎡,南 北,3室2厅2卫
整租·9号公馆 3室2厅 南,松江,泗泾,9号公馆,146.48㎡,南,3室2厅2卫
整租·匡巷二村 3室2厅 南,嘉定,江桥,匡巷二村,130.50㎡,南,3室2厅2卫
整租·新逸仙公寓 3室1厅 南/北,宝山,淞南,新逸仙公寓,126.34㎡,南 北,3室1厅1卫
整租·阳明国际花苑五期 3室2厅 南,闵行,莘庄北广场,阳明国际花苑五期,129.86㎡,南,3室2厅2卫
整租·上海康城 3室2厅 南,闵行,莘闵别墅,上海康城,149.00㎡,南,3室2厅2卫
整租·阳光翠庭 3室2厅 南,松江,松江新城,阳光翠庭,150.22㎡,南,3室2厅2卫
整租·象屿名城 3室2厅 南/北,松江,九亭,象屿名城,128.66㎡,南 北,3室2厅2卫
整租·金地自在城(二期) 3室2厅 南,松江,泗泾,金地自在城(二期),128.05㎡,南,3室2厅2卫
整租·上海康城 3室2厅 南,闵行,莘闵别墅,上海康城,127.98㎡,南,3室2厅2卫
整租·浦江世博家园六街坊 3室2厅 南/北,闵行,浦江,浦江世博家园六街坊,124.00㎡,南 北,3室2厅2卫
整租·君莲幸福苑 3室2厅 南,闵行,颛桥,君莲幸福苑,128.07㎡,南,3室2厅2卫
整租·天恒名城 3室2厅 南,闵行,颛桥,天恒名城,125.54㎡,南,3室2厅1卫
整租·浦江世博家园六街坊 3室2厅 南/北,闵行,浦江,浦江世博家园六街坊,124.00㎡,南 北,3室2厅2卫
整租·9号公馆 3室2厅 南,松江,泗泾,9号公馆,146.48㎡,南,3室2厅2卫
整租·匡巷二村 3室2厅 南,嘉定,江桥,匡巷二村,130.50㎡,南,3室2厅2卫
整租·新逸仙公寓 3室1厅 南/北,宝山,淞南,新逸仙公寓,126.34㎡,南 北,3室1厅1卫
整租·阳明国际花苑五期 3室2厅 南,闵行,莘庄北广场,阳明国际花苑五期,129.86㎡,南,3室2厅2卫
整租·匡巷三村 3室2厅 南/北,嘉定,江桥,匡巷三村,127.83㎡,南 北,3室2厅2卫
整租·锦苑 3室2厅 南,青浦,朱家角,锦苑,244.41㎡,南,3室2厅2卫
整租·高行馨苑 3室2厅 南/北,浦东,高行,高行馨苑,125.51㎡,南 北,3室2厅2卫
整租·上大阳光乾恩园 3室2厅 南,宝山,上大,上大阳光乾恩园,130.51㎡,南,3室2厅2卫
整租·宁怡苑 3室2厅 复式 南/北,浦东,康桥,宁怡苑,209.51㎡,南 北,3室2厅2卫
整租·宝山六村 3室1厅 南,宝山,淞宝,宝山六村,134.42㎡,南,3室1厅1卫
整租·万科白马花园(公寓) 3室2厅 南,松江,莘闵别墅,万科白马花园(公寓),136.08㎡,南,3室2厅2卫
整租·佳运公寓 3室2厅 南,浦东,川沙,佳运公寓,134.00㎡,南,3室2厅2卫
整租·绿洲长岛花园 3室2厅 南/北,松江,莘闵别墅,绿洲长岛花园,139.24㎡,南 北,3室2厅2卫
整租·祥和公寓(松江) 3室2厅 南,松江,泗泾,祥和公寓(松江),127.89㎡,南,3室2厅2卫
整租·沔溪苑 3室2厅 南/北,浦东,康桥,沔溪苑,122.81㎡,南 北,3室2厅1卫
整租·万科假日风景(公寓) 3室2厅 南,闵行,莘庄南广场,万科假日风景(公寓),133.29㎡,南,3室2厅2卫
整租·上海康城 3室2厅 南,闵行,莘闵别墅,上海康城,131.62㎡,南,3室2厅2卫
整租·康虹园 3室2厅 东南,青浦,徐泾,康虹园,167.00㎡,东南,3室2厅3卫
整租·国贸天悦一期观澜庭 3室2厅 南,松江,佘山,国贸天悦一期观澜庭,128.73㎡,南,3室2厅2卫
整租·沿海丽水馨庭(别墅) 3室2厅 复式 南,松江,莘闵别墅,沿海丽水馨庭(别墅),145.15㎡,南,3室2厅2卫
整租·绿洲康城亲水湾(中央区) 3室2厅 南/北,浦东,御桥,绿洲康城亲水湾(中央区),129.01㎡,南 北,3室2厅2卫
整租·锦秋花园 3室2厅 南/北,宝山,上大,锦秋花园,127.87㎡,南 北,3室2厅2卫
整租·天恒名城 3室2厅 南,闵行,颛桥,天恒名城,153.60㎡,南,3室2厅1卫
整租·江南名邸 3室2厅 南,闵行,莘庄南广场,江南名邸,121.58㎡,南,3室2厅2卫
整租·小富人家 3室2厅 复式 南,闵行,莘庄南广场,小富人家,131.75㎡,南,3室2厅2卫
整租·丽华公寓(公寓) 3室2厅 错层 南,闵行,莘庄北广场,丽华公寓(公寓),125.74㎡,南,3室2厅2卫
整租·上海家园 3室2厅 南,普陀,真光,上海家园,126.00㎡,南,3室2厅2卫
整租·上海康城 3室2厅 南/北,闵行,莘闵别墅,上海康城,136.00㎡,南 北,3室2厅2卫
整租·锦秋花园 3室2厅 南,宝山,上大,锦秋花园,146.00㎡,南,3室2厅2卫
整租·锦秋花园 3室2厅 南,宝山,上大,锦秋花园,146.00㎡,南,3室2厅2卫
整租·新城金郡 3室2厅 南/北,嘉定,嘉定新城,新城金郡,124.30㎡,南 北,3室2厅2卫
整租·御景华庭 3室2厅 南,浦东,川沙,御景华庭,141.11㎡,南,3室2厅2卫
整租·新翔公寓 3室2厅 南/西,杨浦,中原,新翔公寓,129.06㎡,南 西,3室2厅1卫
整租·阳明国际花苑一二三期 3室2厅 南,闵行,莘庄北广场,阳明国际花苑一二三期,122.75㎡,南,3室2厅2卫
整租·奥林匹克花园 3室2厅 南/北,松江,九亭,奥林匹克花园,125.17㎡,南 北,3室2厅2卫
整租·金地自在城(二期) 3室2厅 南,松江,泗泾,金地自在城(二期),131.58㎡,南,3室2厅2卫
整租·滨浦新苑四村 3室2厅 南,闵行,浦江,滨浦新苑四村,124.24㎡,南,3室2厅2卫
整租·信义嘉庭二期 3室2厅 南,嘉定,马陆,信义嘉庭二期,129.81㎡,南,3室2厅2卫
整租·海天花园(公寓) 3室2厅 南,青浦,徐泾,海天花园(公寓),131.82㎡,南,3室2厅2卫
整租·上隽嘉苑(公寓) 3室2厅 南,嘉定,南翔,上隽嘉苑(公寓),142.50㎡,南,3室2厅2卫
整租·文景苑 3室2厅 南,松江,松江新城,文景苑,122.86㎡,南,3室2厅2卫
整租·紫竹半岛花园 3室1厅 南/北,闵行,吴泾,紫竹半岛花园,140.13㎡,南 北,3室1厅1卫
整租·御澜湾 3室2厅 南,青浦,盈浦,御澜湾,149.82㎡,南,3室2厅2卫
整租·保利西子湾 3室2厅 南,松江,松江大学城,保利西子湾,125.73㎡,南,3室2厅2卫
整租·金丰蓝庭 3室2厅 南,松江,九亭,金丰蓝庭,122.54㎡,南,3室2厅2卫
整租·四季都会晓风来 3室2厅 南,宝山,杨行,四季都会晓风来,135.96㎡,南,3室2厅2卫
整租·荣顺苑 3室2厅 南,闵行,颛桥,荣顺苑,120.67㎡,南,3室2厅2卫
整租·聚丰景都 3室2厅 南/北,宝山,上大,聚丰景都,142.09㎡,南 北,3室2厅2卫
整租·柏林映像 3室2厅 南,嘉定,安亭,柏林映像,125.19㎡,南,3室2厅2卫
整租·星辰园(公寓) 3室2厅 南,松江,松江大学城,星辰园(公寓),127.85㎡,南,3室2厅1卫
整租·龙湖好望山(公寓) 3室2厅 南,松江,松江大学城,龙湖好望山(公寓),121.67㎡,南,3室2厅2卫
整租·融信铂爵 3室2厅 南,青浦,盈浦,融信铂爵,123.00㎡,南,3室2厅2卫
整租·英伦风尚 3室2厅 南,松江,九亭,英伦风尚,122.87㎡,南,3室2厅2卫
整租·月亮湾园 3室2厅 南/北,浦东,川沙,月亮湾园,130.29㎡,南 北,3室2厅2卫
整租·金丰蓝庭 3室2厅 南,松江,九亭,金丰蓝庭,121.82㎡,南,3室2厅2卫
整租·上海康城 3室2厅 南,闵行,莘闵别墅,上海康城,138.29㎡,南,3室2厅2卫
整租·金丰蓝庭 3室2厅 南,松江,九亭,金丰蓝庭,120.79㎡,南,3室2厅2卫
整租·融信铂爵 3室2厅 南,青浦,盈浦,融信铂爵,123.00㎡,南,3室2厅2卫
整租·绿地蔷薇九里(公寓) 3室2厅 南/北,松江,松江大学城,绿地蔷薇九里(公寓),129.94㎡,南 北,3室2厅2卫
整租·望族城 3室2厅 南,徐汇,万体馆,望族城,125.46㎡,南,3室2厅1卫
独栋·柚米寓 张江纳仕社区B店 张江人才公寓无中介可办居住证整租三室两厅 3室2厅,,,,135.00-140.00㎡,,3室2厅2卫
整租·大华锦绣华城(十九街区)(公寓) 3室2厅 南,浦东,北蔡,大华锦绣华城(十九街区)(公寓),139.18㎡,南,3室2厅2卫
独栋·柚米寓 张江纳仕社区E店 家庭型三室两厅，燃气厨房，可办居住证 3室2厅,,,,140.00㎡,,3室2厅2卫
整租·国贸花园 3室2厅 南,虹口,四川北路,国贸花园,122.58㎡,南,3室2厅1卫
独栋·柚米寓 张江纳仕社区B店 民用水电张江租赁人才公寓精装三室两厅整租无中介 3室2厅,,,,140.00㎡,,3室2厅2卫
整租·保利叶之林(一期) 3室2厅 南,宝山,上大,保利叶之林(一期),125.39㎡,南,3室2厅2卫
独栋·柚米寓 张江纳仕社区C店 3室2厅 无中介 张江集团保租房直租 3室2厅,,,,135.00㎡,,3室2厅1卫
整租·航天公寓一期 3室2厅 南,徐汇,漕河泾,航天公寓一期,135.94㎡,南,3室2厅2卫
独栋·柚米寓 张江纳仕社区C店 3室2厅 无中介张江保租房直租 3室2厅,,,,135.00㎡,,3室2厅2卫
整租·三泉家园 3室2厅 南/北,静安,彭浦,三泉家园,132.36㎡,南 北,3室2厅2卫
独栋·芳草寓 望江服务公寓二期 观邸3房（145平） 3室1厅,,,,145.00㎡,,3室1厅2卫
整租·金台苑 3室2厅 南,浦东,金杨,金台苑,120.00㎡,南,3室2厅1卫
独栋·芳草寓 望江服务公寓 新江湾公寓 三房家庭套房 复旦首选 豪华全新装修 送早餐 3室1厅,,,,121.66㎡,,3室1厅1卫
整租·中远两湾城 3室2厅 南/北,普陀,中远两湾城,中远两湾城,146.00㎡,南 北,3室2厅2卫
整租·金桥新家园 3室2厅 南,浦东,金桥,金桥新家园,127.87㎡,南,3室2厅1卫
整租·华光花园 3室2厅 南,闵行,金虹桥,华光花园,123.67㎡,南,3室2厅2卫
整租·古北御庭 3室2厅 南/西/北,浦东,花木,古北御庭,172.11㎡,南 西 北,3室2厅2卫
整租·万景园 3室2厅 南/北,普陀,长征,万景园,130.39㎡,南 北,3室2厅1卫
整租·珠江玫瑰花园(公寓) 3室2厅 南,浦东,梅园,珠江玫瑰花园(公寓),166.85㎡,南,3室2厅2卫
整租·新昌大厦 3室2厅 东/南,虹口,凉城,新昌大厦,132.42㎡,东 南,3室2厅2卫
整租·古北御庭 3室2厅 南/北,浦东,花木,古北御庭,122.30㎡,南 北,3室2厅2卫
整租·绿地清猗园(威廉公馆二期) 3室2厅 东南/南,嘉定,南翔,绿地清猗园(威廉公馆二期),128.50㎡,东南 南,3室2厅2卫
整租·保利御樽苑(公寓) 3室1厅 南,浦东,唐镇,保利御樽苑(公寓),145.39㎡,南,3室1厅2卫
整租·金臣颐墅 3室2厅 复式 南,青浦,赵巷,金臣颐墅,287.84㎡,南,3室2厅3卫
整租·地产尚海郦景 3室1厅 南,浦东,梅园,地产尚海郦景,131.85㎡,南,3室1厅1卫
整租·复地富顿街区 3室2厅 南/西南,松江,九亭,复地富顿街区,122.88㎡,南 西南,3室2厅2卫
整租·澳丽花苑 3室1厅 南,浦东,塘桥,澳丽花苑,123.38㎡,南,3室1厅1卫
整租·嘉阳公寓 3室2厅 南,长宁,新华路,嘉阳公寓,151.06㎡,南,3室2厅2卫
整租·飘鹰东方花园 3室2厅 南,虹口,曲阳,飘鹰东方花园,140.29㎡,南,3室2厅2卫
整租·金鹰华庭一期 3室2厅 南,闵行,金虹桥,金鹰华庭一期,125.46㎡,南,3室2厅2卫
整租·万科魅力之城 3室2厅 南,闵行,七宝,万科魅力之城,125.00㎡,南,3室2厅2卫
整租·陆家嘴花园(二期) 3室2厅 南,浦东,源深,陆家嘴花园(二期),141.99㎡,南,3室2厅2卫
整租·欣晟家园 3室2厅 南,浦东,塘桥,欣晟家园,126.00㎡,南,3室2厅1卫
整租·央玺 3室2厅 南,宝山,共富,央玺,122.89㎡,南,3室2厅2卫
整租·新天地河滨花园 3室2厅 南,长宁,天山,新天地河滨花园,175.86㎡,南,3室2厅2卫
整租·新湖明珠城（三期） 3室2厅 南/西北,普陀,武宁,新湖明珠城（三期）,174.95㎡,南 西北,3室2厅2卫
整租·广洋华景苑 3室2厅 南,浦东,洋泾,广洋华景苑,131.00㎡,南,3室2厅1卫
整租·旭辉亚瑟郡 3室2厅 南,浦东,康桥,旭辉亚瑟郡,134.12㎡,南,3室2厅1卫
整租·绿中海明苑一期（公寓） 3室2厅 南,青浦,徐泾,绿中海明苑一期（公寓）,161.52㎡,南,3室2厅2卫
整租·光大花园 3室2厅 南,闵行,金虹桥,光大花园,130.24㎡,南,3室2厅2卫
整租·康桥水都(公寓) 3室2厅 跃层 南,宝山,杨行,康桥水都(公寓),156.42㎡,南,3室2厅3卫
整租·万科有山 3室2厅 南/北,青浦,赵巷,万科有山,147.97㎡,南 北,3室2厅3卫
整租·新湖明珠城（三期） 3室2厅 南,普陀,武宁,新湖明珠城（三期）,120.35㎡,南,3室2厅1卫
整租·汤臣高尔夫(公寓) 3室2厅 南,浦东,张江,汤臣高尔夫(公寓),138.53㎡,南,3室2厅2卫
整租·虹桥花苑 3室2厅 南,闵行,金虹桥,虹桥花苑,160.37㎡,南,3室2厅2卫
整租·惠扬大厦 3室1厅 南,浦东,梅园,惠扬大厦,140.00㎡,南,3室1厅2卫
整租·华通大厦 3室2厅 南,静安,江宁路,华通大厦,174.41㎡,南,3室2厅1卫
整租·虹桥国际大厦 3室1厅 南,长宁,中山公园,虹桥国际大厦,134.13㎡,南,3室1厅2卫
整租·大上海国际花园 3室1厅 南,闵行,静安新城,大上海国际花园,120.84㎡,南,3室1厅2卫
整租·仁达公寓 3室2厅 南,长宁,新华路,仁达公寓,146.19㎡,南,3室2厅2卫
整租·天山河畔花园 3室2厅 南,长宁,天山,天山河畔花园,162.00㎡,南,3室2厅2卫
整租·复地北桥城(都市路399弄)(别墅) 3室2厅 复式 南,闵行,颛桥,复地北桥城(都市路399弄)(别墅),185.18㎡,南,3室2厅3卫
整租·新天地河滨花园 3室2厅 南/北,长宁,天山,新天地河滨花园,138.59㎡,南 北,3室2厅2卫
整租·亿豪名邸 3室2厅 复式 南,闵行,七宝,亿豪名邸,171.62㎡,南,3室2厅2卫
整租·恒盛苑 3室2厅 南,闵行,金虹桥,恒盛苑,137.64㎡,南,3室2厅2卫
整租·航天新苑 3室2厅 南,徐汇,漕河泾,航天新苑,124.00㎡,南,3室2厅2卫
整租·明申花园(公寓) 3室2厅 南,闵行,金虹桥,明申花园(公寓),142.61㎡,南,3室2厅2卫
整租·海洲丽园 3室2厅 南/北,黄浦,蓬莱公园,海洲丽园,142.30㎡,南 北,3室2厅2卫
整租·中金海棠湾（二期） 3室2厅 南/北,浦东,周浦,中金海棠湾（二期）,131.36㎡,南 北,3室2厅2卫
整租·金铭文博水景(公寓) 3室2厅 南,闵行,颛桥,金铭文博水景(公寓),255.00㎡,南,3室2厅2卫
整租·名盛苑 3室2厅 南,黄浦,打浦桥,名盛苑,137.02㎡,南,3室2厅2卫
整租·君御豪庭 3室2厅 南,静安,江宁路,君御豪庭,160.58㎡,南,3室2厅2卫
整租·绿地海珀玉晖 3室2厅 南/北,普陀,武宁,绿地海珀玉晖,142.39㎡,南 北,3室2厅2卫
整租·金融街静安中心 3室2厅 南,静安,曹家渡,金融街静安中心,180.00㎡,南,3室2厅2卫
整租·湖畔佳苑(公寓) 3室2厅 南,青浦,徐泾,湖畔佳苑(公寓),228.00㎡,南,3室2厅2卫
整租·古北嘉年华庭 3室2厅 南,长宁,古北,古北嘉年华庭,153.65㎡,南,3室2厅2卫
整租·长风嘉庭国际 3室2厅 南,普陀,长风,长风嘉庭国际,153.05㎡,南,3室2厅2卫
整租·黄浦华庭 3室2厅 南,黄浦,蓬莱公园,黄浦华庭,132.08㎡,南,3室2厅2卫
整租·中福城 3室2厅 东南/南,黄浦,南京东路,中福城,184.69㎡,东南 南,3室2厅2卫
整租·世茂滨江花园 3室2厅 西,浦东,陆家嘴,世茂滨江花园,237.00㎡,西,3室2厅2卫
整租·嘉宏紫薇园 3室2厅 南,虹口,鲁迅公园,嘉宏紫薇园,195.94㎡,南,3室2厅2卫
整租·兆丰嘉园 3室2厅 南,长宁,中山公园,兆丰嘉园,162.05㎡,南,3室2厅2卫
整租·名都城(公寓) 3室2厅 南,闵行,金虹桥,名都城(公寓),137.82㎡,南,3室2厅2卫
整租·翡翠名都 3室2厅 南,闵行,金虹桥,翡翠名都,188.88㎡,南,3室2厅2卫
整租·九龙仓玺园 3室2厅 南,杨浦,新江湾城,九龙仓玺园,173.01㎡,南,3室2厅2卫
整租·地产尚海郦景 3室2厅 南,浦东,梅园,地产尚海郦景,132.09㎡,南,3室2厅2卫
整租·淮海鑫城苑 3室2厅 南/北,徐汇,徐家汇,淮海鑫城苑,138.36㎡,南 北,3室2厅2卫
整租·绿地海樾 3室2厅 南,宝山,顾村,绿地海樾,156.58㎡,南,3室2厅3卫
整租·地产尚海郦景 3室2厅 南,浦东,梅园,地产尚海郦景,159.46㎡,南,3室2厅2卫
整租·新湖青蓝国际 3室2厅 南,静安,西藏北路,新湖青蓝国际,141.60㎡,南,3室2厅2卫
整租·晓园 3室2厅 南,浦东,碧云,晓园,174.07㎡,南,3室2厅2卫
整租·徐汇公园道壹号二期臻庭 3室2厅 南,徐汇,龙华,徐汇公园道壹号二期臻庭,151.17㎡,南,3室2厅2卫
整租·老西门新苑 3室2厅 南,黄浦,老西门,老西门新苑,157.98㎡,南,3室2厅2卫
整租·尚海湾豪庭(二期） 3室2厅 南,徐汇,徐汇滨江,尚海湾豪庭(二期）,218.36㎡,南,3室2厅3卫
整租·香梅花园(三-五期) 3室2厅 南,浦东,杨东,香梅花园(三-五期),200.00㎡,南,3室2厅2卫
整租·长风嘉庭国际 3室2厅 南,普陀,长风,长风嘉庭国际,152.94㎡,南,3室2厅2卫
整租·古北国际花园 3室2厅 南/北,长宁,古北,古北国际花园,174.33㎡,南 北,3室2厅2卫
整租·尊园 3室2厅 南,徐汇,徐家汇,尊园,170.48㎡,南,3室2厅2卫
整租·上河湾 3室2厅 南/北,普陀,长征,上河湾,184.85㎡,南 北,3室2厅3卫
整租·梵高馆 3室2厅 南/北,徐汇,建国西路,梵高馆,174.06㎡,南 北,3室2厅2卫
整租·泰府名邸 3室2厅 南,静安,南京西路,泰府名邸,157.76㎡,南,3室2厅2卫
整租·星河湾1号园 3室2厅 东南,闵行,颛桥,星河湾1号园,247.71㎡,东南,3室2厅3卫
整租·老西门新苑 3室2厅 南,黄浦,老西门,老西门新苑,159.85㎡,南,3室2厅2卫
整租·东方剑桥 3室2厅 南,长宁,镇宁路,东方剑桥,133.52㎡,南,3室2厅2卫
整租·保利One56 3室2厅 南,浦东,陆家嘴,保利One56,366.03㎡,南,3室2厅4卫
整租·国浩长风汇都 3室2厅 南,普陀,长风,国浩长风汇都,173.72㎡,南,3室2厅3卫
整租·达安花园 3室2厅 东/南,静安,曹家渡,达安花园,121.11㎡,东 南,3室2厅2卫
