名称,区,板块,具体地址,面积（㎡）,朝向,房型,租价（元/月）
整租·上海庄园三期 3室1厅 南,嘉定,外冈,上海庄园三期,230.00,南,3室1厅3卫,7200
整租·嘉和坊 2室1厅 东南,嘉定,丰庄,嘉和坊,75.70,东南,2室1厅1卫,6000
整租·映虹桥 4室2厅 东南,青浦,赵巷,映虹桥,139.59,东南,4室2厅3卫,15000
整租·九城湖滨国际 2室2厅 南,松江,九亭,九城湖滨国际,88.52,南,2室2厅1卫,6150
整租·海逸公寓 1室1厅 南,长宁,天山,海逸公寓,47.78,南,1室1厅1卫,10000
整租·浦发东悦城 2室2厅 南,浦东,周浦,浦发东悦城,73.58,南,2室2厅1卫,6100
整租·莱顿小城 3室1厅 南,松江,松江大学城,莱顿小城,89.17,南,3室1厅1卫,4500
整租·新长征花苑 2室1厅 南,普陀,长征,新长征花苑,63.02,南,2室1厅1卫,6500
整租·三佳花苑 1室1厅 南,闵行,七宝,三佳花苑,38.85,南,1室1厅1卫,4700
整租·仙二小区 1室1厅 南,长宁,仙霞,仙二小区,39.35,南,1室1厅1卫,5200
整租·申华小区 3室1厅 南,浦东,曹路,申华小区,74.00,南,3室1厅1卫,6300
整租·三湘四季花城 3室2厅 南,松江,松江大学城,三湘四季花城,124.56,南,3室2厅1卫,7500
整租·人乐小区 2室1厅 南/北,松江,松江老城,人乐小区,51.21,南 北,2室1厅1卫,3500
整租·保利西子湾 1室1厅 南,松江,松江大学城,保利西子湾,59.83,南,1室1厅1卫,3500
整租·三门路489弄 2室1厅 南/北,宝山,高境,三门路489弄,60.14,南 北,2室1厅1卫,6000
整租·绿苑小区(虹口) 2室1厅 南,虹口,凉城,绿苑小区(虹口),50.72,南,2室1厅1卫,5500
整租·瑞虹新城(一期) 2室1厅 南,虹口,临平路,瑞虹新城(一期),70.66,南,2室1厅1卫,13900
整租·嘉骏香山苑 3室2厅 南,宝山,淞南,嘉骏香山苑,123.10,南,3室2厅2卫,8500
整租·长桥八村 1室1厅 南,徐汇,长桥,长桥八村,46.00,南,1室1厅1卫,4200
整租·裕德大厦 2室1厅 东/东南,徐汇,徐家汇,裕德大厦,77.00,东 东南,2室1厅1卫,8500
整租·大华锦绣四季 3室2厅 南/北,宝山,顾村,大华锦绣四季,135.56,南 北,3室2厅2卫,8000
整租·奥林匹克花园 1室2厅 南,松江,九亭,奥林匹克花园,65.20,南,1室2厅1卫,5200
整租·月厦新天地 1室1厅 西,松江,松江老城,月厦新天地,50.75,西,1室1厅1卫,2120
整租·阳光乾城苑(别墅) 5室3厅 西南,闵行,古美,阳光乾城苑(别墅),416.17,西南,5室3厅3卫,45000
整租·好世皇马苑 2室1厅 南,嘉定,嘉定新城,好世皇马苑,82.64,南,2室1厅1卫,5600
整租·华利公寓 2室2厅 南,徐汇,田林,华利公寓,102.58,南,2室2厅1卫,11000
整租·建设花园 3室2厅 南,松江,松江新城,建设花园,113.00,南,3室2厅1卫,5500
整租·同润菲诗艾伦 3室1厅 南,松江,泗泾,同润菲诗艾伦,89.31,南,3室1厅1卫,3500
整租·同润菲诗艾伦 1室1厅 南,松江,泗泾,同润菲诗艾伦,55.02,南,1室1厅1卫,3400
整租·世茂滨江花园 2室2厅 西北,浦东,陆家嘴,世茂滨江花园,174.61,西北,2室2厅2卫,24000
整租·全家福家园 2室2厅 南,杨浦,东外滩,全家福家园,89.46,南,2室2厅1卫,9000
整租·春辉新村 3室1厅 南,闵行,颛桥,春辉新村,79.30,南,3室1厅1卫,4500
整租·申航小区 1室0厅 南,徐汇,龙华,申航小区,30.88,南,1室0厅1卫,4500
整租·梅州新村 2室1厅 南,金山,金山,梅州新村,59.72,南,2室1厅1卫,1800
整租·常德路948弄 1室0厅 南,静安,江宁路,常德路948弄,29.71,南,1室0厅1卫,5800
整租·映虹桥 3室2厅 南,青浦,赵巷,映虹桥,97.00,南,3室2厅1卫,9000
整租·林梅小区 3室1厅 南,浦东,三林,林梅小区,68.00,南,3室1厅1卫,6000
整租·潍坊四村 2室1厅 南/北,浦东,潍坊,潍坊四村,46.55,南 北,2室1厅1卫,7499
整租·缘圆宝邸 2室0厅 南,嘉定,江桥,缘圆宝邸,53.04,南,2室0厅1卫,4900
整租·潍坊九村 1室1厅 南,浦东,潍坊,潍坊九村,37.00,南,1室1厅1卫,5800
整租·南园小区 2室1厅 南,黄浦,打浦桥,南园小区,66.10,南,2室1厅1卫,8400
整租·滨江小区 2室1厅 南,徐汇,徐汇滨江,滨江小区,83.36,南,2室1厅1卫,7600
整租·长中小区 1室1厅 南,长宁,新华路,长中小区,43.29,南,1室1厅1卫,5500
整租·合生江湾国际公寓 3室2厅 南,杨浦,新江湾城,合生江湾国际公寓,140.00,南,3室2厅2卫,13600
整租·映虹桥 4室2厅 东南,青浦,赵巷,映虹桥,139.59,东南,4室2厅3卫,15000
整租·国和二村 2室1厅 南,杨浦,中原,国和二村,53.80,南,2室1厅1卫,6500
整租·海逸公寓 1室1厅 南,长宁,天山,海逸公寓,47.78,南,1室1厅1卫,10000
整租·巨野路109弄 2室1厅 南,浦东,洋泾,巨野路109弄,69.41,南,2室1厅1卫,8500
整租·柳营路309弄 1室1厅 南,静安,闸北公园,柳营路309弄,39.37,南,1室1厅1卫,4200
整租·万里四季苑 3室1厅 南,普陀,万里,万里四季苑,92.08,南,3室1厅1卫,6800
整租·映虹桥 4室2厅 南,青浦,赵巷,映虹桥,123.00,南,4室2厅2卫,12000
整租·上海庄园三期 3室1厅 南,嘉定,外冈,上海庄园三期,230.00,南,3室1厅3卫,7200
整租·平和里 1室1厅 北,黄浦,人民广场,平和里,54.00,北,1室1厅1卫,5000
整租·金城大厦 1室1厅 南,静安,西藏北路,金城大厦,49.79,南,1室1厅1卫,4800
整租·长白三村 1室0厅 南,杨浦,黄兴公园,长白三村,33.12,南,1室0厅1卫,4300
整租·塔湾新村(松江) 2室1厅 南/北,松江,松江老城,塔湾新村(松江),51.72,南 北,2室1厅1卫,3000
整租·中南小区 2室0厅 南,黄浦,世博滨江,中南小区,53.14,南,2室0厅1卫,7700
整租·高境二村 1室1厅 南,宝山,高境,高境二村,50.25,南,1室1厅1卫,3800
整租·灵新小区 2室0厅 南,虹口,凉城,灵新小区,55.36,南,2室0厅1卫,5800
整租·通用昱慧苑 1室1厅 南,青浦,徐泾,通用昱慧苑,61.64,南,1室1厅1卫,4100
整租·甘泉一村 1室0厅 南/西,普陀,甘泉宜川,甘泉一村,29.67,南 西,1室0厅1卫,3400
整租·金海华城·达诚雅苑 2室1厅 东南/南,浦东,曹路,金海华城·达诚雅苑,74.00,东南 南,2室1厅1卫,5300
整租·华秀小区 1室1厅 南,长宁,中山公园,华秀小区,27.68,南,1室1厅1卫,4800
整租·淞南十村 2室1厅 南,宝山,淞南,淞南十村,66.00,南,2室1厅1卫,5000
整租·美罗家园罗翔苑 3室1厅 南/北,宝山,罗店,美罗家园罗翔苑,87.46,南 北,3室1厅1卫,3500
整租·竹园新村(浦东) 1室1厅 南,浦东,源深,竹园新村(浦东),44.60,南,1室1厅1卫,5700
整租·田林十三村 1室0厅 南,徐汇,田林,田林十三村,29.00,南,1室0厅1卫,4800
整租·新长征花苑 2室1厅 南,普陀,长征,新长征花苑,63.02,南,2室1厅1卫,6500
整租·仙二小区 1室1厅 南,长宁,仙霞,仙二小区,39.35,南,1室1厅1卫,5200
整租·申华小区 3室1厅 南,浦东,曹路,申华小区,74.00,南,3室1厅1卫,6300
整租·三佳花苑 1室1厅 南,闵行,七宝,三佳花苑,38.85,南,1室1厅1卫,4700
整租·保利西子湾 1室1厅 南,松江,松江大学城,保利西子湾,59.83,南,1室1厅1卫,3500
整租·陆家嘴滴水涟岸二期 3室2厅 东/西,浦东,临港新城,陆家嘴滴水涟岸二期,97.90,东 西,3室2厅2卫,6500
整租·万科金域澜湾 2室2厅 南/北,浦东,临港新城,万科金域澜湾,75.42,南 北,2室2厅1卫,3700
整租·三湘四季花城 3室2厅 南,松江,松江大学城,三湘四季花城,124.56,南,3室2厅1卫,7500
整租·康健路25弄 1室1厅 南,徐汇,康健,康健路25弄,40.00,南,1室1厅1卫,4300
整租·西南小区 2室1厅 南,虹口,曲阳,西南小区,65.00,南,2室1厅1卫,6500
整租·中环国际公寓(一期) 3室2厅 南/北,宝山,共康,中环国际公寓(一期),102.00,南 北,3室2厅1卫,7000
整租·番南小区 2室1厅 南,徐汇,徐家汇,番南小区,63.20,南,2室1厅1卫,8800
整租·金轩公寓 1室1厅 南,徐汇,徐家汇,金轩公寓,72.29,南,1室1厅1卫,9500
整租·万业紫辰苑 2室1厅 南/北,宝山,杨行,万业紫辰苑,68.19,南 北,2室1厅1卫,4350
整租·美罗家园罗翔苑 3室1厅 南/北,宝山,罗店,美罗家园罗翔苑,87.46,南 北,3室1厅1卫,3500
整租·竹园新村(浦东) 1室1厅 南,浦东,源深,竹园新村(浦东),44.60,南,1室1厅1卫,5700
整租·绿地康桥新苑 2室2厅 南,浦东,康桥,绿地康桥新苑,90.17,南,2室2厅1卫,6800
整租·桃浦一村(武威路1051弄) 1室1厅 南,普陀,桃浦,桃浦一村(武威路1051弄),36.98,南,1室1厅1卫,3700
整租·康泰新城 3室2厅 南,宝山,大华,康泰新城,106.35,南,3室2厅1卫,7500
整租·绿园十村 2室1厅 南,长宁,北新泾,绿园十村,75.18,南,2室1厅1卫,6200
整租·东宝兴路254弄28支弄 1室1厅 南,虹口,四川北路,东宝兴路254弄28支弄,31.75,南,1室1厅1卫,4600
整租·静安新城十一区 1室1厅 南,闵行,静安新城,静安新城十一区,48.68,南,1室1厅1卫,6000
整租·通河二村 1室1厅 南,宝山,通河,通河二村,35.73,南,1室1厅1卫,3800
整租·东欣小区 2室1厅 南,浦东,潍坊,东欣小区,65.32,南,2室1厅1卫,8500
整租·黄山路210号 2室1厅 南,静安,闸北公园,黄山路210号,53.15,南,2室1厅1卫,6300
整租·莘南花苑一村 1室1厅 南,闵行,莘庄南广场,莘南花苑一村,57.35,南,1室1厅1卫,5000
整租·泾华新村 1室1厅 南,浦东,洋泾,泾华新村,54.00,南,1室1厅1卫,5000
整租·银星名庭 1室1厅 西南,徐汇,万体馆,银星名庭,40.86,西南,1室1厅1卫,5900
整租·宝龙城市广场(青浦) 2室1厅 南,青浦,赵巷,宝龙城市广场(青浦),64.77,南,2室1厅2卫,5000
整租·嘉城新航域 2室2厅 南/北,嘉定,江桥,嘉城新航域,83.59,南 北,2室2厅1卫,5600
整租·牡丹小区(浦东) 1室1厅 南,浦东,花木,牡丹小区(浦东),41.05,南,1室1厅1卫,5800
整租·浦江坤庭—紫郡 3室2厅 南,闵行,浦江,浦江坤庭—紫郡,126.76,南,3室2厅2卫,10000
整租·摩卡小城 3室2厅 南,松江,九亭,摩卡小城,123.51,南,3室2厅2卫,7300
整租·众和金融大厦 2室2厅 南,杨浦,周家嘴路,众和金融大厦,129.32,南,2室2厅1卫,10000
整租·康健路25弄 1室1厅 南,徐汇,康健,康健路25弄,40.00,南,1室1厅1卫,4300
整租·控江二村107弄小区 1室0厅 南,杨浦,黄兴公园,控江二村107弄小区,33.15,南,1室0厅1卫,3800
整租·君御豪庭 3室2厅 南,静安,江宁路,君御豪庭,180.46,南,3室2厅2卫,26000
整租·西南小区 2室1厅 南,虹口,曲阳,西南小区,65.00,南,2室1厅1卫,6500
整租·金轩公寓 1室1厅 南,徐汇,徐家汇,金轩公寓,72.29,南,1室1厅1卫,9500
整租·万业紫辰苑 2室1厅 南/北,宝山,杨行,万业紫辰苑,68.19,南 北,2室1厅1卫,4350
整租·鑫都城云天绿洲 1室1厅 南,闵行,颛桥,鑫都城云天绿洲,57.45,南,1室1厅1卫,4500
整租·浦开仁恒金桥世纪 3室2厅 南/北,浦东,高行,浦开仁恒金桥世纪,105.00,南 北,3室2厅2卫,13500
整租·美岸栖庭(公寓) 3室2厅 南,宝山,高境,美岸栖庭(公寓),132.05,南,3室2厅2卫,11200
整租·淞南九村（南区） 2室1厅 南/北,宝山,淞南,淞南九村（南区）,64.05,南 北,2室1厅1卫,4300
整租·鸿宝二村 3室1厅 南,奉贤,西渡,鸿宝二村,79.80,南,3室1厅1卫,3000
整租·金沙鼎苑 2室2厅 南/北,嘉定,江桥,金沙鼎苑,77.24,南 北,2室2厅1卫,5400
整租·东安一村 1室0厅 北,徐汇,徐家汇,东安一村,28.81,北,1室0厅1卫,3000
整租·梧桐城邦大公馆 2室1厅 南,宝山,大华,梧桐城邦大公馆,64.28,南,2室1厅1卫,6500
整租·宝华帝华园 1室2厅 南,奉贤,青村,宝华帝华园,59.94,南,1室2厅1卫,2800
整租·静安新城一区 2室2厅 南,闵行,静安新城,静安新城一区,77.06,南,2室2厅1卫,6800
整租·美林小城 2室2厅 南,浦东,康桥,美林小城,94.11,南,2室2厅1卫,6200
整租·嘉城雅颂湾 1室2厅 南/北,嘉定,江桥,嘉城雅颂湾,82.02,南 北,1室2厅1卫,4000
整租·锦程小区 1室0厅 南,长宁,西郊,锦程小区,33.80,南,1室0厅1卫,4500
整租·新城尚上城 2室1厅 南,嘉定,安亭,新城尚上城,80.00,南,2室1厅1卫,4500
整租·乐山四五村 2室1厅 南/北,徐汇,徐家汇,乐山四五村,49.50,南 北,2室1厅1卫,8300
整租·国和一村 1室1厅 南,杨浦,中原,国和一村,43.17,南,1室1厅1卫,4200
整租·甘泉一村 1室0厅 南,普陀,甘泉宜川,甘泉一村,29.67,南,1室0厅1卫,3200
整租·海滨六村 1室1厅 南,宝山,淞宝,海滨六村,42.05,南,1室1厅1卫,3800
整租·嘉海雅苑 2室1厅 南/北,嘉定,江桥,嘉海雅苑,78.00,南 北,2室1厅1卫,4500
整租·广中路30弄 2室1厅 南,虹口,鲁迅公园,广中路30弄,54.00,南,2室1厅1卫,5300
整租·虹桥正荣府 1室1厅 南,青浦,徐泾,虹桥正荣府,53.67,南,1室1厅1卫,4700
整租·棕榈滩海景城 2室1厅 南,奉贤,海湾,棕榈滩海景城,116.12,南,2室1厅1卫,1800
整租·宝宸怡景园 2室2厅 南,宝山,共康,宝宸怡景园,87.92,南,2室2厅1卫,9000
整租·呼玛四村 1室1厅 南,宝山,张庙,呼玛四村,41.32,南,1室1厅1卫,3800
整租·鞍山六村 1室0厅 南,杨浦,鞍山,鞍山六村,31.15,南,1室0厅1卫,3600
整租·新梅共和城 2室2厅 南/北,静安,大宁,新梅共和城,91.33,南 北,2室2厅1卫,10000
整租·三门路358弄 2室1厅 南,杨浦,五角场,三门路358弄,58.88,南,2室1厅1卫,6500
整租·小上海新城 1室1厅 南/北,浦东,周浦,小上海新城,62.00,南 北,1室1厅1卫,4800
整租·顺天村(南区) 1室1厅 东/西,黄浦,人民广场,顺天村(南区),30.00,东 西,1室1厅1卫,4500
整租·丽园新村 1室0厅 南,黄浦,五里桥,丽园新村,23.00,南,1室0厅1卫,4200
整租·常德路948弄 1室0厅 南,静安,江宁路,常德路948弄,29.71,南,1室0厅1卫,5800
整租·林梅小区 3室1厅 南,浦东,三林,林梅小区,68.00,南,3室1厅1卫,6000
整租·民欣苑 2室1厅 南,杨浦,中原,民欣苑,63.00,南,2室1厅1卫,5800
整租·招商虹桥公馆 2室2厅 南/北,青浦,徐泾,招商虹桥公馆,80.00,南 北,2室2厅1卫,8000
整租·哈密路1801弄 3室1厅 南,长宁,西郊,哈密路1801弄,101.15,南,3室1厅1卫,8800
整租·天山星城 3室1厅 南/北,长宁,天山,天山星城,89.00,南 北,3室1厅1卫,16500
整租·和安小区 1室1厅 南,静安,闸北公园,和安小区,47.41,南,1室1厅1卫,4800
整租·金桥湾清水苑 2室1厅 南,浦东,金桥,金桥湾清水苑,69.19,南,2室1厅1卫,7500
整租·童家浜小区 1室1厅 南,静安,大宁,童家浜小区,46.40,南,1室1厅1卫,4700
整租·鞍山四村第三小区 1室1厅 南,杨浦,鞍山,鞍山四村第三小区,39.63,南,1室1厅1卫,4200
整租·海申花园 3室1厅 南/北,闵行,金虹桥,海申花园,90.13,南 北,3室1厅1卫,8900
整租·花苑村桂花园 2室1厅 南,徐汇,康健,花苑村桂花园,59.08,南,2室1厅1卫,8500
整租·何家宅小区 1室0厅 南,虹口,鲁迅公园,何家宅小区,34.33,南,1室0厅1卫,4300
整租·金桥新村四街坊 2室1厅 南/北,浦东,金桥,金桥新村四街坊,57.47,南 北,2室1厅1卫,5000
整租·新泾八村 2室1厅 南,长宁,北新泾,新泾八村,66.40,南,2室1厅1卫,6800
整租·德州七村 1室1厅 南,浦东,世博,德州七村,43.69,南,1室1厅1卫,4800
整租·上海滩新昌城 3室2厅 南,黄浦,人民广场,上海滩新昌城,140.00,南,3室2厅1卫,22000
整租·森林公馆 1室2厅 南,嘉定,南翔,森林公馆,65.88,南,1室2厅1卫,5000
整租·成亿宝盛家苑 2室1厅 南,宝山,顾村,成亿宝盛家苑,73.49,南,2室1厅1卫,4200
整租·丽园新村 1室0厅 南,黄浦,五里桥,丽园新村,34.20,南,1室0厅1卫,5000
整租·名嘉新苑 3室2厅 南/北,浦东,三林,名嘉新苑,120.00,南 北,3室2厅1卫,10000
整租·春江锦庐 2室2厅 南,闵行,古美,春江锦庐,89.54,南,2室2厅1卫,7300
整租·民主花园 2室1厅 南/北,宝山,张庙,民主花园,76.65,南 北,2室1厅1卫,6500
整租·远东君悦庭 2室2厅 南,宝山,上大,远东君悦庭,82.00,南,2室2厅1卫,7300
整租·东沟二村 1室1厅 南,浦东,高行,东沟二村,38.07,南,1室1厅1卫,4500
整租·宝钢七村 1室0厅 南,宝山,淞宝,宝钢七村,28.98,南,1室0厅1卫,3000
整租·临沂三村 1室1厅 南,浦东,南码头,临沂三村,39.00,南,1室1厅1卫,4000
整租·水韵华庭 3室2厅 南/北,宝山,大华,水韵华庭,142.23,南 北,3室2厅2卫,12000
整租·新泾七村 2室0厅 南,长宁,北新泾,新泾七村,45.31,南,2室0厅1卫,5500
整租·七宝老街 1室1厅 南,闵行,七宝,七宝老街,36.83,南,1室1厅1卫,3700
整租·中粮前滩海景壹号 3室2厅 南,浦东,杨思前滩,中粮前滩海景壹号,92.00,南,3室2厅1卫,18500
整租·宜川三村 2室0厅 东/西,普陀,甘泉宜川,宜川三村,48.00,东 西,2室0厅1卫,5500
整租·绿缘小区 2室2厅 东/东南/南,虹口,鲁迅公园,绿缘小区,93.95,东 东南 南,2室2厅1卫,7500
整租·奥林匹克花园 1室2厅 南,松江,九亭,奥林匹克花园,65.20,南,1室2厅1卫,5200
整租·鞍山四村第三小区 1室1厅 南,杨浦,鞍山,鞍山四村第三小区,39.63,南,1室1厅1卫,4200
整租·新泾八村 2室1厅 南,长宁,北新泾,新泾八村,66.40,南,2室1厅1卫,6800
整租·王家堂小区 2室1厅 南,徐汇,徐家汇,王家堂小区,55.77,南,2室1厅1卫,7500
整租·海滨三村 1室1厅 南,宝山,淞宝,海滨三村,35.46,南,1室1厅1卫,3300
整租·棕榈滩海景城 2室1厅 南,奉贤,海湾,棕榈滩海景城,116.12,南,2室1厅1卫,1800
整租·凉城三村 1室1厅 南,虹口,凉城,凉城三村,41.79,南,1室1厅1卫,4200
整租·宝宸怡景园 2室2厅 南,宝山,共康,宝宸怡景园,87.92,南,2室2厅1卫,9000
整租·嘉富丽苑 1室1厅 南/北,闵行,龙柏,嘉富丽苑,63.94,南 北,1室1厅1卫,7300
整租·兰园小区 1室1厅 南,浦东,陆家嘴,兰园小区,37.26,南,1室1厅1卫,5200
整租·静安新城五区 2室1厅 南,闵行,静安新城,静安新城五区,82.50,南,2室1厅1卫,8500
整租·金沙鼎苑 2室2厅 南/北,嘉定,江桥,金沙鼎苑,77.24,南 北,2室2厅1卫,5400
整租·东安一村 1室0厅 北,徐汇,徐家汇,东安一村,28.81,北,1室0厅1卫,3000
整租·世博花园 1室2厅 西南,虹口,鲁迅公园,世博花园,81.15,西南,1室2厅1卫,12000
整租·鸿宝二村 3室1厅 南,奉贤,西渡,鸿宝二村,79.80,南,3室1厅1卫,3000
整租·甘泉一村 1室0厅 南,普陀,甘泉宜川,甘泉一村,29.67,南,1室0厅1卫,3200
整租·虹桥正荣府 1室1厅 南,青浦,徐泾,虹桥正荣府,53.67,南,1室1厅1卫,4700
整租·广中路30弄 2室1厅 南,虹口,鲁迅公园,广中路30弄,54.00,南,2室1厅1卫,5300
整租·海滨六村 1室1厅 南,宝山,淞宝,海滨六村,42.05,南,1室1厅1卫,3800
整租·嘉海雅苑 2室1厅 南/北,嘉定,江桥,嘉海雅苑,78.00,南 北,2室1厅1卫,4500
整租·静安新城一区 2室2厅 南,闵行,静安新城,静安新城一区,77.06,南,2室2厅1卫,6800
整租·美林小城 2室2厅 南,浦东,康桥,美林小城,94.11,南,2室2厅1卫,6200
整租·新城尚上城 2室1厅 南,嘉定,安亭,新城尚上城,80.00,南,2室1厅1卫,4500
整租·嘉城雅颂湾 1室2厅 南/北,嘉定,江桥,嘉城雅颂湾,82.02,南 北,1室2厅1卫,4000
整租·锦程小区 1室0厅 南,长宁,西郊,锦程小区,33.80,南,1室0厅1卫,4500
整租·梧桐城邦大公馆 2室1厅 南,宝山,大华,梧桐城邦大公馆,64.28,南,2室1厅1卫,6500
整租·国和一村 1室1厅 南,杨浦,中原,国和一村,43.17,南,1室1厅1卫,4200
整租·龙南七村 1室1厅 南,徐汇,龙华,龙南七村,41.00,南,1室1厅1卫,4500
整租·四平路幸福村 1室1厅 南,虹口,曲阳,四平路幸福村,35.14,南,1室1厅1卫,4600
整租·保德路1010弄 1室0厅 南,静安,彭浦,保德路1010弄,37.12,南,1室0厅1卫,3000
整租·源昌幸福里 2室1厅 南/北,青浦,赵巷,源昌幸福里,80.93,南 北,2室1厅1卫,4300
整租·金地褐石苑 3室2厅 南,松江,泗泾,金地褐石苑,86.64,南,3室2厅1卫,6500
整租·上海壹街区 2室2厅 南,静安,南京西路,上海壹街区,89.52,南,2室2厅1卫,16500
整租·万达广场(松江) 1室1厅 北,松江,松江大学城,万达广场(松江),41.89,北,1室1厅1卫,2990
整租·新海小区(长宁) 2室1厅 南,长宁,镇宁路,新海小区(长宁),53.63,南,2室1厅1卫,7000
整租·昌平路984弄 2室2厅 南/北,静安,曹家渡,昌平路984弄,81.99,南 北,2室2厅1卫,10000
整租·凤阳路630-632号 2室1厅 南,静安,南京西路,凤阳路630-632号,100.00,南,2室1厅2卫,18000
整租·士韵家园 2室1厅 南,浦东,三林,士韵家园,68.49,南,2室1厅1卫,6400
整租·通河二村 2室1厅 南,宝山,通河,通河二村,66.48,南,2室1厅1卫,4800
整租·天蒲小区 3室1厅 南,长宁,北新泾,天蒲小区,83.87,南,3室1厅2卫,9500
整租·金光小区 1室1厅 南,浦东,三林,金光小区,44.12,南,1室1厅1卫,5100
整租·水仙苑 2室1厅 南,长宁,仙霞,水仙苑,69.13,南,2室1厅1卫,10000
整租·安墁西郊 5室2厅 南,青浦,徐泾,安墁西郊,288.61,南,5室2厅4卫,46000
整租·朱家门小区 2室1厅 南,浦东,金桥,朱家门小区,54.49,南,2室1厅1卫,5200
整租·宛平南路71弄 1室1厅 南,徐汇,徐家汇,宛平南路71弄,46.50,南,1室1厅1卫,7500
整租·南江苑 4室2厅 南,浦东,杨思前滩,南江苑,121.92,南,4室2厅2卫,8800
整租·碧海现代苑 2室1厅 北,浦东,金桥,碧海现代苑,49.31,北,2室1厅1卫,5800
整租·当代清水园 2室2厅 南,浦东,联洋,当代清水园,91.72,南,2室2厅1卫,12000
整租·上海未来 2室2厅 南,浦东,金杨,上海未来,95.40,南,2室2厅1卫,11000
整租·汇成二村 2室1厅 南/北,徐汇,上海南站,汇成二村,49.20,南 北,2室1厅1卫,5000
整租·新凯城紫竹苑 2室1厅 南,松江,泗泾,新凯城紫竹苑,70.72,南,2室1厅1卫,4450
整租·车站新村(普陀) 1室1厅 南,普陀,真如,车站新村(普陀),60.89,南,1室1厅1卫,5300
整租·好世鹿鸣苑 1室2厅 南,闵行,莘庄南广场,好世鹿鸣苑,67.49,南,1室2厅1卫,7600
整租·茉莉雅苑 2室1厅 南,松江,泗泾,茉莉雅苑,70.00,南,2室1厅1卫,3300
整租·满庭芳花园(公寓) 2室2厅 南,长宁,西郊,满庭芳花园(公寓),96.00,南,2室2厅1卫,9000
整租·嘉天汇 3室2厅 南,静安,静安寺,嘉天汇,198.00,南,3室2厅3卫,52000
整租·罗山一村 1室1厅 西,浦东,金杨,罗山一村,44.18,西,1室1厅1卫,4500
整租·锦苑小区(虹口) 1室0厅 南,虹口,凉城,锦苑小区(虹口),33.72,南,1室0厅1卫,3600
整租·红明二村 2室1厅 南,闵行,静安新城,红明二村,60.00,南,2室1厅1卫,6200
整租·高境二村 1室1厅 南/北,宝山,高境,高境二村,57.77,南 北,1室1厅1卫,4500
整租·同德公寓 2室1厅 南,普陀,长寿路,同德公寓,118.42,南,2室1厅1卫,15000
整租·海滨三村 1室1厅 南,宝山,淞宝,海滨三村,35.46,南,1室1厅1卫,3300
整租·世博花园 1室2厅 西南,虹口,鲁迅公园,世博花园,81.15,西南,1室2厅1卫,12000
整租·静安新城一区 2室2厅 南,闵行,静安新城,静安新城一区,77.06,南,2室2厅1卫,6800
整租·嘉富丽苑 1室1厅 南/北,闵行,龙柏,嘉富丽苑,63.94,南 北,1室1厅1卫,7300
整租·美林小城 2室2厅 南,浦东,康桥,美林小城,94.11,南,2室2厅1卫,6200
整租·乐山四五村 2室1厅 南/北,徐汇,徐家汇,乐山四五村,49.50,南 北,2室1厅1卫,8300
整租·凉城三村 1室1厅 南,虹口,凉城,凉城三村,41.79,南,1室1厅1卫,4200
整租·棕榈滩海景城 2室1厅 南,奉贤,海湾,棕榈滩海景城,116.12,南,2室1厅1卫,1800
整租·嘉城雅颂湾 1室2厅 南/北,嘉定,江桥,嘉城雅颂湾,82.02,南 北,1室2厅1卫,4000
整租·锦程小区 1室0厅 南,长宁,西郊,锦程小区,33.80,南,1室0厅1卫,4500
整租·新城尚上城 2室1厅 南,嘉定,安亭,新城尚上城,80.00,南,2室1厅1卫,4500
整租·世茂滨江花园 2室2厅 南,浦东,陆家嘴,世茂滨江花园,147.00,南,2室2厅2卫,22000
整租·江桥二村 2室1厅 南,嘉定,江桥,江桥二村,65.89,南,2室1厅1卫,4300
整租·静安新城五区 2室1厅 南,闵行,静安新城,静安新城五区,82.50,南,2室1厅1卫,8500
整租·兰园小区 1室1厅 南,浦东,陆家嘴,兰园小区,37.26,南,1室1厅1卫,5200
整租·鸿宝二村 3室1厅 南,奉贤,西渡,鸿宝二村,79.80,南,3室1厅1卫,3000
整租·梧桐城邦大公馆 2室1厅 南,宝山,大华,梧桐城邦大公馆,64.28,南,2室1厅1卫,6500
整租·国和一村 1室1厅 南,杨浦,中原,国和一村,43.17,南,1室1厅1卫,4200
整租·宝华帝华园 1室2厅 南,奉贤,青村,宝华帝华园,59.94,南,1室2厅1卫,2800
整租·呼玛四村 1室1厅 南,宝山,张庙,呼玛四村,41.32,南,1室1厅1卫,3800
整租·泾华新村 1室1厅 南,浦东,洋泾,泾华新村,49.15,南,1室1厅1卫,5200
整租·恒大华城梅山苑 1室1厅 南,浦东,杨思前滩,恒大华城梅山苑,48.11,南,1室1厅1卫,4800
整租·静安别墅 1室1厅 东南,静安,南京西路,静安别墅,18.50,东南,1室1厅1卫,4500
整租·招商虹桥公馆 3室2厅 南/北,青浦,徐泾,招商虹桥公馆,89.08,南 北,3室2厅1卫,8500
整租·柳博小区(柳一小区) 2室1厅 南,浦东,金桥,柳博小区(柳一小区),60.13,南,2室1厅1卫,6500
整租·九歌花园 3室2厅 南,闵行,静安新城,九歌花园,121.92,南,3室2厅2卫,11000
整租·菊泉新城(菊盛路50弄) 3室1厅 南/北,宝山,顾村,菊泉新城(菊盛路50弄),75.40,南 北,3室1厅1卫,4500
