名称,区,板块,具体地址,面积（㎡）,朝向,房型,租价（元/月）
整租·滨湖新天地 3室2厅 南/北,武陵区,三岔路,滨湖新天地,120.00,南 北,3室2厅1卫,2300
整租·雅林春晓 3室2厅 南,武陵区,火车站,雅林春晓,119.00,南,3室2厅2卫,2200
整租·致远·乐路口 3室2厅 南,武陵区,三岔路,致远·乐路口,124.00,南,3室2厅2卫,2200
整租·东星临水阁 3室2厅 南,武陵区,白马湖,东星临水阁,129.77,南,3室2厅2卫,2500
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,117.00,南,3室2厅2卫,2500
整租·紫桥小区 3室2厅 南,武陵区,紫桥,紫桥小区,112.23,南,3室2厅1卫,2300
整租·乾園博士府 3室2厅 南/北,武陵区,柳叶湖,乾園博士府,120.00,南 北,3室2厅2卫,2300
整租·乾園博士府 3室2厅 南,武陵区,柳叶湖,乾園博士府,125.00,南,3室2厅2卫,2500
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,125.00,南,3室2厅2卫,2200
整租·中南·春溪集 3室2厅 南,武陵区,火车站,中南·春溪集,115.00,南,3室2厅2卫,2200
整租·东方美景二期 3室2厅 南,武陵区,柳叶湖,东方美景二期,121.00,南,3室2厅2卫,2200
整租·万达湖公馆A1区 3室2厅 南/北,武陵区,白马湖,万达湖公馆A1区,125.00,南 北,3室2厅2卫,2200
整租·中南·春溪集 3室2厅 南,武陵区,火车站,中南·春溪集,120.00,南,3室2厅2卫,2400
整租·常德碧桂园三期剑桥郡 3室2厅 南,武陵区,白马湖,常德碧桂园三期剑桥郡,115.00,南,3室2厅2卫,2100
整租·泽云幸福里 3室2厅 南,武陵区,火车站,泽云幸福里,120.00,南,3室2厅2卫,2500
整租·常德碧桂园三期剑桥郡 3室2厅 南,武陵区,白马湖,常德碧桂园三期剑桥郡,118.00,南,3室2厅2卫,2300
整租·七里桥堡 3室2厅 南,武陵区,柳叶湖,七里桥堡,125.00,南,3室2厅2卫,2300
整租·凯特国际 3室2厅 南,武陵区,鸿升,凯特国际,128.00,南,3室2厅2卫,2500
整租·恒大御龙天峰 3室2厅 南,武陵区,火车站,恒大御龙天峰,122.00,南,3室2厅2卫,2200
整租·水木清華 3室2厅 南,武陵区,五强溪,水木清華,112.00,南,3室2厅2卫,2300
整租·芷金花園 3室2厅 错层 南/北,武陵区,芷兰,芷金花園,130.00,南 北,3室2厅2卫,2500
整租·御景江南 3室2厅 南,鼎城区,桥南,御景江南,127.41,南,3室2厅2卫,2200
整租·金色家园 3室2厅 南/北,武陵区,火车站,金色家园,130.00,南 北,3室2厅2卫,2300
整租·滨湖新天地 3室2厅 南/北,武陵区,三岔路,滨湖新天地,129.72,南 北,3室2厅2卫,2500
整租·南坪花苑 3室2厅 南/北,武陵区,火车站,南坪花苑,125.00,南 北,3室2厅2卫,2300
整租·新邦壹品 3室2厅 南,武陵区,火车站,新邦壹品,126.00,南,3室2厅2卫,2500
整租·金水岸 3室2厅 西南,武陵区,高山街,金水岸,115.00,西南,3室2厅1卫,2400
整租·新邦壹品 3室2厅 南,武陵区,火车站,新邦壹品,123.00,南,3室2厅2卫,2200
整租·七里桥堡 3室2厅 南/北,武陵区,柳叶湖,七里桥堡,126.04,南 北,3室2厅2卫,2300
整租·沙港名苑 3室2厅 南,武陵区,鸿升,沙港名苑,120.00,南,3室2厅2卫,2100
整租·滨湖新天地 3室2厅 南/北,武陵区,三岔路,滨湖新天地,120.00,南 北,3室2厅1卫,2300
整租·致远·乐路口 3室2厅 南,武陵区,三岔路,致远·乐路口,124.00,南,3室2厅2卫,2200
整租·东星临水阁 3室2厅 南,武陵区,白马湖,东星临水阁,129.77,南,3室2厅2卫,2500
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,117.00,南,3室2厅2卫,2500
整租·紫桥小区 3室2厅 南,武陵区,紫桥,紫桥小区,112.23,南,3室2厅1卫,2300
整租·德和圆 3室2厅 南,武陵区,白马湖,德和圆,114.00,南,3室2厅1卫,2500
整租·芙蓉国际公馆 3室2厅 南/北,武陵区,白马湖,芙蓉国际公馆,120.00,南 北,3室2厅2卫,2500
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,118.00,南,3室2厅2卫,2300
整租·电信花园 3室2厅 南/北,武陵区,火车站,电信花园,125.00,南 北,3室2厅2卫,2200
整租·南坪花苑 3室2厅 南,武陵区,火车站,南坪花苑,129.00,南,3室2厅2卫,2100
整租·南坪花苑 3室2厅 南,武陵区,火车站,南坪花苑,126.00,南,3室2厅2卫,2500
整租·七里桥堡 3室2厅 南,武陵区,柳叶湖,七里桥堡,119.00,南,3室2厅2卫,2300
整租·恒大御龙天峰 3室2厅 南,武陵区,火车站,恒大御龙天峰,111.40,南,3室2厅2卫,2200
整租·朗峰城市优品小区 3室1厅 南/北,武陵区,地区医院,朗峰城市优品小区,110.00,南 北,3室1厅1卫,2100
整租·南坪花苑 3室2厅 南/北,武陵区,火车站,南坪花苑,126.90,南 北,3室2厅2卫,2200
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,121.00,南,3室2厅2卫,2500
整租·白马嘉苑 3室2厅 南,武陵区,白马湖,白马嘉苑,120.00,南,3室2厅2卫,2200
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,117.00,南,3室2厅2卫,2400
整租·香格里拉 · 领域 3室2厅 东/西,武陵区,滨湖公园,香格里拉 · 领域,118.00,东 西,3室2厅1卫,2100
整租·经泽·景园 3室2厅 南,武陵区,滨湖公园,经泽·景园,130.00,南,3室2厅1卫,2500
整租·阳山佳苑 3室2厅 南/北,武陵区,火车站,阳山佳苑,120.00,南 北,3室2厅2卫,2400
整租·电信花园 3室2厅 南/北,武陵区,火车站,电信花园,116.00,南 北,3室2厅2卫,2300
整租·江南文苑 3室2厅 南,鼎城区,桥南,江南文苑,115.00,南,3室2厅2卫,2300
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,123.00,南,3室2厅2卫,2500
整租·沙港花园 3室2厅 南,武陵区,鸿升,沙港花园,130.00,南,3室2厅1卫,2500
整租·保利中央公园二期 3室2厅 南,武陵区,柳叶湖,保利中央公园二期,120.00,南,3室2厅2卫,2300
整租·陽光鑫都 3室2厅 南/北,武陵区,高山街,陽光鑫都,120.00,南 北,3室2厅2卫,2200
整租·鸿运名苑 3室2厅 南,武陵区,五强溪,鸿运名苑,128.00,南,3室2厅2卫,2100
整租·德和圆 3室2厅 南,武陵区,白马湖,德和圆,128.00,南,3室2厅2卫,2300
整租·常德恒大华府 3室2厅 南/北,武陵区,芷兰,常德恒大华府,117.00,南 北,3室2厅2卫,2400
皂果树安置小区 3室2厅 南,武陵区,白马湖,皂果树安置小区,120.00,南,3室2厅1卫,2200
整租·朗峰城市优品小区 3室2厅 东南/南,武陵区,地区医院,朗峰城市优品小区,118.00,东南 南,3室2厅2卫,2300
整租·常德恒大华府 3室2厅 南/北,武陵区,芷兰,常德恒大华府,113.00,南 北,3室2厅2卫,2500
整租·伟星·文津华庭 3室2厅 南,武陵区,文理学院,伟星·文津华庭,126.00,南,3室2厅2卫,2200
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,125.00,南,3室2厅2卫,2100
整租·恒大御龙天峰 3室2厅 南/北,武陵区,火车站,恒大御龙天峰,121.00,南 北,3室2厅2卫,2500
整租·西城水恋 3室2厅 南/北,武陵区,文理学院,西城水恋,120.00,南 北,3室2厅2卫,2200
整租·水利花苑 3室2厅 南,武陵区,地区医院,水利花苑,118.39,南,3室2厅1卫,2500
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,123.00,南,3室2厅2卫,2200
整租·芙蓉盛世 3室2厅 南,武陵区,白马湖,芙蓉盛世,116.00,南,3室2厅2卫,2500
整租·万达湖公馆D区 3室2厅 南,武陵区,白马湖,万达湖公馆D区,125.00,南,3室2厅2卫,2300
整租·常德恒大华府 3室2厅 南/北,武陵区,芷兰,常德恒大华府,117.00,南 北,3室2厅2卫,2500
整租·常德碧桂园二期 3室2厅 南/北,武陵区,白马湖,常德碧桂园二期,119.00,南 北,3室2厅2卫,2200
整租·东方美景二期 3室2厅 南/北,武陵区,柳叶湖,东方美景二期,120.00,南 北,3室2厅2卫,2380
整租·常安育才湾南院 3室2厅 东/南,武陵区,宏大,常安育才湾南院,128.00,东 南,3室2厅2卫,2200
整租·芙蓉盛世 3室2厅 东南,武陵区,白马湖,芙蓉盛世,119.00,东南,3室2厅2卫,2500
整租·沙港花园 3室2厅 南,武陵区,鸿升,沙港花园,130.00,南,3室2厅2卫,2400
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,121.00,南,3室2厅2卫,2300
整租·碧水江南 3室2厅 南/北,武陵区,三闾,碧水江南,124.62,南 北,3室2厅2卫,2300
整租·星语林创客大街 3室2厅 南,武陵区,柳叶湖,星语林创客大街,117.00,南,3室2厅2卫,2100
整租·电力西苑 3室2厅 复式 南/北,武陵区,三岔路,电力西苑,130.00,南 北,3室2厅2卫,2500
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,115.00,南,3室2厅2卫,2300
整租·锦泰苑 3室2厅 南,武陵区,步行街,锦泰苑,123.00,南,3室2厅2卫,2380
整租·汇景城 3室2厅 南,武陵区,白马湖,汇景城,110.00,南,3室2厅2卫,2300
整租·常德碧桂园C区 3室2厅 南,武陵区,白马湖,常德碧桂园C区,123.51,南,3室2厅2卫,2200
整租·康桥尚都 3室2厅 南,武陵区,白马湖,康桥尚都,130.00,南,3室2厅2卫,2300
整租·芙蓉盛世 3室2厅 南,武陵区,白马湖,芙蓉盛世,119.00,南,3室2厅1卫,2400
整租·保利中央公园三期C区 3室2厅 南/北,武陵区,柳叶湖,保利中央公园三期C区,120.00,南 北,3室2厅2卫,2300
整租·保利中央公园二期 3室2厅 南,武陵区,柳叶湖,保利中央公园二期,120.92,南,3室2厅2卫,2500
整租·保利中央公园三期C区 3室2厅 南/北,武陵区,柳叶湖,保利中央公园三期C区,120.00,南 北,3室2厅2卫,2400
整租·高山商厦 3室2厅 南/北,武陵区,高山街,高山商厦,127.00,南 北,3室2厅1卫,2300
整租·常德恒大华府 3室2厅 南/北,武陵区,芷兰,常德恒大华府,121.00,南 北,3室2厅2卫,2200
整租·德和圆 3室2厅 南,武陵区,白马湖,德和圆,128.00,南,3室2厅2卫,2300
整租·常德恒大华府 3室2厅 南/北,武陵区,芷兰,常德恒大华府,117.00,南 北,3室2厅2卫,2400
皂果树安置小区 3室2厅 南,武陵区,白马湖,皂果树安置小区,120.00,南,3室2厅1卫,2200
整租·朗峰城市优品小区 3室2厅 东南/南,武陵区,地区医院,朗峰城市优品小区,118.00,东南 南,3室2厅2卫,2300
整租·保利中央公园三期C区 3室2厅 南/北,武陵区,柳叶湖,保利中央公园三期C区,120.00,南 北,3室2厅2卫,2400
整租·常德碧桂园二期 3室2厅 南/北,武陵区,白马湖,常德碧桂园二期,119.00,南 北,3室2厅2卫,2200
整租·东方美景二期 3室2厅 南/北,武陵区,柳叶湖,东方美景二期,120.00,南 北,3室2厅2卫,2380
整租·常安育才湾南院 3室2厅 东/南,武陵区,宏大,常安育才湾南院,128.00,东 南,3室2厅2卫,2200
整租·芙蓉盛世 3室2厅 东南,武陵区,白马湖,芙蓉盛世,119.00,东南,3室2厅2卫,2500
整租·泓鑫中苑 3室2厅 南/北,武陵区,三闾,泓鑫中苑,128.00,南 北,3室2厅2卫,2200
整租·南坪花苑 3室2厅 南/北,武陵区,火车站,南坪花苑,130.00,南 北,3室2厅2卫,2300
整租·德和圆 3室2厅 南,武陵区,白马湖,德和圆,110.00,南,3室2厅1卫,2300
整租·德和圆 3室2厅 南,武陵区,白马湖,德和圆,128.00,南,3室2厅2卫,2300
整租·常德恒大华府 3室2厅 南/北,武陵区,芷兰,常德恒大华府,117.00,南 北,3室2厅2卫,2400
整租·南坪花苑 3室2厅 南,武陵区,火车站,南坪花苑,130.00,南,3室2厅2卫,2200
整租·浙商广场 3室2厅 南,武陵区,紫桥,浙商广场,115.00,南,3室2厅1卫,2500
整租·公园世家 3室2厅 南,武陵区,白马湖,公园世家,110.00,南,3室2厅2卫,2500
整租·阳明湖畔 3室2厅 南,鼎城区,桥南,阳明湖畔,124.00,南,3室2厅1卫,2200
整租·常德碧桂园翘楚棠 3室2厅 南,武陵区,柳叶湖,常德碧桂园翘楚棠,116.00,南,3室2厅2卫,2300
整租·祥瑞小区 3室2厅 南,鼎城区,桥南,祥瑞小区,130.00,南,3室2厅2卫,2300
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,125.00,南,3室2厅2卫,2300
整租·德和圆 3室2厅 南,武陵区,白马湖,德和圆,115.00,南,3室2厅1卫,2200
整租·富华·东郡 3室2厅 南,武陵区,三闾,富华·东郡,114.00,南,3室2厅2卫,2200
整租·福捷华中城 3室2厅 南,鼎城区,桥南,福捷华中城,125.00,南,3室2厅2卫,2500
整租·常德碧桂园翘楚棠 3室2厅 南/北,武陵区,柳叶湖,常德碧桂园翘楚棠,122.00,南 北,3室2厅1卫,2400
整租·中原德景园 3室2厅 南,武陵区,白马湖,中原德景园,124.58,南,3室2厅2卫,3000
整租·万达湖公馆D区 3室2厅 南/西南,武陵区,白马湖,万达湖公馆D区,125.00,南 西南,3室2厅1卫,2600
整租·电信花园 3室2厅 南/北,武陵区,火车站,电信花园,128.00,南 北,3室2厅2卫,3000
整租·常德碧桂园C区 3室2厅 南,武陵区,白马湖,常德碧桂园C区,121.00,南,3室2厅2卫,2700
整租·康桥 · 蓝湾 3室2厅 南,武陵区,白马湖,康桥 · 蓝湾,125.00,南,3室2厅2卫,2600
整租·汇景城 3室2厅 东南/南,武陵区,白马湖,汇景城,130.00,东南 南,3室2厅2卫,3000
整租·新邦壹品 3室2厅 南,武陵区,火车站,新邦壹品,122.00,南,3室2厅2卫,2700
整租·金色家园 3室2厅 南,武陵区,火车站,金色家园,130.00,南,3室2厅2卫,2700
整租·常德碧桂园C区 3室2厅 南/北,武陵区,白马湖,常德碧桂园C区,115.00,南 北,3室2厅2卫,2800
整租·恒大御龙天峰 3室2厅 南/北,武陵区,火车站,恒大御龙天峰,121.00,南 北,3室2厅2卫,2800
整租·中南·春溪集 3室2厅 南/北,武陵区,火车站,中南·春溪集,126.00,南 北,3室2厅2卫,3000
整租·中原德景园 3室2厅 南,武陵区,白马湖,中原德景园,120.00,南,3室2厅2卫,3000
整租·泓鑫桃林 3室2厅 东南/南,武陵区,滨湖公园,泓鑫桃林,130.00,东南 南,3室2厅2卫,2800
整租·浙商广场 3室2厅 南,武陵区,紫桥,浙商广场,119.00,南,3室2厅1卫,2800
整租·新邦壹品 3室2厅 南/北,武陵区,火车站,新邦壹品,126.00,南 北,3室2厅2卫,2600
整租·新邦壹品 3室2厅 南/北,武陵区,火车站,新邦壹品,125.96,南 北,3室2厅2卫,2800
整租·上东曼城 3室2厅 南,武陵区,甘露寺,上东曼城,114.00,南,3室2厅1卫,2600
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,126.00,南,3室2厅2卫,2800
整租·紫御华庭 3室2厅 南,武陵区,白马湖,紫御华庭,127.00,南,3室2厅2卫,2700
整租·水榭花城 · 东城 3室2厅 东南/南,武陵区,滨湖公园,水榭花城 · 东城,112.00,东南 南,3室2厅2卫,2800
整租·诚信·枫林逸景 3室2厅 南,武陵区,白马湖,诚信·枫林逸景,125.00,南,3室2厅2卫,2600
整租·新世纪花园 3室2厅 南,武陵区,芷兰,新世纪花园,130.00,南,3室2厅1卫,2700
整租·恒大御龙天峰 3室2厅 南,武陵区,火车站,恒大御龙天峰,130.00,南,3室2厅2卫,3000
整租·万达湖公馆A1区 3室2厅 南,武陵区,白马湖,万达湖公馆A1区,123.00,南,3室2厅1卫,2900
整租·伟星·文津华庭 3室2厅 南,武陵区,文理学院,伟星·文津华庭,125.00,南,3室2厅2卫,3000
整租·常青藤▪未来城 3室2厅 南,武陵区,白马湖,常青藤▪未来城,125.00,南,3室2厅1卫,3000
整租·常德恒大华府 3室2厅 南/北,武陵区,芷兰,常德恒大华府,125.00,南 北,3室2厅2卫,2800
整租·钻石家苑 3室2厅 南,武陵区,文理学院,钻石家苑,116.00,南,3室2厅1卫,2600
整租·汇景中央广场 3室2厅 南,武陵区,文理学院,汇景中央广场,114.00,南,3室2厅2卫,3000
整租·香江悦府 3室2厅 南,武陵区,火车站,香江悦府,115.00,南,3室2厅2卫,2600
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,125.80,南,3室2厅2卫,2700
整租·汇景中央广场 3室2厅 南,武陵区,文理学院,汇景中央广场,114.00,南,3室2厅2卫,2800
整租·德和圆 3室2厅 南,武陵区,白马湖,德和圆,125.00,南,3室2厅2卫,2800
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,118.00,南,3室2厅2卫,2800
整租·雅林春晓 3室2厅 南,武陵区,火车站,雅林春晓,123.00,南,3室2厅2卫,2800
整租·常德恒大华府 3室2厅 南/北,武陵区,芷兰,常德恒大华府,115.00,南 北,3室2厅2卫,2600
整租·万达湖公馆A1区 3室2厅 南,武陵区,白马湖,万达湖公馆A1区,112.00,南,3室2厅1卫,2600
整租·常德恒大华府 3室2厅 南/北,武陵区,芷兰,常德恒大华府,126.00,南 北,3室2厅2卫,2800
整租·汇景城 3室2厅 南/北,武陵区,白马湖,汇景城,112.00,南 北,3室2厅2卫,2800
整租·万达湖公馆D区 3室2厅 南/北,武陵区,白马湖,万达湖公馆D区,115.00,南 北,3室2厅1卫,3000
整租·中原德景园 3室2厅 南/北,武陵区,白马湖,中原德景园,110.00,南 北,3室2厅2卫,2800
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,128.82,南,3室2厅2卫,2600
整租·中原德景园 3室2厅 东南/南,武陵区,白马湖,中原德景园,115.00,东南 南,3室2厅2卫,3000
整租·常德恒大华府 3室2厅 南/北,武陵区,芷兰,常德恒大华府,121.00,南 北,3室2厅2卫,2800
整租·芙蓉盛世 3室2厅 南,武陵区,白马湖,芙蓉盛世,120.00,南,3室2厅2卫,2800
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,122.00,南,3室2厅2卫,2600
整租·常德恒大华府 3室2厅 南/北,武陵区,芷兰,常德恒大华府,128.82,南 北,3室2厅2卫,2700
整租·万达湖公馆A1区 3室2厅 南,武陵区,白马湖,万达湖公馆A1区,125.00,南,3室2厅2卫,2800
整租·中原德景园 3室2厅 南,武陵区,白马湖,中原德景园,112.67,南,3室2厅2卫,3000
整租·鸿瑞和府 3室2厅 东,武陵区,芷兰,鸿瑞和府,110.00,东,3室2厅1卫,3000
整租·常德恒大华府 3室2厅 南/北,武陵区,芷兰,常德恒大华府,122.00,南 北,3室2厅2卫,3000
整租·中原德景园 3室2厅 南,武陵区,白马湖,中原德景园,117.85,南,3室2厅2卫,3000
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,122.00,南,3室2厅2卫,2600
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,128.00,南,3室2厅2卫,2800
整租·万达湖公馆A2区 3室2厅 东南,武陵区,白马湖,万达湖公馆A2区,127.00,东南,3室2厅2卫,2900
整租·芙蓉盛世 3室2厅 南/北,武陵区,白马湖,芙蓉盛世,117.00,南 北,3室2厅2卫,2600
整租·万达湖公馆D区 3室2厅 南/北,武陵区,白马湖,万达湖公馆D区,115.00,南 北,3室2厅1卫,2600
整租·中原德景园 3室2厅 南,武陵区,白马湖,中原德景园,120.00,南,3室2厅2卫,2800
整租·公园世家 3室2厅 南,武陵区,白马湖,公园世家,113.50,南,3室2厅2卫,2600
整租·芙蓉盛世 3室2厅 南,武陵区,白马湖,芙蓉盛世,126.00,南,3室2厅2卫,2600
整租·中原德景园 3室2厅 南/北,武陵区,白马湖,中原德景园,128.00,南 北,3室2厅2卫,2800
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,120.00,南,3室2厅2卫,2600
整租·长安西郡 3室2厅 南,武陵区,三岔路,长安西郡,130.00,南,3室2厅2卫,2700
整租·万达湖公馆D区 3室2厅 南,武陵区,白马湖,万达湖公馆D区,115.00,南,3室2厅1卫,2700
整租·常德恒大华府 3室2厅 南/北,武陵区,芷兰,常德恒大华府,122.00,南 北,3室2厅2卫,3000
整租·中原德景园 3室2厅 南,武陵区,白马湖,中原德景园,117.85,南,3室2厅2卫,3000
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,122.00,南,3室2厅2卫,2600
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,128.00,南,3室2厅2卫,2800
整租·万达湖公馆A2区 3室2厅 东南,武陵区,白马湖,万达湖公馆A2区,127.00,东南,3室2厅2卫,2900
整租·芙蓉盛世 3室2厅 南/北,武陵区,白马湖,芙蓉盛世,117.00,南 北,3室2厅2卫,2600
整租·万达湖公馆C区 3室2厅 南,武陵区,白马湖,万达湖公馆C区,110.00,南,3室2厅1卫,2600
整租·保利中央公园二期 3室2厅 南,武陵区,柳叶湖,保利中央公园二期,120.00,南,3室2厅1卫,2700
整租·恒大御龙天峰 3室2厅 南/北,武陵区,火车站,恒大御龙天峰,121.00,南 北,3室2厅2卫,2700
整租·公园世家 3室2厅 南/北,武陵区,白马湖,公园世家,125.00,南 北,3室2厅2卫,3200
整租·经泽星都 3室2厅 南,武陵区,地区医院,经泽星都,112.00,南,3室2厅1卫,3200
整租·万达湖公馆C区 3室2厅 南,武陵区,白马湖,万达湖公馆C区,113.00,南,3室2厅1卫,3300
整租·老西门 3室2厅 南,武陵区,北站,老西门,119.30,南,3室2厅2卫,3300
整租·君华·御庭 3室2厅 南,武陵区,白马湖,君华·御庭,120.00,南,3室2厅2卫,3500
整租·恒大御龙天峰 3室2厅 南/北,武陵区,火车站,恒大御龙天峰,121.00,南 北,3室2厅2卫,3500
整租·公园世家 3室2厅 南,武陵区,白马湖,公园世家,125.00,南,3室2厅2卫,3500
整租·紫御华庭 3室2厅 南/北,武陵区,白马湖,紫御华庭,136.00,南 北,3室2厅2卫,1100
整租·乾園博士府 3室1厅 南,武陵区,柳叶湖,乾園博士府,134.00,南,3室1厅2卫,800
整租·湘北第一村 3室1厅 南,武陵区,紫桥,湘北第一村,130.00,南,3室1厅1卫,1200
整租·希豪苑 3室2厅 南,武陵区,三闾,希豪苑,138.00,南,3室2厅1卫,1200
整租·电力南苑 3室2厅 南/北,武陵区,地区医院,电力南苑,139.00,南 北,3室2厅2卫,1200
整租·芷蘭居 3室2厅 南,武陵区,芷兰,芷蘭居,135.00,南,3室2厅2卫,1200
整租·舒博园小区 3室2厅 南/北,武陵区,甘露寺,舒博园小区,140.00,南 北,3室2厅1卫,1200
整租·裕华明珠 3室3厅 南,鼎城区,桥南,裕华明珠,150.00,南,3室3厅3卫,1200
整租·实通花园 3室2厅 南,武陵区,宏大,实通花园,135.00,南,3室2厅2卫,1200
整租·长家山社区居委会 3室2厅 东南,武陵区,文理学院,长家山社区居委会,150.00,东南,3室2厅2卫,1400
整租·劳动卫生职业病防治所宿舍 3室2厅 南/北,武陵区,宏大,劳动卫生职业病防治所宿舍,133.82,南 北,3室2厅2卫,1300
整租·香樟园 3室2厅 南,武陵区,白马湖,香樟园,140.00,南,3室2厅2卫,1500
整租·金盛小区 3室2厅 南,武陵区,三闾,金盛小区,133.00,南,3室2厅2卫,1500
整租·雅福园 3室2厅 南,武陵区,三岔路,雅福园,137.39,南,3室2厅2卫,1500
整租·皂果小区西区 3室2厅 南,武陵区,三岔路,皂果小区西区,150.00,南,3室2厅2卫,1500
整租·大阳公寓 3室2厅 南/北,武陵区,滨湖公园,大阳公寓,148.80,南 北,3室2厅2卫,1450
整租·湘北苑 3室2厅 南,武陵区,紫桥,湘北苑,145.00,南,3室2厅2卫,1500
整租·紫东花园 3室2厅 南,武陵区,五强溪,紫东花园,136.00,南,3室2厅2卫,1400
整租·鑫源大厦 3室2厅 南/北,武陵区,芷兰,鑫源大厦,141.00,南 北,3室2厅2卫,1500
整租·金穗花园 3室2厅 南/北,武陵区,宏大,金穗花园,130.00,南 北,3室2厅1卫,1500
整租·邮政新村 3室2厅 南,武陵区,鸿升,邮政新村,150.00,南,3室2厅2卫,1500
整租·宏宇山庄 3室2厅 南,武陵区,滨湖公园,宏宇山庄,140.00,南,3室2厅2卫,1500
整租·新世纪汽配城 3室2厅 南,武陵区,火车站,新世纪汽配城,143.97,南,3室2厅2卫,1500
整租·新源印刷厂宿舍 3室2厅 南,武陵区,步行街,新源印刷厂宿舍,130.00,南,3室2厅1卫,1300
整租·五强溪 3室2厅 南/北,武陵区,五强溪,五强溪,142.00,南 北,3室2厅2卫,1500
整租·金盛小区 3室2厅 东,武陵区,三闾,金盛小区,132.00,东,3室2厅2卫,1380
整租·西苑新村 3室2厅 南/北,武陵区,五强溪,西苑新村,134.00,南 北,3室2厅2卫,1500
整租·三一翡翠湾 3室2厅 南,武陵区,三闾,三一翡翠湾,134.00,南,3室2厅2卫,1500
整租·城投蓉国新赋 3室2厅 南/北,武陵区,白马湖,城投蓉国新赋,143.00,南 北,3室2厅2卫,1500
整租·希豪苑 3室2厅 南,武陵区,三闾,希豪苑,144.00,南,3室2厅2卫,1480
整租·盛唐四月天 3室2厅 东,武陵区,地区医院,盛唐四月天,135.00,东,3室2厅2卫,1300
整租·紫缘路220号 3室2厅 南/北,武陵区,三闾,紫缘路220号,130.00,南 北,3室2厅1卫,1400
整租·常德市农业机械化研究所宿舍 3室2厅 东南/南,武陵区,地区医院,常德市农业机械化研究所宿舍,132.00,东南 南,3室2厅2卫,1500
整租·绿岛小区 3室2厅 南,武陵区,三闾,绿岛小区,133.00,南,3室2厅1卫,1500
整租·东方美景二期 3室2厅 南/北,武陵区,柳叶湖,东方美景二期,138.00,南 北,3室2厅2卫,1500
整租·怡景嘉苑 3室2厅 南,武陵区,三闾,怡景嘉苑,133.00,南,3室2厅2卫,1500
整租·实通花园 3室2厅 南,武陵区,宏大,实通花园,138.00,南,3室2厅2卫,1500
整租·十一中宿舍 3室2厅 南,武陵区,紫桥,十一中宿舍,135.00,南,3室2厅2卫,1400
整租·金江南 3室2厅 南,鼎城区,桥南,金江南,137.00,南,3室2厅2卫,1500
整租·金鳳川紫 3室2厅 南,武陵区,柳叶湖,金鳳川紫,132.00,南,3室2厅2卫,1500
整租·常德市水利局人民东路宿舍 3室2厅 南/北,武陵区,地区医院,常德市水利局人民东路宿舍,130.00,南 北,3室2厅2卫,1500
整租·楠沙小区 3室2厅 南/北,武陵区,三闾,楠沙小区,130.00,南 北,3室2厅2卫,1300
整租·金江南 3室2厅 南/北,鼎城区,桥南,金江南,137.00,南 北,3室2厅2卫,1400
整租·十一中宿舍 3室2厅 南,武陵区,紫桥,十一中宿舍,135.00,南,3室2厅2卫,1400
整租·金江南 3室2厅 南,鼎城区,桥南,金江南,137.00,南,3室2厅2卫,1500
整租·德泰花园 3室2厅 南,武陵区,三闾,德泰花园,130.00,南,3室2厅2卫,1500
整租·紫桥三区 3室2厅 南,武陵区,紫桥,紫桥三区,130.00,南,3室2厅2卫,1500
整租·东方美景二期 3室2厅 南/北,武陵区,柳叶湖,东方美景二期,138.00,南 北,3室2厅2卫,1500
整租·紫华园 3室2厅 错层 南,武陵区,滨湖公园,紫华园,139.85,南,3室2厅2卫,1500
整租·五强溪 3室2厅 南,武陵区,五强溪,五强溪,135.00,南,3室2厅2卫,1500
整租·华泰苑 3室2厅 南,武陵区,宏大,华泰苑,146.00,南,3室2厅2卫,1600
