名称,区,板块,具体地址,面积（㎡）,朝向,房型,租价（元/月）
整租·旗胜家园 2室1厅 南,昌平,西三旗,旗胜家园,89.00,南,2室1厅1卫,6600
整租·平原里小区 3室2厅 南/北,西城,牛街,平原里小区,81.65,南 北,3室2厅2卫,10000
整租·海淀南路 2室1厅 南/北,海淀,苏州桥,海淀南路,60.50,南 北,2室1厅1卫,8500
整租·青云北区 1室1厅 南,海淀,双榆树,青云北区,41.00,南,1室1厅1卫,7000
整租·荣丰2008 1室0厅 西,西城,广安门,荣丰2008,25.60,西,1室0厅1卫,3600
整租·朝阳捷座 2室1厅 东/南/北,朝阳,石佛营,朝阳捷座,70.78,东 南 北,2室1厅1卫,6200
整租·钢铁研究院 1室1厅 东,海淀,白石桥,钢铁研究院,61.00,东,1室1厅1卫,6300
整租·和谐雅园 2室1厅 西南,朝阳,劲松,和谐雅园,85.81,西南,2室1厅1卫,8700
整租·南海家园六里 2室2厅 南/北,大兴,亦庄开发区其它,南海家园六里,89.57,南 北,2室2厅1卫,5000
整租·景泰西里西区 2室1厅 东/西,东城,永定门,景泰西里西区,85.70,东 西,2室1厅1卫,8500
整租·东华金座 2室1厅 北,西城,牛街,东华金座,81.00,北,2室1厅1卫,8000
整租·远见名苑 1室1厅 西北,西城,广安门,远见名苑,56.40,西北,1室1厅1卫,6600
整租·光彩家园 1室1厅 南,丰台,赵公口,光彩家园,60.00,南,1室1厅1卫,5200
整租·南郎家园 2室1厅 东,朝阳,CBD,南郎家园,49.00,东,2室1厅1卫,6900
整租·庑殿家苑B区 1室1厅 南/北,大兴,旧宫,庑殿家苑B区,67.00,南 北,1室1厅1卫,4100
整租·会城门小区 2室1厅 南/北,海淀,军博,会城门小区,60.40,南 北,2室1厅1卫,8200
整租·旭辉奥都 3房间 南,朝阳,北苑,旭辉奥都,90.00,南,3房间1卫,8000
整租·豆瓣胡同 2室1厅 南,东城,朝阳门内,豆瓣胡同,71.44,南,2室1厅1卫,10500
整租·西便门外大街 1室0厅 南,西城,木樨地,西便门外大街,36.82,南,1室0厅1卫,6800
整租·华龙大厦 1室1厅 西,西城,马甸,华龙大厦,105.93,西,1室1厅1卫,13347
整租·双兴北区 2室1厅 南/北,顺义,顺义城,双兴北区,93.00,南 北,2室1厅1卫,4200
整租·团结湖南里 1室1厅 东北,朝阳,团结湖,团结湖南里,43.19,东北,1室1厅1卫,6300
整租·白纸坊西街 1室1厅 南,西城,右安门内,白纸坊西街,50.00,南,1室1厅1卫,5500
整租·东晶国际 1室1厅 西南,亦庄开发区,亦庄,东晶国际,52.84,西南,1室1厅1卫,4000
整租·三里河北街2号院 2室1厅 南/北,西城,月坛,三里河北街2号院,51.90,南 北,2室1厅1卫,9800
整租·平原里小区 2室1厅 东北,西城,牛街,平原里小区,72.00,东北,2室1厅1卫,6500
整租·海淀南路 2室1厅 南/北,海淀,苏州桥,海淀南路,60.50,南 北,2室1厅1卫,8500
整租·和谐雅园 2室1厅 西南,朝阳,劲松,和谐雅园,85.81,西南,2室1厅1卫,8700
整租·青云北区 1室1厅 南,海淀,双榆树,青云北区,41.00,南,1室1厅1卫,7000
整租·合生滨江帝景二期 2室1厅 南/北,通州,玉桥,合生滨江帝景二期,91.00,南 北,2室1厅1卫,5500
整租·远见名苑 1室1厅 西北,西城,广安门,远见名苑,56.40,西北,1室1厅1卫,6600
整租·首开熙悦双子座 2房间 西北,房山,长阳,首开熙悦双子座,52.89,西北,2房间1卫,3400
整租·南郎家园 2室1厅 东,朝阳,CBD,南郎家园,49.00,东,2室1厅1卫,6900
整租·光彩家园 1室1厅 南,丰台,赵公口,光彩家园,60.00,南,1室1厅1卫,5200
整租·润都大厦 3房间 南,丰台,宋家庄,润都大厦,45.00,南,3房间1卫,6500
整租·宜品上层 1房间 南,海淀,上地,宜品上层,57.37,南,1房间1卫,5500
整租·万方景轩 2室2厅 南,朝阳,太阳宫,万方景轩,91.29,南,2室2厅1卫,12000
整租·槐柏树街北里 1室1厅 西南,西城,长椿街,槐柏树街北里,48.00,西南,1室1厅1卫,5500
整租·火星园 2室2厅 南/北,朝阳,太阳宫,火星园,102.61,南 北,2室2厅1卫,14500
整租·民岳家园 3室1厅 南/北,丰台,岳各庄,民岳家园,119.00,南 北,3室1厅1卫,7800
整租·北新家园 2室2厅 东/西,海淀,西三旗,北新家园,73.00,东 西,2室2厅1卫,5300
整租·马连道路5号院 2室1厅 南,西城,马连道,马连道路5号院,54.00,南,2室1厅1卫,5500
整租·朗廷 1房间 南,朝阳,管庄,朗廷,44.76,南,1房间1卫,4000
整租·柏林爱乐二期 2室1厅 东/北,朝阳,常营,柏林爱乐二期,72.00,东 北,2室1厅1卫,5800
整租·海淀南路 2室1厅 南/北,海淀,苏州桥,海淀南路,59.80,南 北,2室1厅1卫,8200
整租·常楹公元自由派 1房间 西南,朝阳,常营,常楹公元自由派,37.41,西南,1房间1卫,4000
整租·青云北区 2室1厅 南,海淀,双榆树,青云北区,48.12,南,2室1厅1卫,8500
整租·朝阳园 2室2厅 东南,朝阳,朝青,朝阳园,93.60,东南,2室2厅1卫,8800
整租·万科金域东郡 3室1厅 南/北,大兴,亦庄开发区其它,万科金域东郡,91.48,南 北,3室1厅1卫,7500
整租·东方郁金香 1房间 北,朝阳,立水桥,东方郁金香,42.57,北,1房间1卫,4800
整租·玉林东里三区 2室1厅 南/北,丰台,右安门外,玉林东里三区,54.44,南 北,2室1厅1卫,5500
整租·动力厂宿舍 2室1厅 南,海淀,安宁庄,动力厂宿舍,62.10,南,2室1厅1卫,5800
整租·百荣嘉园 2室1厅 南,东城,永定门,百荣嘉园,65.00,南,2室1厅1卫,6300
整租·横七条 1室1厅 东,丰台,刘家窑,横七条,50.00,东,1室1厅1卫,3800
整租·和平里一区 1室1厅 南,东城,和平里,和平里一区,40.00,南,1室1厅1卫,5400
整租·金隅润景阁 2室1厅 西南,丰台,青塔,金隅润景阁,101.00,西南,2室1厅1卫,6200
整租·澳林春天四期 3室2厅 南/北,朝阳,奥林匹克公园,澳林春天四期,156.55,南 北,3室2厅2卫,18500
整租·胜利小区 1室1厅 南/北,顺义,顺义城,胜利小区,58.00,南 北,1室1厅1卫,3200
整租·南环里 1室0厅 西,昌平,鼓楼大街,南环里,35.00,西,1室0厅1卫,2500
整租·朗芳园三区 1室1厅 南,通州,通州其它,朗芳园三区,53.00,南,1室1厅1卫,3500
整租·茶贸国际中心 1房间 南/西,西城,马连道,茶贸国际中心,32.85,南 西,1房间1卫,3950
整租·东亚上北中心 2房间 东,昌平,回龙观,东亚上北中心,57.00,东,2房间1卫,5200
整租·中国铁建兴盛嘉苑 3室1厅 南/北,大兴,瀛海,中国铁建兴盛嘉苑,87.45,南 北,3室1厅1卫,5300
整租·双花园西里 3室1厅 南/北,朝阳,双井,双花园西里,106.00,南 北,3室1厅1卫,9500
整租·金融街融汇 1室1厅 东/西,大兴,天宫院,金融街融汇,52.56,东 西,1室1厅1卫,3780
整租·清逸园 2室1厅 南,大兴,旧宫,清逸园,65.00,南,2室1厅1卫,4100
整租·兴海家园月苑 2室1厅 南/北,大兴,西红门,兴海家园月苑,77.00,南 北,2室1厅1卫,5500
整租·海晟名苑北区 1室0厅 西,东城,工体,海晟名苑北区,47.69,西,1室0厅1卫,8000
整租·国融国际 1室1厅 西,亦庄开发区,亦庄,国融国际,42.60,西,1室1厅1卫,4200
整租·正源尚峰尚水 3房间 西,海淀,海淀北部新区,正源尚峰尚水,60.00,西,3房间2卫,6500
整租·华业东方玫瑰A区 1室1厅 西南,通州,临河里,华业东方玫瑰A区,63.00,西南,1室1厅1卫,4300
整租·金地中央世家 1室1厅 南,顺义,后沙峪,金地中央世家,45.00,南,1室1厅2卫,4600
整租·王府温馨公寓 3室2厅 南/北,昌平,北七家,王府温馨公寓,179.36,南 北,3室2厅2卫,5600
整租·新村三里 2室1厅 南/北,丰台,玉泉营,新村三里,54.50,南 北,2室1厅1卫,4800
整租·石景嘉园 2室1厅 东南,石景山,八角,石景嘉园,67.00,东南,2室1厅1卫,4500
整租·首开熙悦广场 5房间 东南,房山,长阳,首开熙悦广场,82.86,东南,5房间1卫,4500
整租·集贤雅苑北区 1室0厅 南,大兴,旧宫,集贤雅苑北区,41.00,南,1室0厅1卫,3500
整租·小南庄甲26号院 1室1厅 南,海淀,苏州桥,小南庄甲26号院,42.00,南,1室1厅1卫,5500
整租·北官厅胡同 3室0厅 东/南/西,东城,东直门,北官厅胡同,56.92,东 南 西,3室0厅1卫,8000
整租·华严里 2室1厅 南/北,朝阳,健翔桥,华严里,65.65,南 北,2室1厅1卫,7300
整租·古城北路 2室1厅 东/西,石景山,古城,古城北路,60.19,东 西,2室1厅1卫,4600
整租·金桥国际 1室1厅 东,东城,广渠门,金桥国际,63.35,东,1室1厅1卫,7000
整租·南平里 2室1厅 南/北,朝阳,首都机场,南平里,58.57,南 北,2室1厅1卫,3600
整租·大旸楼 2室1厅 南,朝阳,大望路,大旸楼,86.00,南,2室1厅1卫,9300
整租·玺萌鹏苑 1室0厅 北,丰台,草桥,玺萌鹏苑,33.00,北,1室0厅1卫,4500
整租·澳林春天四期 3室2厅 南/北,朝阳,奥林匹克公园,澳林春天四期,154.65,南 北,3室2厅2卫,16000
整租·御景春天A区 1室1厅 西,丰台,科技园区,御景春天A区,48.00,西,1室1厅1卫,4500
整租·华樾北京 4室2厅 南/北,朝阳,中央别墅区,华樾北京,144.00,南 北,4室2厅3卫,24000
整租·京贸国际城 1室1厅 南,通州,武夷花园,京贸国际城,68.09,南,1室1厅1卫,4500
整租·天通公园里 1室0厅 东南,昌平,天通苑,天通公园里,55.00,东南,1室0厅1卫,5000
整租·吕营嘉园A区 2室2厅 南/北,朝阳,十里河,吕营嘉园A区,90.73,南 北,2室2厅1卫,6000
整租·龙泽苑西区 3室2厅 南/北,昌平,回龙观,龙泽苑西区,130.38,南 北,3室2厅2卫,9000
整租·玺源台 2室1厅 东南,西城,广安门,玺源台,67.21,东南,2室1厅1卫,11000
整租·国仕汇 2室1厅 南,昌平,回龙观,国仕汇,74.00,南,2室1厅1卫,5800
整租·建邦枫景 2室1厅 东南,丰台,青塔,建邦枫景,78.00,东南,2室1厅1卫,6000
整租·和谐家园一区 2室1厅 南/北,昌平,回龙观,和谐家园一区,94.45,南 北,2室1厅1卫,6200
整租·丰汇园小区 1室1厅 西,西城,金融街,丰汇园小区,36.80,西,1室1厅1卫,7000
整租·东直门南大街 3室1厅 东南/南,东城,东直门,东直门南大街,82.24,东南 南,3室1厅1卫,13000
整租·南新园 2室1厅 南/北,朝阳,华威桥,南新园,68.00,南 北,2室1厅1卫,5500
整租·鹏润家园 4室1厅 东南,丰台,菜户营,鹏润家园,188.00,东南,4室1厅2卫,21500
整租·金兴苑 3室1厅 南/北,丰台,菜户营,金兴苑,128.00,南 北,3室1厅2卫,10000
整租·观湖国际 3室2厅 东/西,朝阳,朝阳公园,观湖国际,167.75,东 西,3室2厅2卫,22000
整租·泰河园一里一区 1室1厅 南,亦庄开发区,亦庄开发区其它,泰河园一里一区,61.00,南,1室1厅1卫,4600
整租·通泰国际公馆 1室1厅 南,亦庄开发区,亦庄,通泰国际公馆,53.26,南,1室1厅1卫,4800
整租·建欣苑四里 2室1厅 南/北,丰台,大红门,建欣苑四里,67.12,南 北,2室1厅1卫,4500
整租·荣丰2008 3室2厅 东南,西城,广安门,荣丰2008,168.12,东南,3室2厅2卫,16500
整租·海棠湾二期 2室1厅 南/北,通州,临河里,海棠湾二期,86.00,南 北,2室1厅1卫,4800
整租·兰园 3室2厅 南/北,海淀,马连洼,兰园,90.63,南 北,3室2厅1卫,9000
整租·后现代城D区 2室1厅 东,朝阳,大望路,后现代城D区,74.95,东,2室1厅1卫,8000
整租·中铁翰庭 1室0厅 西,海淀,学院路,中铁翰庭,32.40,西,1室0厅1卫,7200
整租·沿海赛洛城四期 1室1厅 西,朝阳,百子湾,沿海赛洛城四期,50.00,西,1室1厅1卫,6000
整租·万寿路1号院 3室1厅 南/北,海淀,万寿路,万寿路1号院,79.49,南 北,3室1厅1卫,8900
整租·中海御鑫阁 1室0厅 南,丰台,科技园区,中海御鑫阁,41.56,南,1室0厅1卫,4800
整租·珺悦国际 2房间 北,大兴,天宫院,珺悦国际,63.49,北,2房间1卫,3900
整租·中海枫涟山庄 3室1厅 南/北,海淀,西北旺,中海枫涟山庄,122.00,南 北,3室1厅1卫,10500
整租·鸿坤理想城礼域府 2室1厅 南,大兴,西红门,鸿坤理想城礼域府,96.00,南,2室1厅1卫,6000
整租·京贸国际城 2室1厅 东北,通州,武夷花园,京贸国际城,81.00,东北,2室1厅1卫,4500
整租·万泉寺南里 2室1厅 南/北,丰台,菜户营,万泉寺南里,62.00,南 北,2室1厅1卫,5200
整租·金通阳光苑 2室2厅 南,丰台,青塔,金通阳光苑,91.40,南,2室2厅1卫,5600
整租·亦庄北岸 1室0厅 东,大兴,旧宫,亦庄北岸,38.00,东,1室0厅1卫,3300
整租·钟表南园 2室1厅 东/西,海淀,马甸,钟表南园,58.40,东 西,2室1厅1卫,6900
整租·奥林匹克花园四期 2室1厅 南/北,朝阳,东坝,奥林匹克花园四期,73.05,南 北,2室1厅1卫,7000
整租·融泽嘉园中路2号院 3室1厅 南/北,昌平,回龙观,融泽嘉园中路2号院,93.18,南 北,3室1厅1卫,7200
整租·方恒偶寓 1室1厅 西,丰台,宋家庄,方恒偶寓,72.00,西,1室1厅1卫,5800
整租·紫南家园 2室1厅 南/北,朝阳,欢乐谷,紫南家园,80.00,南 北,2室1厅1卫,7000
整租·白墙子街2号院 1室1厅 南,朝阳,方庄,白墙子街2号院,55.00,南,1室1厅1卫,5800
整租·交大畅园 1室1厅 东南,海淀,西直门,交大畅园,60.00,东南,1室1厅1卫,8000
整租·北城根小区 2室1厅 西北,昌平,鼓楼大街,北城根小区,76.40,西北,2室1厅1卫,3300
整租·复兴路乙6号院 2室1厅 东北,海淀,军博,复兴路乙6号院,55.10,东北,2室1厅1卫,8100
整租·新中关 1室0厅 南,海淀,苏州桥,新中关,62.60,南,1室0厅1卫,7500
整租·翡翠公园二期 2室1厅 南/北,昌平,北七家,翡翠公园二期,75.26,南 北,2室1厅1卫,5000
整租·华彩国际公寓 1室1厅 南,朝阳,望京,华彩国际公寓,53.00,南,1室1厅1卫,9500
整租·西豪逸景 1室0厅 北,西城,广安门,西豪逸景,55.00,北,1室0厅1卫,5800
整租·电信小区 1室1厅 东/西,海淀,军博,电信小区,43.86,东 西,1室1厅1卫,5300
整租·同馨家园 2室2厅 南/北,丰台,青塔,同馨家园,79.03,南 北,2室2厅1卫,3000
整租·团结大院 2室0厅 南/北,西城,车公庄,团结大院,61.30,南 北,2室0厅1卫,7500
整租·风度柏林 2室1厅 复式 南,朝阳,大望路,风度柏林,109.00,南,2室1厅2卫,10000
整租·孛旺花园 1室0厅 南,朝阳,垡头,孛旺花园,55.00,南,1室0厅1卫,4100
整租·翡翠公园一期 2室1厅 南,昌平,北七家,翡翠公园一期,78.00,南,2室1厅1卫,4500
整租·五福玲珑居北区 2室1厅 东/西,海淀,四季青,五福玲珑居北区,72.00,东 西,2室1厅1卫,7700
整租·兴琦家园 1室0厅 北,丰台,马家堡,兴琦家园,46.00,北,1室0厅1卫,4400
整租·高家园五区 3室1厅 东,朝阳,酒仙桥,高家园五区,81.38,东,3室1厅1卫,8400
整租·京贸国际城 2室1厅 西北,通州,武夷花园,京贸国际城,88.00,西北,2室1厅1卫,5300
整租·广安门北街 1室1厅 东,西城,长椿街,广安门北街,48.25,东,1室1厅1卫,4500
整租·车站南里 2室1厅 南/北,大兴,黄村火车站,车站南里,77.58,南 北,2室1厅1卫,3500
整租·横一条甲18号院 2室1厅 南,丰台,宋家庄,横一条甲18号院,89.88,南,2室1厅1卫,6500
整租·智德东巷 1室0厅 南,东城,灯市口,智德东巷,16.00,南,1室0厅1卫,3500
整租·中奥广场首站 2房间 北,丰台,丰台其它,中奥广场首站,41.31,北,2房间1卫,3000
整租·禄米仓胡同71号院 2室1厅 南/北,东城,朝阳门内,禄米仓胡同71号院,52.74,南 北,2室1厅1卫,8500
整租·润枫德尚苑 3室2厅 东南,朝阳,亚运村,润枫德尚苑,202.71,东南,3室2厅2卫,26000
整租·展览路 2室1厅 东,西城,阜成门,展览路,52.90,东,2室1厅1卫,7000
整租·首城国际B区 2室1厅 南/北,朝阳,双井,首城国际B区,86.51,南 北,2室1厅1卫,9500
整租·金沟河3号院 2室1厅 南/北,海淀,五棵松,金沟河3号院,56.49,南 北,2室1厅1卫,5500
整租·主场 1室0厅 南,朝阳,亚运村小营,主场,53.00,南,1室0厅1卫,7000
整租·温泉花园A区 2室1厅 南,昌平,北七家,温泉花园A区,58.30,南,2室1厅1卫,3400
整租·广安门内大街 3室1厅 西南,西城,牛街,广安门内大街,83.00,西南,3室1厅1卫,9000
整租·清枫华景园 1室1厅 东,海淀,学院路,清枫华景园,57.00,东,1室1厅1卫,7000
整租·海棠湾一期 1室0厅 西,通州,临河里,海棠湾一期,46.00,西,1室0厅1卫,3500
整租·扑满山 1室1厅 东,丰台,刘家窑,扑满山,80.00,东,1室1厅1卫,8000
整租·河和居 2房间 南,通州,通州北苑,河和居,58.00,南,2房间1卫,5300
整租·大羊宜宾胡同31号院 1室1厅 南,东城,建国门内,大羊宜宾胡同31号院,41.08,南,1室1厅1卫,6600
整租·海户西里 3室1厅 东/西,丰台,洋桥,海户西里,80.20,东 西,3室1厅1卫,6500
整租·国瑞熙墅 1室1厅 南,昌平,北七家,国瑞熙墅,61.00,南,1室1厅1卫,3600
整租·明日嘉园 2室1厅 西/北,丰台,马家堡,明日嘉园,93.00,西 北,2室1厅1卫,7800
整租·龙冠冠华苑 2室1厅 南,昌平,北七家,龙冠冠华苑,89.00,南,2室1厅1卫,5200
整租·汇景苑三区 3室1厅 南/北,朝阳,东坝,汇景苑三区,87.33,南 北,3室1厅1卫,6000
整租·枣营南里 1室1厅 南/北,朝阳,农展馆,枣营南里,42.12,南 北,1室1厅1卫,6000
整租·首座御园一区二期 2室1厅 东南,大兴,枣园,首座御园一区二期,94.00,东南,2室1厅1卫,3800
整租·冠城大通百旺府 4室1厅 复式 南/北,海淀,海淀北部新区,冠城大通百旺府,248.98,南 北,4室1厅1卫,25000
整租·方安苑 3室1厅 南/西,丰台,宋家庄,方安苑,122.44,南 西,3室1厅1卫,8200
整租·枣园小区 1室1厅 南/北,大兴,枣园,枣园小区,56.82,南 北,1室1厅1卫,3600
整租·金沟河3号院 2室1厅 南/北,海淀,五棵松,金沟河3号院,56.49,南 北,2室1厅1卫,5500
整租·主场 1室0厅 南,朝阳,亚运村小营,主场,53.00,南,1室0厅1卫,7000
整租·清枫华景园 1室1厅 东,海淀,学院路,清枫华景园,57.00,东,1室1厅1卫,7000
整租·海棠湾一期 1室0厅 西,通州,临河里,海棠湾一期,46.00,西,1室0厅1卫,3500
整租·扑满山 1室1厅 东,丰台,刘家窑,扑满山,80.00,东,1室1厅1卫,8000
整租·河和居 2房间 南,通州,通州北苑,河和居,58.00,南,2房间1卫,5300
整租·中海御鑫阁 1室0厅 西/北,丰台,科技园区,中海御鑫阁,41.25,西 北,1室0厅1卫,4500
整租·永丰里E区 2室1厅 南/北,通州,通州其它,永丰里E区,80.00,南 北,2室1厅1卫,4500
整租·冠城大通百旺府 4室1厅 复式 南/北,海淀,海淀北部新区,冠城大通百旺府,248.98,南 北,4室1厅1卫,25000
整租·金隅万科城三期 2室1厅 西南,昌平,鼓楼大街,金隅万科城三期,84.00,西南,2室1厅1卫,5000
整租·旗胜家园 2室1厅 南,昌平,西三旗,旗胜家园,71.00,南,2室1厅1卫,6200
整租·郁金香舍 2室1厅 东南,亦庄开发区,亦庄,郁金香舍,86.43,东南,2室1厅1卫,7500
整租·银地家园 1室0厅 北,丰台,花乡,银地家园,43.58,北,1室0厅1卫,3500
整租·定慧东里 3室1厅 西南,海淀,定慧寺,定慧东里,81.80,西南,3室1厅1卫,8900
整租·凯德品元 2房间 北,朝阳,马甸,凯德品元,69.08,北,2房间1卫,11000
整租·北京像素北区 3房间 南,朝阳,常营,北京像素北区,50.00,南,3房间2卫,5800
整租·天兴家园 1室1厅 南,丰台,科技园区,天兴家园,70.00,南,1室1厅1卫,5000
整租·柳岸方园 1室0厅 北,通州,玉桥,柳岸方园,46.00,北,1室0厅1卫,3300
整租·八里庄北里小区 1室1厅 南,朝阳,石佛营,八里庄北里小区,40.00,南,1室1厅1卫,6500
整租·天作国际中心 1室0厅 西,海淀,皂君庙,天作国际中心,46.78,西,1室0厅1卫,6300
整租·西井特钢楼 2室1厅 南,石景山,苹果园,西井特钢楼,53.82,南,2室1厅1卫,4700
整租·珺悦国际 3房间 南,大兴,天宫院,珺悦国际,107.00,南,3房间2卫,4800
整租·龙腾苑二区 2室1厅 南/北,昌平,回龙观,龙腾苑二区,101.90,南 北,2室1厅1卫,6550
整租·曙光里 1室1厅 南,朝阳,三元桥,曙光里,42.00,南,1室1厅1卫,5800
整租·红石座 3房间 南/北,昌平,东关,红石座,92.00,南 北,3房间1卫,5500
整租·飘HOME 1室1厅 北,朝阳,酒仙桥,飘HOME,55.00,北,1室1厅1卫,7200
整租·华发颐园 1室0厅 东,朝阳,北苑,华发颐园,59.53,东,1室0厅1卫,6200
整租·方安苑 3室1厅 南/西,丰台,宋家庄,方安苑,122.44,南 西,3室1厅1卫,8200
整租·龙锦苑东四区 2室1厅 南/北,昌平,霍营,龙锦苑东四区,101.67,南 北,2室1厅1卫,6000
整租·金隅汇星苑 2室1厅 南/北,朝阳,高碑店,金隅汇星苑,78.80,南 北,2室1厅1卫,7500
整租·手帕口北街 2室1厅 南/北,西城,广安门,手帕口北街,57.00,南 北,2室1厅1卫,8000
整租·西豪逸景 1室0厅 北,西城,广安门,西豪逸景,55.00,北,1室0厅1卫,5800
整租·孛旺花园 1室0厅 南,朝阳,垡头,孛旺花园,55.00,南,1室0厅1卫,4100
整租·11站 1室1厅 南,通州,梨园,11站,67.00,南,1室1厅1卫,4200
整租·翡翠公园一期 2室1厅 南,昌平,北七家,翡翠公园一期,78.00,南,2室1厅1卫,4500
整租·五福玲珑居北区 2室1厅 东/西,海淀,四季青,五福玲珑居北区,72.00,东 西,2室1厅1卫,7700
整租·垡头西里一区 2室1厅 南/北,朝阳,垡头,垡头西里一区,52.28,南 北,2室1厅1卫,4600
整租·青年公寓 1室1厅 北,海淀,皂君庙,青年公寓,42.12,北,1室1厅1卫,6200
整租·中海御鑫阁 1室0厅 西/北,丰台,科技园区,中海御鑫阁,41.25,西 北,1室0厅1卫,4500
整租·永丰里E区 2室1厅 南/北,通州,通州其它,永丰里E区,80.00,南 北,2室1厅1卫,4500
整租·西井特钢楼 2室1厅 南,石景山,苹果园,西井特钢楼,53.82,南,2室1厅1卫,4700
整租·龙腾苑二区 2室1厅 南/北,昌平,回龙观,龙腾苑二区,101.90,南 北,2室1厅1卫,6550
整租·动物园宿舍 1室1厅 南,海淀,白石桥,动物园宿舍,35.05,南,1室1厅1卫,5900
整租·招商都会湾 2室2厅 南/北,昌平,南邵,招商都会湾,89.37,南 北,2室2厅1卫,6500
整租·华发颐园 1室0厅 东,朝阳,北苑,华发颐园,59.53,东,1室0厅1卫,6200
整租·甜水园东里 1室1厅 东/西,朝阳,甜水园,甜水园东里,45.46,东 西,1室1厅1卫,5400
整租·安宁里 2室1厅 南/北,海淀,安宁庄,安宁里,58.20,南 北,2室1厅1卫,5600
整租·玉林东里三区 2室1厅 南/北,丰台,右安门外,玉林东里三区,55.00,南 北,2室1厅1卫,5300
整租·白墙子街2号院 1室1厅 南,朝阳,方庄,白墙子街2号院,55.00,南,1室1厅1卫,5800
整租·交大畅园 1室1厅 东南,海淀,西直门,交大畅园,60.00,东南,1室1厅1卫,8000
整租·团结大院 2室0厅 南/北,西城,车公庄,团结大院,61.30,南 北,2室0厅1卫,7500
整租·兴琦家园 1室0厅 北,丰台,马家堡,兴琦家园,46.00,北,1室0厅1卫,4400
整租·翡翠公园二期 2室1厅 南/北,昌平,北七家,翡翠公园二期,75.26,南 北,2室1厅1卫,5000
整租·同馨家园 2室2厅 南/北,丰台,青塔,同馨家园,79.03,南 北,2室2厅1卫,3000
整租·太平桥西里 2室1厅 南/北,丰台,太平桥,太平桥西里,56.55,南 北,2室1厅1卫,6000
整租·鸿坤理想城五期 2室1厅 南/北,大兴,西红门,鸿坤理想城五期,80.00,南 北,2室1厅1卫,4500
整租·北城根小区 2室1厅 西北,昌平,鼓楼大街,北城根小区,76.40,西北,2室1厅1卫,3300
整租·复兴路乙6号院 2室1厅 东北,海淀,军博,复兴路乙6号院,55.10,东北,2室1厅1卫,8100
整租·新中关 1室0厅 南,海淀,苏州桥,新中关,62.60,南,1室0厅1卫,7500
整租·白领家园 1室0厅 西,朝阳,甘露园,白领家园,42.13,西,1室0厅1卫,5300
整租·北大地四里 2室1厅 南/北,丰台,北大地,北大地四里,54.36,南 北,2室1厅1卫,5500
整租·财智公馆 1室1厅 东南,海淀,紫竹桥,财智公馆,63.00,东南,1室1厅1卫,6900
整租·富东嘉园 1室1厅 西北,朝阳,东坝,富东嘉园,75.34,西北,1室1厅1卫,4800
整租·点击未来 1室0厅 东北,朝阳,望京,点击未来,50.02,东北,1室0厅1卫,4500
整租·兰德华庭 3室2厅 南/北,海淀,田村,兰德华庭,136.00,南 北,3室2厅2卫,7800
整租·悠乐汇 2房间 东,朝阳,望京,悠乐汇,56.00,东,2房间1卫,6500
整租·崇文门东大街 1室1厅 南,东城,崇文门,崇文门东大街,40.20,南,1室1厅1卫,6000
整租·安立花园 3室2厅 南/北,朝阳,亚运村,安立花园,152.00,南 北,3室2厅2卫,16000
整租·电信小区 1室1厅 东/西,海淀,军博,电信小区,43.86,东 西,1室1厅1卫,5300
整租·风度柏林 2室1厅 复式 南,朝阳,大望路,风度柏林,109.00,南,2室1厅2卫,10000
整租·后现代城B区 1室0厅 北,朝阳,大望路,后现代城B区,50.17,北,1室0厅1卫,5400
整租·和平街十五区 2室1厅 南/北,朝阳,和平里,和平街十五区,65.50,南 北,2室1厅1卫,7300
整租·紫南家园 2室1厅 南/北,朝阳,欢乐谷,紫南家园,80.00,南 北,2室1厅1卫,7000
整租·金地格林格林 2室1厅 南,通州,北关,金地格林格林,75.49,南,2室1厅1卫,4100
整租·冬晴园 2室1厅 南/北,海淀,西北旺,冬晴园,62.00,南 北,2室1厅1卫,6200
整租·国展新座 1室0厅 西,朝阳,西坝河,国展新座,55.00,西,1室0厅1卫,7000
整租·半壁店六建宿舍 1室1厅 南,海淀,田村,半壁店六建宿舍,42.00,南,1室1厅1卫,3800
整租·西山国际城 1室1厅 东,海淀,田村,西山国际城,33.70,东,1室1厅1卫,5000
整租·后现代城A区 1室1厅 南,朝阳,大望路,后现代城A区,63.93,南,1室1厅1卫,7200
整租·十里堡南区 2室1厅 南/北,朝阳,石佛营,十里堡南区,58.00,南 北,2室1厅1卫,6000
整租·安装宿舍 1室1厅 南,海淀,定慧寺,安装宿舍,43.20,南,1室1厅1卫,5000
整租·朝阳新城二区 3室1厅 东南,朝阳,东坝,朝阳新城二区,125.00,东南,3室1厅2卫,6500
整租·龙冠冠华苑 2室1厅 南/北,昌平,北七家,龙冠冠华苑,89.00,南 北,2室1厅1卫,4000
整租·矩阵三期 2室1厅 南/北,昌平,回龙观,矩阵三期,101.00,南 北,2室1厅1卫,7500
整租·鸿坤理想城派郡18号院 1室1厅 西南,大兴,西红门,鸿坤理想城派郡18号院,77.89,西南,1室1厅1卫,4000
整租·新街坊 2室2厅 东北,朝阳,北苑,新街坊,101.00,东北,2室2厅1卫,7800
整租·东方郁金香 1房间 西,朝阳,立水桥,东方郁金香,44.00,西,1房间0卫,4300
